,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,Position
21866,Victor Lindelof,0,0,14,0,1.4,225,365,1,0,1.1,9.4,2020-07-22T17:00:00Z,90,19,0,0,0,0,46,0,89819,1.0,1.0,0.0,2,3120,3731,611,53,True,0,46,DEF
21867,Victor Wanyama,0,0,0,0,0.0,348,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,9,0,0,0,0,46,0,6951,0.0,3.0,0.0,0,-2,9,11,47,True,0,46,MID
21868,Vincent Janssen,0,0,0,0,0.0,339,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,9,0,0,0,0,46,0,5147,0.0,3.0,0.0,0,21,33,12,45,True,0,46,
21869,Virgil van Dijk,0,0,9,0,0.7,183,364,3,0,1.9,11.2,2020-07-22T19:15:00Z,90,6,0,0,0,0,46,0,3239360,3.0,5.0,7.0,1,-57390,11350,68740,65,True,0,46,DEF
21870,Victor Camarasa,0,0,0,0,0.0,510,370,0,0,0.0,0.0,2020-07-20T19:15:00Z,0,20,0,0,0,0,46,0,10401,0.0,2.0,0.0,0,-19,12,31,45,False,0,46,MID
21871,Wayne Hennessey,0,0,0,0,0.0,132,370,0,0,0.0,0.0,2020-07-20T19:15:00Z,0,20,0,0,0,0,46,0,43651,0.0,2.0,0.0,0,-295,157,452,42,False,0,46,GK
21872,Wesley Hoedt,0,0,0,0,0.0,485,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,3,0,0,0,0,46,0,2600,2.0,0.0,0.0,0,15,24,9,42,False,0,46,
21873,Wesley Moraes,0,0,0,0,0.0,428,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,1,0,0,0,0,46,0,59513,0.0,1.0,0.0,0,-98,57,155,54,True,0,46,FWD
21874,Wes Morgan,0,0,11,0,0.8,165,368,3,0,3.7,14.6,2020-07-19T15:00:00Z,90,17,0,0,0,0,46,0,48047,0.0,3.0,22.0,1,1710,2015,305,41,False,0,46,DEF
21875,Wilfred Ndidi,0,0,9,0,6.2,176,368,3,0,1.1,4.0,2020-07-19T15:00:00Z,69,17,0,0,0,0,46,0,132608,0.0,3.0,1.0,2,-60,1056,1116,50,False,0,46,MID
21876,Wilfried Zaha,0,0,2,0,11.8,133,370,2,0,7.5,12.8,2020-07-20T19:15:00Z,90,20,0,0,0,0,46,0,642420,0.0,2.0,50.0,2,1471,8125,6654,66,False,0,46,FWD
21877,William Smallbone,0,0,0,0,0.0,584,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,3,0,0,0,0,46,0,1536,2.0,0.0,0.0,0,117,210,93,45,False,0,46,MID
21878,Willian Borges Da Silva,1,0,12,0,2.1,113,364,4,0,2.5,3.4,2020-07-22T19:15:00Z,58,10,0,0,0,0,46,0,871847,3.0,5.0,19.0,4,-130219,21204,151423,74,False,0,46,MID
21879,Willy Boly,0,0,26,1,0.8,405,370,0,0,3.3,12.6,2020-07-20T19:15:00Z,90,7,0,0,0,0,46,0,330382,0.0,2.0,20.0,6,11746,16235,4489,49,True,0,46,DEF
21880,Willy Caballero,0,0,0,0,0.0,112,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,10,0,0,0,0,46,0,17841,3.0,5.0,0.0,0,-89,43,132,48,False,0,46,GK
21881,Will Ferry,0,0,0,0,0.0,654,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,3,0,0,0,0,46,0,73,2.0,0.0,0.0,0,10,14,4,45,False,0,46,MID
21882,Will Hughes,0,0,2,0,0.4,370,369,4,0,1.9,14.4,2020-07-21T17:00:00Z,90,11,0,0,0,0,46,0,20918,4.0,0.0,4.0,1,-52,37,89,53,True,1,46,MID
21883,Will Norris,0,0,0,0,0.0,413,370,0,0,0.0,0.0,2020-07-20T19:15:00Z,0,7,0,0,0,0,46,0,52239,0.0,2.0,0.0,0,-34,1027,1061,39,True,0,46,
21884,Winston Reid,0,0,0,0,0.0,383,365,0,0,0.0,0.0,2020-07-22T17:00:00Z,0,12,0,0,0,0,46,0,279529,1.0,1.0,0.0,0,-2603,844,3447,39,False,0,46,DEF
21885,Xherdan Shaqiri,0,0,0,0,0.0,194,364,0,0,0.0,0.0,2020-07-22T19:15:00Z,0,6,0,0,0,0,46,0,17059,3.0,5.0,0.0,0,35,69,34,63,True,0,46,MID
21886,Yan Valery,0,0,0,0,0.0,306,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,3,0,0,0,0,46,0,10884,2.0,0.0,0.0,0,-121,9,130,46,False,0,46,DEF
21887,Yerry Mina,0,0,0,0,0.0,142,367,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,15,0,0,0,0,46,0,148971,1.0,0.0,0.0,0,-1139,25,1164,53,False,0,46,DEF
21888,Yoshinori Muto,0,0,0,0,0.0,260,363,0,0,0.0,0.0,2020-07-20T17:00:00Z,0,4,0,0,0,0,46,0,6090,0.0,0.0,0.0,0,-15,31,46,51,False,0,46,MID
21889,Youri Tielemans,0,0,16,0,52.5,448,368,3,0,7.0,13.0,2020-07-19T15:00:00Z,69,17,0,0,0,0,46,0,287164,0.0,3.0,4.0,2,-897,2115,3012,61,False,0,46,MID
21890,Yves Bissouma,0,0,12,1,3.1,53,363,0,0,1.2,9.0,2020-07-20T17:00:00Z,72,13,0,0,0,0,46,0,2017,0.0,0.0,0.0,2,35,78,43,50,True,1,46,MID
21891,Zech Medley,0,0,0,0,0.0,636,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,2,0,0,0,0,46,0,2105,0.0,1.0,0.0,0,49,172,123,40,False,0,46,DEF
21892,Caglar Soyuncu,0,0,0,0,0.0,164,368,0,0,0.0,0.0,2020-07-19T15:00:00Z,0,17,0,0,0,0,46,0,786864,0.0,3.0,0.0,0,-152350,242,152592,49,False,0,46,DEF
21893,Orjan Nyland,0,0,0,0,0.0,27,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,1,0,0,0,0,46,0,28703,0.0,1.0,0.0,0,-1224,76,1300,43,True,0,46,GK
21894,Aaron Connolly,0,2,27,0,0.9,534,372,1,1,12.4,34.4,2020-07-26T15:00:00Z,89,5,0,0,0,0,47,0,226980,2.0,1.0,89.0,8,7866,23639,15773,42,False,0,47,FWD
21895,Aaron Cresswell,0,0,0,0,0.0,376,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,2,0,0,0,0,47,0,110578,1.0,1.0,0.0,0,-9141,5559,14700,45,True,0,47,DEF
21896,Aaron Lennon,0,0,0,0,0.0,430,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,6202,2.0,1.0,0.0,0,-42,11,53,46,True,0,47,MID
21897,Aaron Mooy,0,0,2,0,11.4,516,372,0,0,1.1,0.0,2020-07-26T15:00:00Z,16,5,0,0,0,0,47,0,32891,2.0,1.0,1.0,1,-1049,493,1542,47,False,0,47,MID
21898,Aaron Ramsdale,0,0,18,0,10.0,494,375,1,0,4.6,35.8,2020-07-26T15:00:00Z,90,8,0,0,0,0,47,4,242100,3.0,1.0,0.0,3,2657,8082,5425,44,False,0,47,GK
21899,Aaron Wan-Bissaka,0,1,26,1,8.8,122,376,0,0,3.0,20.8,2020-07-26T15:00:00Z,90,9,0,0,0,0,47,0,1391007,2.0,0.0,0.0,7,-62947,11902,74849,55,False,0,47,DEF
21900,Abd-Al-Ali Morakinyo Olaposi Koiki,0,0,0,0,0.0,596,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,2803,2.0,1.0,0.0,0,-93,16,109,40,True,0,47,
21901,Abdoulaye Doucoure,0,0,17,0,27.4,368,371,3,0,7.1,13.6,2020-07-26T15:00:00Z,80,1,0,0,0,0,47,0,131826,2.0,3.0,30.0,2,-4248,2153,6401,54,False,0,47,MID
21902,Adalberto Penaranda,0,0,0,0,0.0,648,371,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,1,0,0,0,0,47,0,486,2.0,3.0,0.0,0,121,232,111,45,False,0,47,MID
21903,Adama Traore,0,0,-1,0,0.7,417,373,0,0,0.4,2.8,2020-07-26T15:00:00Z,45,6,0,0,0,0,47,0,980579,0.0,2.0,0.0,1,-51844,16091,67935,56,False,0,47,FWD
21904,Adam Idah,0,0,3,0,0.3,538,377,3,0,1.0,3.0,2020-07-26T15:00:00Z,13,11,0,0,0,0,47,0,10812,0.0,5.0,7.0,1,71,489,418,44,False,0,47,FWD
21905,Adam Lallana,0,0,0,0,0.0,195,378,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,13,0,0,0,0,47,0,9917,3.0,1.0,0.0,0,331,427,96,57,False,0,47,MID
21906,Adam Masina,0,0,3,0,15.7,355,371,3,0,4.7,7.4,2020-07-26T15:00:00Z,90,1,0,0,0,0,47,0,23761,2.0,3.0,24.0,1,-1956,137,2093,43,False,0,47,DEF
21907,Adam Smith,0,0,13,0,8.8,63,375,1,0,2.1,12.4,2020-07-26T15:00:00Z,90,8,0,0,0,0,47,0,28141,3.0,1.0,0.0,2,-395,16,411,43,False,0,47,DEF
21908,Adam Webster,0,0,11,0,0.8,493,372,1,0,1.9,18.4,2020-07-26T15:00:00Z,90,5,0,0,0,0,47,0,39526,2.0,1.0,0.0,2,1093,2982,1889,44,False,0,47,DEF
21909,Addji Keaninkin Marc-Israel Guehi,0,0,0,0,0.0,545,373,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,20,0,0,0,0,47,0,6502,0.0,2.0,0.0,0,-136,153,289,39,True,0,47,
21910,Ademola Lookman,0,0,0,0,0.0,155,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,3,0,0,0,0,47,0,472,3.0,1.0,0.0,0,2,11,9,50,True,0,47,
21911,Adrian Mariappa,0,0,3,0,1.8,356,371,0,0,0.7,5.6,2020-07-26T15:00:00Z,45,1,0,0,0,0,47,0,18383,2.0,3.0,0.0,1,-49,377,426,41,False,0,47,DEF
21912,Adrian San Miguel del Castillo,0,0,0,0,0.0,526,378,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,13,0,0,0,0,47,0,154892,3.0,1.0,0.0,0,-94,2400,2494,40,False,0,47,GK
21913,Ahmed El Mohamady,0,0,0,0,0.0,22,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,19,0,0,0,0,47,0,77178,1.0,1.0,0.0,0,-5208,1311,6519,41,False,0,47,MID
21914,Ainsley Maitland-Niles,0,0,15,0,22.5,4,371,2,0,6.3,19.2,2020-07-26T15:00:00Z,90,18,0,0,0,0,47,0,167330,2.0,3.0,21.0,1,355,1577,1222,45,True,0,47,MID
21915,Akin Famewo,0,0,3,0,0.0,552,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,1,11,0,0,0,0,47,0,6935,0.0,5.0,0.0,1,504,918,414,39,False,0,47,DEF
21916,Albian Ajeti,0,0,0,0,0.0,514,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,2,0,0,0,0,47,0,2815,1.0,1.0,0.0,0,23,80,57,56,True,0,47,FWD
21917,Alexander Tettey,0,0,0,0,0.0,289,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,11,0,0,0,0,47,0,22241,0.0,5.0,0.0,0,-738,238,976,44,False,0,47,MID
21918,Alexandre Nascimento Costa Silva,0,0,0,0,0.0,387,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,2,0,0,0,0,47,0,66699,1.0,1.0,0.0,0,-41,1092,1133,43,True,0,47,
21919,Alexandre Jankewitz,0,0,0,0,0.0,649,379,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,15,0,0,0,0,47,0,73,1.0,3.0,0.0,0,6,13,7,45,True,0,47,MID
21920,Alexandre Lacazette,1,0,9,0,0.3,12,371,1,0,0.8,0.0,2020-07-26T15:00:00Z,56,18,0,0,0,0,47,0,188113,2.0,3.0,8.0,4,11713,22280,10567,92,True,0,47,FWD
21921,Alexis Mac Allister,0,0,0,0,11.0,627,372,1,0,3.4,1.0,2020-07-26T15:00:00Z,73,5,0,0,0,0,47,0,969,2.0,1.0,22.0,2,-37,38,75,54,False,0,47,MID
21922,Alexis Sanchez,0,0,0,0,0.0,240,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,9,0,0,0,0,47,0,28394,2.0,0.0,0.0,0,10,74,64,68,False,0,47,
21923,Alex Cochrane,0,0,0,0,0.0,666,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,5,0,0,0,0,47,0,211,2.0,1.0,0.0,0,86,101,15,40,False,0,47,DEF
21924,Alex Iwobi,0,0,0,0,0.0,17,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,3,0,0,0,0,47,0,66150,3.0,1.0,0.0,0,-92,247,339,56,True,0,47,FWD
21925,Alex McCarthy,0,0,15,0,0.0,318,379,1,0,2.2,21.6,2020-07-26T15:00:00Z,90,15,0,0,0,0,47,2,286303,1.0,3.0,0.0,2,4034,11285,7251,45,True,0,47,GK
21926,Alex Oxlade-Chamberlain,1,0,14,0,19.0,193,378,1,0,3.8,17.8,2020-07-26T15:00:00Z,63,13,0,0,0,0,47,0,43984,3.0,1.0,1.0,5,1473,2501,1028,61,False,0,47,MID
21927,Alfie Lewis,0,0,0,0,0.0,651,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,2,0,0,0,0,47,0,209,1.0,1.0,0.0,0,35,52,17,45,True,0,47,
21928,Alfie Whiteman,0,0,0,0,0.0,543,374,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,7,0,0,0,0,47,0,34975,1.0,1.0,0.0,0,-232,150,382,40,False,0,47,GK
21929,Alireza Jahanbakhsh,0,0,3,0,0.0,50,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,1,5,0,0,0,0,47,0,7311,2.0,1.0,0.0,1,-88,23,111,58,False,0,47,MID
21930,Alisson Ramses Becker,0,0,10,0,0.0,189,378,1,0,0.9,8.8,2020-07-26T15:00:00Z,90,13,0,0,0,0,47,1,696011,3.0,1.0,0.0,2,-4380,6014,10394,62,False,0,47,GK
21931,Allan Saint-Maximin,0,0,1,0,0.8,500,378,1,0,0.0,0.0,2020-07-26T15:00:00Z,45,10,0,0,0,0,47,0,128498,3.0,1.0,0.0,1,-20260,3251,23511,52,True,0,47,FWD
21932,Andreas Christensen,0,0,0,0,0.0,108,373,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,20,0,0,0,0,47,0,52836,0.0,2.0,0.0,0,-3522,351,3873,48,True,0,47,DEF
21933,Andreas Pereira,0,0,0,0,0.0,246,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,9,0,0,0,0,47,0,27577,2.0,0.0,0.0,0,-169,50,219,47,False,0,47,MID
21934,Andrew Robertson,1,0,22,0,29.5,181,378,1,0,6.2,28.0,2020-07-26T15:00:00Z,90,13,0,0,0,0,47,0,1403234,3.0,1.0,4.0,5,23057,46192,23135,70,False,0,47,DEF
21935,Andrew Surman,0,0,0,0,0.0,80,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,8,0,0,0,0,47,0,2704,3.0,1.0,0.0,0,-5,16,21,47,False,0,47,MID
21936,Andre Gray,0,0,0,0,0.0,364,371,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,1,0,0,0,0,47,0,26962,2.0,3.0,0.0,0,-14,220,234,55,False,0,47,FWD
21937,Andre Green,0,0,0,0,0.0,32,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,19,0,0,0,0,47,0,763,1.0,1.0,0.0,0,4,18,14,48,False,0,47,
21938,Andriy Yarmolenko,0,2,19,0,1.9,392,380,1,1,4.9,34.6,2020-07-26T15:00:00Z,45,2,0,0,0,0,47,0,55487,1.0,1.0,12.0,8,-608,359,967,52,True,0,47,FWD
21939,Andros Townsend,0,0,14,0,36.1,135,374,1,0,6.6,16.4,2020-07-26T15:00:00Z,90,17,0,0,0,0,47,0,70824,1.0,1.0,13.0,2,-48,217,265,56,True,0,47,MID
21940,Andre Filipe Tavares Gomes,0,0,12,0,4.7,422,375,3,0,2.6,18.8,2020-07-26T15:00:00Z,90,3,0,0,0,0,47,0,23532,3.0,1.0,2.0,2,323,642,319,52,True,0,47,MID
21941,Andy Carroll,0,0,0,0,0.0,520,378,1,0,0.1,1.0,2020-07-26T15:00:00Z,20,10,0,0,0,0,47,0,6879,3.0,1.0,0.0,1,16,136,120,54,True,0,47,FWD
21942,Andy King,0,0,0,0,0.0,480,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,12,0,0,0,0,47,0,27335,2.0,0.0,0.0,0,-513,470,983,42,True,0,47,
21943,Andy Lonergan,0,0,0,0,0.0,530,378,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,13,0,0,0,0,47,0,2076,3.0,1.0,0.0,0,1,20,19,42,False,0,47,GK
21944,Angelo Ogbonna,0,0,15,0,0.8,377,380,1,0,2.1,20.4,2020-07-26T15:00:00Z,90,2,0,0,0,0,47,0,73816,1.0,1.0,0.0,2,4655,6204,1549,45,True,0,47,DEF
21945,Angel Gomes,0,0,0,0,0.0,245,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,9,0,0,0,0,47,0,6618,2.0,0.0,0.0,0,-24,9,33,47,False,0,47,MID
21946,Angus Gunn,0,0,0,0,0.0,319,379,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,15,0,0,0,0,47,0,97427,1.0,3.0,0.0,0,-943,268,1211,42,True,0,47,GK
21947,Anthony Driscoll-Glennon,0,0,0,0,0.0,572,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,7772,2.0,1.0,0.0,0,993,1565,572,39,True,0,47,DEF
21948,Anthony Gordon,0,0,0,0,10.1,561,375,1,0,1.8,3.6,2020-07-26T15:00:00Z,32,3,0,0,0,0,47,0,10608,3.0,1.0,4.0,1,940,1941,1001,45,True,0,47,MID
21949,Anthony Knockaert,0,0,0,0,0.0,52,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,5,0,0,0,0,47,0,672,2.0,1.0,0.0,0,5,27,22,53,False,0,47,
21950,Anthony Martial,1,0,10,1,2.3,239,376,0,0,2.9,0.0,2020-07-26T15:00:00Z,90,9,0,0,0,0,47,0,1696353,2.0,0.0,28.0,6,-26104,54017,80121,85,False,0,47,FWD
21951,Antonio Rudiger,0,0,24,1,1.0,104,373,0,0,2.3,20.0,2020-07-26T15:00:00Z,90,20,0,0,0,0,47,0,51207,0.0,2.0,2.0,6,66,1693,1627,59,True,0,47,DEF
21952,Anwar El Ghazi,0,0,3,0,0.0,30,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,1,19,0,0,0,0,47,0,55317,1.0,1.0,0.0,1,-1153,441,1594,52,False,0,47,FWD
21953,Archie Mair,0,0,0,0,0.0,551,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,11,0,0,0,0,47,0,5723,0.0,5.0,0.0,0,-105,267,372,40,False,0,47,GK
21954,Armando Broja,0,0,0,0,0.0,631,373,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,20,0,0,0,0,47,0,1299,0.0,2.0,0.0,0,22,119,97,45,True,0,47,FWD
21955,Arnaut Danjuma Groeneveld,0,0,0,0,0.0,492,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,8,0,0,0,0,47,0,2277,3.0,1.0,0.0,0,-10,14,24,58,False,0,47,FWD
21956,Arthur Masuaku,0,0,0,0,0.0,378,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,2,0,0,0,0,47,0,34417,1.0,1.0,0.0,0,603,1263,660,41,True,0,47,DEF
21957,Artur Boruc,0,0,0,0,0.0,73,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,8,0,0,0,0,47,0,18236,3.0,1.0,0.0,0,-85,93,178,42,False,0,47,GK
21958,Ashley Barnes,0,0,0,0,0.0,90,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,157229,2.0,1.0,0.0,0,-369,50,419,61,True,0,47,FWD
21959,Ashley Westwood,0,1,24,0,22.8,101,372,2,0,4.5,20.6,2020-07-26T15:00:00Z,90,4,0,0,0,0,47,0,64093,2.0,1.0,2.0,3,1332,7061,5729,55,True,0,47,MID
21960,Ashley Young,0,0,0,0,0.0,224,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,9,0,0,0,0,47,0,21751,2.0,0.0,0.0,0,-12,51,63,54,False,0,47,MID
21961,Asmir Begovic,0,0,0,0,0.0,72,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,8,0,0,0,0,47,0,50705,3.0,1.0,0.0,0,-187,64,251,42,False,0,47,
21962,Axel Tuanzebe,0,0,0,0,0.0,481,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,9,0,0,0,0,47,0,7196,2.0,0.0,0.0,0,-10,11,21,44,False,0,47,DEF
21963,Aymeric Laporte,0,0,26,1,5.0,202,377,0,0,1.8,12.6,2020-07-26T15:00:00Z,90,14,0,0,0,0,47,0,318208,0.0,5.0,0.0,6,28353,37623,9270,63,True,0,47,DEF
21964,Ayotomiwa Dele-Bashiru,0,0,0,0,0.0,563,371,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,1,0,0,0,0,47,0,978,2.0,3.0,0.0,0,34,77,43,44,False,0,47,
21965,Ayoze Perez,0,0,2,0,1.5,265,376,2,0,0.5,3.2,2020-07-26T15:00:00Z,32,12,0,0,0,0,47,0,379772,2.0,0.0,0.0,1,-4178,5282,9460,60,True,0,47,FWD
21966,Bailey Peacock-Farrell,0,0,0,0,0.0,495,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,6101,2.0,1.0,0.0,0,6,86,80,43,True,0,47,GK
21967,Bamidele Alli,0,0,6,0,0.3,344,374,0,0,0.5,4.4,2020-07-26T15:00:00Z,10,7,0,0,0,0,47,0,206558,1.0,1.0,0.0,1,-2715,578,3293,83,False,0,47,MID
21968,Beni Baningime,0,0,0,0,0.0,557,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,3,0,0,0,0,47,0,1037,3.0,1.0,0.0,0,43,82,39,44,True,0,47,MID
21969,Benjamin Chilwell,0,0,0,0,0.0,161,376,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,12,0,0,0,0,47,0,477114,2.0,0.0,0.0,0,-31896,153,32049,54,True,0,47,DEF
21970,Benjamin Mendy,0,0,0,0,0.0,204,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,14,0,0,0,0,47,0,123523,0.0,5.0,0.0,0,1373,13068,11695,55,True,0,47,DEF
21971,Ben Davies,0,0,6,0,16.3,329,374,1,0,4.6,11.8,2020-07-26T15:00:00Z,90,7,0,0,0,0,47,0,22976,1.0,1.0,18.0,2,2913,3742,829,53,False,0,47,DEF
21972,Ben Foster,0,0,12,0,0.0,366,371,3,0,1.8,17.8,2020-07-26T15:00:00Z,90,1,0,0,0,0,47,2,264879,2.0,3.0,0.0,1,-6560,1903,8463,49,False,0,47,GK
21973,Ben Gibson,0,0,0,0,0.0,89,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,159759,2.0,1.0,0.0,0,-2596,198,2794,39,True,0,47,DEF
21974,Ben Godfrey,0,0,13,0,0.1,273,377,5,0,3.1,30.4,2020-07-26T15:00:00Z,90,11,0,0,0,0,47,0,12109,0.0,5.0,0.0,0,-226,141,367,44,False,0,47,MID
21975,Ben Johnson,0,0,15,0,21.6,384,380,1,0,4.0,18.6,2020-07-26T15:00:00Z,90,2,0,0,0,0,47,0,170489,1.0,1.0,0.0,2,632,3274,2642,40,True,0,47,DEF
21976,Ben Mee,0,0,0,0,0.0,83,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,67259,2.0,1.0,0.0,0,-4229,201,4430,49,True,0,47,DEF
21977,Ben Osborn,0,0,0,0,0.0,472,379,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,16,0,0,0,0,47,0,2821,1.0,3.0,0.0,0,-31,31,62,47,False,0,47,FWD
21978,Beram Kayal,0,0,0,0,0.0,56,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,5,0,0,0,0,47,0,11251,2.0,1.0,0.0,0,360,713,353,42,False,0,47,
21979,Bernardo Mota Veiga de Carvalho e Silva,0,0,3,0,0.3,218,377,0,0,0.0,0.0,2020-07-26T15:00:00Z,5,14,0,0,0,0,47,0,615096,0.0,5.0,0.0,1,-4416,5919,10335,76,True,0,47,MID
21980,Bernardo Costa Da Rosa,0,0,0,0,0.0,595,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,2,0,0,0,0,47,0,659,1.0,1.0,0.0,0,-6,18,24,45,True,0,47,
21981,Bernardo Fernandes da Silva Junior,0,0,3,0,1.2,39,372,0,0,0.7,5.8,2020-07-26T15:00:00Z,17,5,0,0,0,0,47,0,8119,2.0,1.0,0.0,1,-25,76,101,43,False,0,47,MID
21982,Bernard Anicio Caldeira Duarte,0,0,3,0,15.3,152,375,1,0,2.3,5.4,2020-07-26T15:00:00Z,20,3,0,0,0,0,47,0,48662,3.0,1.0,2.0,1,-92,443,535,64,True,0,47,MID
21983,Bernard Ashley-Seal,0,0,0,0,0.0,559,373,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,6,0,0,0,0,47,0,4306,0.0,2.0,0.0,0,734,978,244,45,False,0,47,
21984,Bernd Leno,0,0,0,0,0.0,14,371,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,18,0,0,0,0,47,0,319622,2.0,3.0,0.0,0,-5272,125,5397,48,True,0,47,GK
21985,Billy Gilmour,0,0,0,0,0.0,533,373,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,20,0,0,0,0,47,0,26534,0.0,2.0,0.0,0,2334,5445,3111,41,True,0,47,MID
21986,Billy Sharp,1,0,16,0,20.9,298,379,1,0,8.4,20.2,2020-07-26T15:00:00Z,69,16,0,0,0,0,47,0,32427,1.0,3.0,43.0,5,-589,335,924,52,False,0,47,FWD
21987,Birkir Bjarnason,0,0,0,0,0.0,33,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,19,0,0,0,0,47,0,2266,1.0,1.0,0.0,0,-5,10,15,45,False,0,47,
21988,Bjorn Engels,0,0,0,0,0.0,455,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,19,0,0,0,0,47,0,28632,1.0,1.0,0.0,0,-388,9,397,43,False,0,47,DEF
21989,Bobby Thomas,0,0,0,0,0.0,639,372,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,4,0,0,0,0,47,0,1464,2.0,1.0,0.0,0,53,182,129,40,True,0,47,DEF
21990,Borja Gonzalez Tomas,0,0,0,0,0.0,623,380,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,19,0,0,0,0,47,0,467,1.0,1.0,0.0,0,33,94,61,53,False,0,47,FWD
21991,Brandon Austin,0,0,0,0,0.0,558,374,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,7,0,0,0,0,47,0,12868,1.0,1.0,0.0,0,-76,139,215,40,False,0,47,GK
21992,Brandon Pierrick,0,0,0,0,0.0,580,374,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,17,0,0,0,0,47,0,567,1.0,1.0,0.0,0,-1,17,18,45,True,0,47,MID
21993,Brandon Williams,0,2,27,1,3.7,549,376,0,0,3.0,23.8,2020-07-26T15:00:00Z,90,9,0,0,0,0,47,0,362263,2.0,0.0,2.0,7,48420,57096,8676,38,False,1,47,DEF
