,name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW,Position
18563,Antonio Rudiger,0,0,0,0,0,0,0,0,0,0.0,0,0,103,0,0,376,0,0,0,0.0,21924,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,38,0,193436,0,0,0,0,3,0,0,4654,7158,2504,58,False,0,0,38,DEF
18564,Antonio Valencia,0,0,0,0,0,0,0,0,0,0.0,0,0,267,0,0,375,0,0,0,0.0,22088,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,18,0,0,0,0,0,0,38,0,688218,0,0,0,0,1,0,0,-9160,6968,16128,69,True,0,0,38,MID
18565,Arthur Masuaku,0,11,0,0,0,6,0,1,11,1.8,3,0,446,0,0,380,0,0,0,1.1,22267,7.2,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,20,0,0,7,0,0,0,0,3,0,38,0,70153,1,0,0,1,3,2,1,6915,7949,1034,42,True,0,0,38,DEF
18566,Artur Boruc,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,371,0,0,0,0.0,21851,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,4,0,0,0,0,0,0,38,0,78809,0,0,0,2,1,0,0,-506,125,631,41,False,0,0,38,GK
18567,Ashley Barnes,0,0,0,0,0,0,0,0,0,0.0,0,0,93,0,0,371,0,0,0,0.0,21914,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,2,0,0,0,0,0,0,38,0,182731,0,0,0,2,1,0,0,-69205,2088,71293,53,True,0,0,38,FWD
18568,Ashley Fletcher,0,0,0,0,0,0,0,0,0,0.0,0,0,459,0,0,380,0,0,0,0.0,22280,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,7,0,0,0,0,0,0,38,0,24375,0,0,0,1,3,0,0,-85,49,134,45,True,0,0,38,
18569,Ashley Westwood,1,56,1,1,1,23,0,3,46,15.3,0,0,88,0,0,371,3,2,0,5.1,21909,29.4,1,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,2,0,0,0,0,2,0,38,0,8611,0,3,1,2,1,6,6,171,351,180,43,True,0,0,38,MID
18570,Ashley Williams,0,0,0,0,0,0,0,0,0,0.0,0,0,143,0,0,380,0,0,0,0.0,21964,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,20,0,0,0,0,0,0,38,0,124218,0,0,0,1,3,0,0,-434,94,528,52,False,0,0,38,DEF
18571,Ashley Young,0,26,0,0,0,-2,0,5,22,2.1,1,0,277,0,0,375,1,0,0,1.6,22098,11.8,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,59,0,0,18,0,0,0,0,4,0,38,0,139438,5,0,0,0,1,2,0,-3237,5042,8279,48,True,0,1,38,MID
18572,Asmir Begovic,0,24,0,0,0,15,0,1,13,0.0,0,0,29,0,0,371,0,1,0,2.3,21850,22.6,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,4,0,0,0,0,10,0,38,3,242680,0,0,0,2,1,0,3,382,2264,1882,45,False,0,0,38,GK
18573,Axel Tuanzebe,0,0,0,0,0,0,0,0,0,0.0,0,0,272,0,0,375,0,0,0,0.0,22093,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,18,0,0,0,0,0,0,38,0,67528,0,0,0,0,1,0,0,-634,75,709,39,True,0,0,38,DEF
18574,Aymeric Laporte,0,79,0,0,1,26,1,2,70,5.4,2,0,612,0,0,377,2,0,0,2.6,22433,12.2,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,14,0,0,0,0,9,0,38,0,90663,0,0,0,1,0,8,7,-8409,1482,9891,51,False,0,0,38,DEF
18575,Ayoze Perez,0,31,0,0,3,54,1,2,27,35.3,0,0,302,0,0,376,4,0,2,19.3,22123,71.0,3,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,5,0,0,0,0,7,0,38,0,386096,7,1,1,0,3,87,13,26018,50583,24565,55,True,0,0,38,FWD
18576,Bakary Sako,0,0,0,0,0,0,0,0,0,0.0,0,0,130,0,0,372,0,0,0,0.0,21951,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,19,0,0,0,0,0,0,38,0,3659,0,0,0,0,2,0,0,-52,6,58,48,True,0,0,38,MID
18577,Bamidele Alli,0,9,0,0,0,0,0,0,8,0.8,0,0,388,0,0,379,1,0,0,0.0,22209,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,16,0,0,9,0,0,0,0,3,0,38,0,815050,3,0,0,4,5,0,1,-12788,12942,25730,90,True,0,0,38,MID
18578,Benik Afobe,0,0,0,0,0,0,0,0,0,0.0,0,0,49,0,0,371,0,0,0,0.0,21870,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,4,0,0,0,0,0,0,38,0,10813,0,0,0,2,1,0,0,-20,2,22,57,False,0,0,38,FWD
18579,Beni Baningime,0,0,0,0,0,0,0,0,0,0.0,0,0,563,0,0,380,0,0,0,0.0,22384,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,20,0,0,0,0,0,0,38,0,440,0,0,0,1,3,0,0,4,13,9,45,False,0,0,38,MID
18580,Benjamin Chilwell,0,0,0,0,0,0,0,0,0,0.0,0,0,196,0,0,379,0,0,0,0.0,22017,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,17,0,0,0,0,0,0,38,0,180514,0,0,0,4,5,0,0,-68236,49,68285,44,False,0,0,38,DEF
18581,Benjamin Mendy,0,0,0,0,0,0,0,0,0,0.0,0,0,484,0,0,377,0,0,0,0.0,22305,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,14,0,0,0,0,0,0,38,0,21051,0,0,0,1,0,0,0,165,462,297,63,False,0,0,38,DEF
18582,Ben Davies,0,0,0,0,0,0,0,0,0,0.0,0,0,381,0,0,379,0,0,0,0.0,22202,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,9,0,0,0,0,0,0,38,0,1289185,0,0,0,4,5,0,0,-29255,13253,42508,58,True,0,0,38,DEF
18583,Ben Foster,0,19,0,0,0,15,0,0,12,0.0,0,0,421,0,0,372,0,2,0,2.6,22242,26.4,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,6,0,0,0,0,10,0,38,3,557440,0,0,0,0,2,0,2,11059,15419,4360,43,False,0,0,38,GK
18584,Ben Hamer,0,0,0,0,0,0,0,0,0,0.0,0,0,190,0,0,379,0,0,0,0.0,22011,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,17,0,0,0,0,0,0,38,0,7162,0,0,0,4,5,0,0,-397,150,547,43,False,0,0,38,GK
18585,Ben Johnson,0,0,0,0,0,0,0,0,0,0.0,0,0,573,0,0,380,0,0,0,0.0,22394,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,7,0,0,0,0,0,0,38,0,1133,0,0,0,1,3,0,0,75,116,41,44,True,0,0,38,DEF
18586,Ben Mee,0,0,0,0,0,0,0,0,0,0.0,0,0,77,0,0,371,0,0,0,0.0,21898,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,2,0,0,0,0,0,0,38,0,426386,0,0,0,2,1,0,0,-29748,94,29842,49,True,0,0,38,DEF
18587,Ben Watson,0,0,0,0,0,0,0,0,0,0.0,0,0,486,0,0,375,0,0,0,0.0,22307,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,12,0,0,0,0,0,0,38,0,7141,0,0,0,0,1,0,0,-39,6,45,43,False,0,0,38,MID
18588,Ben Woodburn,0,8,0,0,0,3,0,0,7,2.3,0,0,233,0,0,374,0,0,0,0.5,22054,0.4,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,6,0,0,3,0,0,0,0,0,0,38,0,20551,0,0,0,0,4,2,1,318,897,579,42,True,0,0,38,FWD
18589,Beram Kayal,0,11,0,0,0,3,0,1,8,22.3,0,0,64,0,0,374,1,3,0,2.6,21885,3.4,2,2018-05-13T14:00:00Z,13 May 15:00,0,0,56,0,0,10,0,0,0,0,3,0,38,0,6885,2,0,0,0,4,0,1,3,59,56,44,False,0,0,38,MID
18590,Bernardo Mota Veiga de Carvalho e Silva,0,18,0,0,0,9,1,0,15,36.1,0,0,256,0,0,377,0,0,0,6.7,22077,9.2,3,2018-05-13T14:00:00Z,13 May 15:00,0,0,77,0,1,14,0,0,0,0,2,0,38,0,85016,1,0,0,1,0,22,3,4677,10181,5504,72,False,0,0,38,MID
18591,Boaz Myhill,0,0,0,0,0,0,0,0,0,0.0,0,0,420,0,0,372,0,0,0,0.0,22241,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,6,0,0,0,0,0,0,38,0,184288,0,0,0,0,2,0,0,-2533,135,2668,40,False,0,0,38,GK
18592,Bojan Krkic Perez,0,0,0,0,0,0,0,0,0,0.0,0,0,344,0,0,378,0,0,0,0.0,22165,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,16,0,0,0,0,0,0,38,0,2571,0,0,0,2,1,0,0,0,2,2,55,False,0,0,38,FWD
18593,Bradley Smith,0,0,0,0,0,0,0,0,0,0.0,0,0,37,0,0,371,0,0,0,0.0,21858,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,4,0,0,0,0,0,0,38,0,189789,0,0,0,2,1,0,0,-695,1496,2191,39,False,0,0,38,DEF
18594,Brahim Diaz,0,3,0,0,0,2,0,0,1,0.3,0,0,493,0,0,377,1,0,0,0.0,22314,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,12,0,0,14,0,0,0,0,0,0,38,0,2767,0,0,0,1,0,0,1,28,41,13,47,False,0,0,38,MID
18595,Brandon Mason,0,0,0,0,0,0,0,0,0,0.0,0,0,406,0,0,375,0,0,0,0.0,22227,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,12,0,0,0,0,0,0,38,0,66435,0,0,0,0,1,0,0,-730,105,835,39,False,0,0,38,
18596,Bruno Martins Indi,0,0,0,0,0,0,0,0,0,0.0,0,0,513,0,0,378,0,0,0,0.0,22334,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,16,0,0,0,0,0,0,38,0,1987,0,0,0,2,1,0,0,-86,19,105,49,False,0,0,38,DEF
18597,Bruno Saltor Grau,0,0,0,0,0,0,0,0,0,0.0,0,0,58,0,0,374,0,0,0,0.0,21879,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,10,0,0,0,0,0,0,38,0,45398,0,0,0,0,4,0,0,-4,638,642,45,False,0,0,38,DEF
18598,Callum Hudson-Odoi,0,0,0,0,0,0,0,0,0,0.0,0,0,583,0,0,376,0,0,0,0.0,22404,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,38,0,427,0,0,0,0,3,0,0,1,20,19,45,False,0,0,38,MID
18599,Callum Wilson,0,4,0,0,3,27,0,1,3,1.6,0,0,48,0,0,371,0,0,1,5.6,21869,36.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,31,0,0,4,0,0,0,0,0,0,38,0,262663,2,0,1,2,1,18,8,-7932,5819,13751,56,False,1,0,38,FWD
18600,Calum Chambers,0,0,0,0,0,0,0,0,0,0.0,0,0,480,0,0,373,0,0,0,0.0,22301,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,8,0,0,0,0,0,0,38,0,26131,0,0,0,1,0,0,0,790,1698,908,47,False,0,0,38,DEF
18601,Cameron Carter-Vickers,0,0,0,0,0,0,0,0,0,0.0,0,0,511,0,0,379,0,0,0,0.0,22332,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,9,0,0,0,0,0,0,38,0,328,0,0,0,4,5,0,0,3,4,1,45,True,0,0,38,DEF
18602,Carl Jenkinson,0,0,0,0,0,0,0,0,0,0.0,0,0,9,0,0,373,0,0,0,0.0,21830,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,8,0,0,0,0,0,0,38,0,9041,0,0,0,1,0,0,0,-5,3,8,45,False,0,0,38,
18603,Carl Stewart,0,0,0,0,0,0,0,0,0,0.0,0,0,613,0,0,375,0,0,0,0.0,22434,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,12,0,0,0,0,0,0,38,0,380,0,0,0,0,1,0,0,10,59,49,45,False,0,0,38,MID
18604,Cenk Tosun,0,12,0,0,0,9,0,0,9,23.7,0,0,592,0,0,380,0,1,0,4.0,22413,4.0,2,2018-05-13T14:00:00Z,13 May 15:00,0,0,60,0,0,20,0,0,0,0,3,0,38,0,124603,0,0,0,1,3,12,2,1988,13674,11686,67,False,0,0,38,FWD
18605,Cesc Fabregas,0,0,0,0,0,0,0,0,0,0.0,0,0,105,0,0,376,0,0,0,0.0,21926,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,38,0,185906,0,0,0,0,3,0,0,2918,4726,1808,68,False,0,0,38,MID
18606,Chancel Mbemba,0,0,0,0,0,0,0,0,0,0.0,0,0,494,0,0,376,0,0,0,0.0,22315,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,5,0,0,0,0,0,0,38,0,599558,0,0,0,0,3,0,0,-12782,4842,17624,39,True,0,0,38,DEF
18607,Charlie Adam,0,0,0,0,0,0,0,0,0,0.0,0,0,338,0,0,378,0,0,0,0.0,22159,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,16,0,0,0,0,0,0,38,0,4085,0,0,0,2,1,0,0,12,33,21,47,False,0,0,38,MID
18608,Charlie Austin,0,15,0,0,0,4,1,2,7,1.4,1,0,326,0,0,377,0,0,0,1.2,22147,2.4,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,63,0,0,11,0,0,0,0,3,0,38,0,82963,3,0,2,1,0,8,2,-2673,6614,9287,58,True,0,0,38,FWD
18609,Charlie Daniels,1,49,0,0,0,22,0,0,43,23.9,0,0,34,0,0,371,0,1,0,6.9,21855,27.8,2,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,4,0,0,0,0,5,0,38,0,388220,0,0,0,2,1,17,5,-2519,1751,4270,47,False,0,0,38,DEF
18610,Charlie Taylor,0,0,0,0,0,0,0,0,0,0.0,0,0,81,0,0,371,0,0,0,0.0,21902,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,2,0,0,0,0,0,0,38,0,25553,0,0,0,2,1,0,0,-677,127,804,42,True,0,0,38,DEF
18611,Charly Musonda,0,0,0,0,0,0,0,0,0,0.0,0,0,471,0,0,376,0,0,0,0.0,22292,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,38,0,2348,0,0,0,0,3,0,0,-4,1,5,48,False,0,0,38,MID
18612,Cheikhou Kouyate,0,32,0,0,0,13,0,4,29,2.0,0,0,451,0,0,380,4,1,0,1.9,22272,8.8,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,7,0,0,0,0,4,0,38,0,15487,2,2,0,1,3,8,2,109,457,348,50,True,0,0,38,MID
18613,Christian Atsu,0,0,0,0,0,0,0,0,0,0.0,0,0,300,0,0,376,0,0,0,0.0,22121,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,5,0,0,0,0,0,0,38,0,71926,0,0,0,0,3,0,0,-2166,19,2185,48,True,0,0,38,MID
18614,Christian Benteke,0,6,0,0,0,2,0,1,4,1.2,0,0,134,0,0,372,0,0,0,2.7,21955,4.4,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,22,1,0,19,0,0,0,0,1,0,38,0,149804,0,0,0,0,2,21,1,3565,5653,2088,75,True,0,0,38,FWD
18615,Christian Eriksen,0,56,0,0,0,18,0,4,46,51.2,2,0,387,0,0,379,1,4,0,9.1,22208,19.2,4,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,9,0,0,0,0,4,0,38,0,1143660,1,1,1,4,5,21,2,-29485,23043,52528,97,True,0,0,38,MID
18616,Christian Fuchs,0,34,0,0,0,9,0,6,24,12.2,0,0,192,0,0,379,1,5,0,2.5,22013,10.6,1,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,17,1,0,0,0,6,0,38,0,109487,0,1,0,4,5,2,-2,-686,124,810,47,False,0,0,38,DEF
18617,Christian Kabasele,0,5,0,0,0,4,0,3,4,0.0,0,0,403,0,0,375,0,0,0,0.4,22224,3.6,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,20,0,0,12,0,0,0,0,1,0,38,0,28975,0,0,0,0,1,0,1,-339,109,448,44,False,0,0,38,DEF
18618,Christopher Schindler,0,36,0,0,0,18,0,9,29,0.8,0,0,164,0,0,373,1,1,0,6.1,21985,19.8,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,1,0,0,0,0,3,0,38,0,185954,0,2,0,1,0,40,2,-2541,1436,3977,46,True,0,0,38,DEF
18619,Chris Brunt,0,57,0,0,0,10,0,3,49,27.6,0,0,434,0,0,372,1,2,0,5.5,22255,26.8,2,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,1,6,0,0,0,0,11,0,38,0,31106,2,0,1,0,2,1,1,206,440,234,50,False,0,1,38,MID
18620,Chris Lowe,0,34,0,0,0,19,0,4,31,30.3,0,0,165,0,0,373,0,1,0,5.0,21986,17.6,1,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,2,1,0,0,0,0,2,0,38,0,66796,0,1,0,1,0,2,2,-318,150,468,44,True,0,0,38,DEF
18621,Chris Smalling,0,0,0,0,0,0,0,0,0,0.0,0,0,263,0,0,375,0,0,0,0.0,22084,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,18,0,0,0,0,0,0,38,0,681530,0,0,0,0,1,0,0,-6935,28585,35520,57,True,0,0,38,DEF
18622,Chris Wood,0,13,0,0,3,27,1,1,6,12.3,0,0,518,0,0,371,2,0,1,7.3,22339,39.2,1,2018-05-13T14:00:00Z,13 May 15:00,0,0,60,1,0,2,0,0,0,0,1,0,38,0,96596,1,0,0,2,1,21,9,-25553,925,26478,62,True,0,0,38,FWD
18623,Chung-yong Lee,0,5,0,0,0,3,0,1,4,0.3,0,0,128,0,0,372,0,0,0,0.2,21949,1.4,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,5,0,0,19,0,0,0,0,0,0,38,0,20297,0,0,0,0,2,0,1,353,854,501,42,True,0,0,38,MID
18624,Ciaran Clark,0,0,0,0,0,0,0,0,0,0.0,0,0,289,0,0,376,0,0,0,0.0,22110,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,5,0,0,0,0,0,0,38,0,87394,0,0,0,0,3,0,0,-4248,68,4316,43,True,0,0,38,DEF
18625,Claudio Bravo,0,23,0,0,1,26,1,0,19,0.0,0,0,241,0,0,377,0,0,0,1.9,22062,19.2,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,14,0,0,0,0,12,0,38,2,28570,0,0,0,1,0,0,7,280,417,137,45,False,0,0,38,GK
18626,Claudio Yacob,0,0,0,0,0,0,0,0,0,0.0,0,0,429,0,0,372,0,0,0,0.0,22250,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,6,0,0,0,0,0,0,38,0,14121,0,0,0,0,2,0,0,-83,49,132,43,False,0,0,38,MID
18627,Collin Quaner,0,0,0,0,0,0,0,0,0,0.0,0,0,186,0,0,373,0,0,0,0.0,22007,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,1,0,0,0,0,0,0,38,0,285910,0,0,0,1,0,0,0,-43,9313,9356,45,True,0,0,38,FWD
18628,Connor Goldson,0,5,0,0,0,3,0,1,3,0.0,0,0,61,0,0,374,0,1,0,0.2,21882,1.6,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,19,0,0,10,0,0,0,0,0,0,38,0,152378,0,0,0,0,4,0,1,-3937,1371,5308,39,False,0,0,38,DEF
18629,Connor Mahoney,0,0,0,0,0,0,0,0,0,0.0,0,0,585,0,0,371,0,0,0,0.0,22406,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,4,0,0,0,0,0,0,38,0,99,0,0,0,2,1,0,0,2,2,0,45,False,0,0,38,MID
18630,Connor Roberts,0,0,0,0,0,0,0,0,0,0.0,0,0,598,0,0,378,0,0,0,0.0,22419,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,15,0,0,0,0,0,0,38,0,17962,0,0,0,2,1,0,0,5429,6205,776,40,True,0,0,38,DEF
18631,Connor Wickham,0,0,0,0,0,0,0,0,0,0.0,0,0,133,0,0,372,0,0,0,0.0,21954,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,19,0,0,0,0,0,0,38,0,1927,0,0,0,0,2,0,0,16,41,25,54,True,0,0,38,
18632,Conor Masterson,0,0,0,0,0,0,0,0,0,0.0,0,0,639,0,0,374,0,0,0,0.0,22460,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,3,0,0,0,0,0,0,38,0,509,0,0,0,0,4,0,0,80,161,81,40,True,0,0,38,DEF
18633,Costel Pantilimon,0,0,0,0,0,0,0,0,0,0.0,0,0,396,0,0,375,0,0,0,0.0,22217,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,12,0,0,0,0,0,0,38,0,4121,0,0,0,0,1,0,0,-5,8,13,45,False,0,0,38,GK
18634,Craig Cathcart,0,47,0,0,0,17,0,8,40,0.3,1,0,399,0,0,375,0,1,0,2.4,22220,21.6,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,12,0,0,0,0,8,0,38,0,794,0,0,0,0,1,2,2,35,47,12,44,False,0,0,38,DEF
18635,Craig Dawson,0,38,0,0,0,10,0,7,31,0.5,0,0,424,0,0,372,1,2,0,1.5,22245,12.4,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,6,0,0,0,0,5,0,38,0,92217,0,0,0,0,2,2,0,4359,5450,1091,48,False,0,1,38,DEF
18636,Cuco Martina,0,0,0,0,0,0,0,0,0,0.0,0,0,464,0,0,380,0,0,0,0.0,22285,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,20,0,0,0,0,0,0,38,0,64173,0,0,0,1,3,0,0,-3104,445,3549,41,False,0,0,38,DEF
18637,Curtis Jones,0,0,0,0,0,0,0,0,0,0.0,0,0,640,0,0,374,0,0,0,0.0,22461,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,3,0,0,0,0,0,0,38,0,199,0,0,0,0,4,0,0,27,54,27,45,True,0,0,38,MID
18638,Cedric Soares,0,18,0,0,0,3,0,2,14,1.5,1,0,310,0,0,377,0,1,0,0.6,22131,4.6,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,2,0,11,0,0,0,0,4,0,38,0,236764,1,0,0,1,0,0,1,-6725,2321,9046,47,True,0,1,38,DEF
18639,Cesar Azpilicueta,0,88,0,0,0,20,0,17,75,6.8,0,0,97,0,0,376,0,3,0,4.9,21918,42.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,13,0,0,0,0,6,0,38,0,1242264,0,0,0,0,3,0,1,4896,15934,11038,69,False,0,0,38,DEF
18640,Daley Blind,0,54,0,0,1,28,1,0,49,12.3,0,0,270,0,0,375,0,0,0,2.1,22091,8.8,1,2018-05-13T14:00:00Z,13 May 15:00,0,0,76,0,0,18,0,0,0,0,6,0,38,0,53832,1,1,0,0,1,0,7,2728,2887,159,51,True,0,0,38,DEF
18641,Dale Stephens,0,33,0,0,0,14,0,3,27,0.3,0,0,63,0,0,374,2,4,0,0.9,21884,8.2,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,10,0,0,0,0,4,0,38,0,67985,0,2,0,0,4,0,2,-966,532,1498,45,False,0,0,38,MID
18642,Damian Emiliano Martinez,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,373,0,0,0,0.0,21824,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,8,0,0,0,0,0,0,38,0,34633,0,0,0,1,0,0,0,-149,7,156,40,False,0,0,38,
18643,Damien Delaney,0,0,0,0,0,0,0,0,0,0.0,0,0,121,0,0,372,0,0,0,0.0,21942,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,19,0,0,0,0,0,0,38,0,12964,0,0,0,0,2,0,0,20,82,62,42,True,0,0,38,DEF
18644,Daniel Amartey,0,0,0,0,0,0,0,0,0,0.0,0,0,204,0,0,379,0,0,0,0.0,22025,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,17,0,0,0,0,0,0,38,0,11888,0,0,0,4,5,0,0,-120,26,146,43,False,0,0,38,MID
18645,Daniel Bachmann,0,0,0,0,0,0,0,0,0,0.0,0,0,582,0,0,375,0,0,0,0.0,22403,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,12,0,0,0,0,0,0,38,0,5601,0,0,0,0,1,0,0,-39,75,114,40,False,0,0,38,GK
18646,Daniel Drinkwater,0,0,0,0,0,0,0,0,0,0.0,0,0,202,0,0,376,0,0,0,0.0,22023,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,0,0,0,13,0,0,0,0,0,0,38,0,10671,0,0,0,0,3,0,0,-51,53,104,47,False,0,0,38,MID
18647,Daniel Sturridge,0,6,0,0,0,5,0,0,5,10.7,1,0,236,0,0,372,0,1,0,1.4,22057,3.6,1,2018-05-13T14:00:00Z,13 May 15:00,0,0,17,0,0,6,0,0,0,0,0,0,38,0,36977,0,0,0,0,2,0,1,79,229,150,79,False,0,0,38,FWD
18648,Danilo Luiz da Silva,0,78,0,0,3,28,1,4,70,8.7,0,0,483,0,0,377,1,0,0,3.0,22304,17.8,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,14,0,0,0,0,3,0,38,0,166787,3,4,1,1,0,3,9,938,6165,5227,50,False,0,0,38,DEF
18649,Danny Ings,0,1,0,0,0,2,0,0,1,0.1,0,0,237,0,0,374,1,0,0,0.3,22058,0.0,0,2018-05-13T14:00:00Z,13 May 15:00,0,0,6,0,0,3,0,0,0,0,0,0,38,0,14499,0,0,0,0,4,4,1,2077,3784,1707,54,True,0,0,38,FWD
18650,Danny Rose,1,42,0,0,0,21,0,0,35,24.0,1,0,378,0,0,379,1,4,0,5.9,22199,26.6,2,2018-05-13T14:00:00Z,13 May 15:00,0,0,90,0,0,9,0,0,0,0,5,0,38,0,18921,1,0,0,4,5,8,3,164,253,89,64,True,0,0,38,DEF
