assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1999-08-12,0,0,True,True,0,0,0,0,0,209365,None,,0,0,0,0,0.0,462,181,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matthijs,0.0,462,173,0,0,0,False,0.0,470,181,416,False,0.0,454,181,,0,Back injury - Unknown return date,2026-07-23T12:01:23.690880Z,50,264,43,p209365,0,0,None,0,,209365.jpg,0.0,462,173,False,-3,None,-28.2,"[{'offset': 0, 'projected_percent': '-28.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-36.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-42.0', 'likelihood': -3}]",0,0,152,False,0,0,https://www.manutd.com/en/news/team-news-for-man-utd-hull-opener-aug-2026,[],de Ligt,0.0,538,185,False,None,0,0,i,0,16,1,2024-08-13,0.0,407,165,0,108,108,471,471,0.0,0.0,De Ligt,0
0,1999-03-18,0,6,True,True,None,None,0,0.0,1,216051,None,,0,0,0,0,11.3,115,34,3,27.0,None,,0,2,2.2,2.2,1,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Diogo,1.0,215,86,0,0.0,0,False,1.9,183,71,417,False,7.6,181,79,Diogo Dalot,10,,None,50,272,46,p216051,0,0,None,0,,216051.jpg,1.0,215,86,False,-243,None,-38.5,"[{'offset': 0, 'projected_percent': '-38.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-60.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-75.2', 'likelihood': -3}]",1,0,173,False,0,0.0,,[],Dalot Teixeira,2.5,117,46,False,None,0,0.0,a,2,16,1,2018-06-08,0.0,412,167,1,7312,7312,28617,28617,0.2,0.2,Dalot,0
0,1993-03-05,0,15,True,True,None,None,0,0.0,4,95658,None,,0,0,0,0,28.6,30,8,4,4.0,None,,0,2,2.2,2.2,1,0.40,0.4,0.44,0.44,0.04,1.01,1.01,0.04,Harry,1.0,208,83,2,2.0,0,False,7.3,40,10,418,False,25.4,64,26,,90,,None,50,231,36,p95658,0,0,None,0,,95658.jpg,1.0,208,83,False,-361,None,-10.7,"[{'offset': 0, 'projected_percent': '-10.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-15.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-18.6', 'likelihood': -1}]",5,0,241,False,0,0.0,,[],Maguire,17.1,21,8,False,None,1,1.0,a,0,16,1,2019-08-05,19.0,47,12,1,44786,44786,92233,92233,0.2,0.2,Maguire,0
0,1998-01-18,0,0,True,True,100,100,0,0,0,221820,None,,0,0,0,0,0.0,469,184,0,0,None,,0,2,2.2,2.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Lisandro,0.0,468,176,0,0,0,False,0.0,476,184,419,False,0.0,460,184,Lisandro Martínez,0,,2026-07-24T20:00:10.337107Z,50,278,49,p221820,0,0,None,0,,221820.jpg,0.0,468,176,False,-136,None,-39.4,"[{'offset': 0, 'projected_percent': '-39.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-63.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-78.3', 'likelihood': -3}]",0,0,10,False,0,0,,[],Martínez,1.3,170,69,False,None,0,0,a,0,16,1,2022-07-17,0.0,417,170,0,6312,6312,17068,17068,0.0,0.0,Martinez,0
0,2005-11-13,0,0,True,True,None,None,0,0,0,550864,None,,0,0,0,0,0.0,528,196,0,0,None,,0,2,2.2,2.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Leny,0.0,527,190,0,0,0,False,0.0,531,196,420,False,0.0,515,196,,0,,None,50,371,73,p550864,0,0,None,0,,550864.jpg,0.0,527,190,False,-64,None,-61.6,"[{'offset': 0, 'projected_percent': '-61.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-84.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-98.5', 'likelihood': -4}]",0,0,73,False,0,0,,[],Yoro,0.6,232,88,False,None,0,0,a,0,16,1,2024-07-19,0.0,487,187,0,1468,1468,9484,9484,0.0,0.0,Yoro,0
0,2006-09-22,0,5,True,True,None,None,0,0.0,1,606745,None,,0,0,0,0,2.6,168,50,2,2.0,None,,0,2,1.7,1.7,1,0.04,0.04,0.16,0.16,0.12,1.01,1.01,0.12,Ayden,1.0,206,82,2,2.0,0,False,2.0,177,68,421,False,6.8,191,85,,90,,None,45,531,148,p606745,0,0,None,0,,606745.jpg,1.0,206,82,False,-3,None,-9.5,"[{'offset': 0, 'projected_percent': '-9.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.3', 'likelihood': -1}]",4,0,241,False,0,0.0,,[],Heaven,0.4,275,104,False,None,1,1.0,a,1,16,1,2025-02-01,11.0,83,27,1,2767,2767,3689,3689,0.2,0.2,Heaven,0
0,1997-11-14,0,8,True,True,None,None,0,0.0,4,230001,None,,0,0,0,0,29.4,28,7,5,5.7,None,,0,2,1.7,1.7,1,0.05,0.06,0.27,0.31,0.22,1.01,1.15,0.25,Noussair,1.0,190,69,2,2.28,0,False,5.6,61,19,422,False,17.4,99,42,,79,,None,45,449,110,p230001,0,0,None,0,,230001.jpg,1.0,190,69,False,14,None,0.1,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.6', 'likelihood': 1}]",3,0,145,False,0,0.0,,[],Mazraoui,0.7,228,85,False,None,1,1.14,a,1,16,1,2024-08-13,9.0,89,30,1,5157,5157,5454,5454,0.2,0.2,Mazraoui,0
0,1995-07-12,0,13,True,True,None,None,0,0.0,3,106760,3,,0,0,0,0,59.2,1,1,4,4.0,None,,0,2,1.7,1.7,1,0.26,0.26,0.26,0.26,0.00,1.01,1.01,0.0,Luke,1.0,185,64,2,2.0,0,False,9.0,20,2,423,False,25.2,65,27,,90,,None,45,412,85,p106760,0,0,None,0,,106760.jpg,1.0,185,64,False,-345,None,-13.3,"[{'offset': 0, 'projected_percent': '-13.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-17.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-19.8', 'likelihood': -1}]",3,0,241,False,0,0.0,,[],Shaw,19.7,16,4,False,None,1,1.0,a,1,16,1,2014-07-01,6.0,113,32,1,36594,36594,103493,103493,0.2,0.2,Shaw,0
0,2007-03-16,0,0,True,True,None,None,0,0,0,577974,None,,0,0,0,0,0.0,326,132,0,0,None,,0,2,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,339,125,0,0,0,False,0.0,343,131,424,False,0.0,326,130,,0,,None,40,606,196,p577974,0,0,None,0,,577974.jpg,0.0,339,125,False,-8,None,-18.3,"[{'offset': 0, 'projected_percent': '-18.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-27.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-33.6', 'likelihood': -2}]",0,0,241,False,0,0,,[],Amass,0.2,345,130,False,None,0,0,a,0,16,1,2024-04-06,0.0,249,102,0,809,809,1778,1778,0.0,0.0,Amass,0
0,2005-02-23,0,0,False,True,0,0,0,0,0,547676,None,,0,0,0,0,0.0,319,125,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,332,118,0,0,0,False,0.0,336,124,425,False,0.0,319,123,,0,Has joined Lausanne-Sport permanently,2026-08-18T14:12:31.904433Z,40,598,188,p547676,0,0,None,0,,547676.jpg,0.0,332,118,False,0,None,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Fredricson,0.0,552,191,False,None,0,0,u,0,16,1,2022-09-07,0.0,241,94,0,0,0,649,649,0.0,0.0,Fredricson,0
0,1994-09-08,0,18,True,True,None,None,0,0.0,1,141746,1,,0,0,0,0,55.4,3,2,6,6.0,1,,0,3,4.0,4.0,2,0.26,0.26,0.34,0.34,0.08,1.01,1.01,0.08,Bruno,2.0,171,87,2,2.0,0,False,9.3,17,13,426,False,20.2,83,28,Bruno Fernandes,90,,None,120,2,1,p141746,0,0,1,0,,141746.jpg,2.0,171,87,False,-1255,None,-13.5,"[{'offset': 0, 'projected_percent': '-13.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-19.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-23.2', 'likelihood': -2}]",5,0,173,False,0,0.0,,[],Borges Fernandes,48.4,3,1,False,None,1,1.0,a,0,16,1,2020-01-30,17.0,63,33,2,40833,40833,197198,197198,0.2,0.2,B.Fernandes,0
0,1999-08-07,0,12,True,True,None,None,0,0.0,0,446008,2,,0,0,0,0,28.1,34,26,4,4.0,2,,0,3,2.8,2.8,2,0.23,0.23,0.73,0.73,0.50,1.01,1.01,0.5,Bryan,2.0,168,85,2,2.0,0,False,8.7,25,16,427,False,9.6,168,65,,90,,None,80,10,7,p446008,0,0,2,0,,446008.jpg,2.0,168,85,False,-1087,None,-14.5,"[{'offset': 0, 'projected_percent': '-14.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-21.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-25.9', 'likelihood': -2}]",4,0,38,False,0,0.0,,[],Mbeumo,36.0,7,3,False,None,1,1.0,a,0,16,1,2025-07-21,49.0,8,5,2,68970,68970,185316,185316,0.2,0.2,Mbeumo,0
0,1999-05-27,0,14,True,True,None,None,0,0.0,0,430871,None,,0,0,0,0,28.2,33,25,3,3.42,None,,0,3,2.8,2.8,2,0.21,0.24,0.45,0.51,0.24,1.01,1.15,0.27,Matheus,2.0,167,84,2,2.28,0,False,6.9,46,28,428,False,5.4,207,85,Matheus Cunha,79,,None,80,9,6,p430871,0,0,None,0,,430871.jpg,2.0,167,84,False,-401,None,-28.0,"[{'offset': 0, 'projected_percent': '-28.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-37.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-43.9', 'likelihood': -3}]",3,0,30,False,0,0.0,,[],Santos Carneiro da Cunha,9.4,42,16,False,None,1,1.14,a,0,16,1,2025-06-01,35.0,22,10,2,23230,23230,80814,80814,0.2,0.2,Cunha,0
0,1997-10-31,0,9,True,True,None,None,0,0.0,0,176297,None,,0,0,0,0,48.6,7,6,1,2.0,None,,0,3,2.5,2.5,1,0.10,0.2,0.10,0.2,0.00,0.09,0.18,0.0,Marcus,1.0,289,139,0,0.0,0,False,6.4,49,30,429,False,11.6,149,50,,45,,None,70,23,14,p176297,0,0,None,0,,176297.jpg,1.0,289,139,False,-18,None,-16.2,"[{'offset': 0, 'projected_percent': '-16.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-20.2', 'likelihood': -2}]",1,0,241,False,0,0.0,,[],Rashford,1.7,147,43,False,None,0,0.0,a,0,16,1,2015-07-01,4.0,145,74,1,13334,13334,19545,19545,0.1,0.1,Rashford,0
0,1999-01-10,0,0,True,True,75,50,0,0,0,184341,None,,0,0,0,0,0.0,551,231,0,0,3,,0,3,1.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mason,0.0,546,228,0,0,0,False,0.0,552,229,430,False,0.0,536,222,,0,Foot injury - 75% chance of playing,2026-08-15T16:00:07.879135Z,55,130,80,p184341,0,0,None,0,,184341.jpg,0.0,546,228,False,-4,None,-39.2,"[{'offset': 0, 'projected_percent': '-39.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-56.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-67.9', 'likelihood': -3}]",0,0,241,False,0,0,https://www.manutd.com/en/news/team-news-for-man-utd-hull-opener-aug-2026,[],Mount,0.0,533,220,False,None,0,0,d,0,16,1,2023-07-05,0.0,522,210,0,33,33,648,648,0.0,0.0,Mount,0
0,2002-07-11,0,0,True,True,75,None,0,0,0,493250,4,,-1,1,-1,1,0.0,584,252,0,0,None,,0,3,1.6,2.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Amad,0.0,581,250,0,0,0,False,0.0,586,252,431,False,0.0,575,247,,0,Unspecified injury - 75% chance of playing,2026-08-22T11:00:08.617283Z,59,111,72,p493250,0,0,None,0,,493250.jpg,0.0,581,250,False,-468,None,-13.4,"[{'offset': 0, 'projected_percent': '-13.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-45.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-66.4', 'likelihood': -3}]",0,0,54,False,0,0,,[],Diallo,1.0,191,62,False,None,0,0,d,0,16,1,2021-01-07,0.0,575,244,0,1538,1538,48680,48680,0.0,0.0,Amad,0
0,2005-04-19,0,7,True,True,None,None,0,0.0,0,516895,None,,0,0,0,0,2.5,170,100,1,3.91,None,,0,3,2.0,2.0,1,0.01,0.04,0.08,0.31,0.07,0.07,0.27,0.27,Kobbie,1.0,264,120,0,0.0,0,False,0.7,247,110,432,False,2.8,239,108,,23,,None,55,200,125,p516895,0,0,None,0,,516895.jpg,1.0,264,120,False,-52,None,-49.0,"[{'offset': 0, 'projected_percent': '-49.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-61.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-69.4', 'likelihood': -3}]",1,0,241,False,0,0.0,,[],Mainoo,1.0,202,68,False,None,0,0.0,a,0,16,1,2022-10-15,2.0,178,88,1,3094,3094,12416,12416,0.2,0.2,Mainoo,0
0,2001-04-11,0,0,True,True,0,0,0,0,0,232112,None,,0,0,0,0,0.0,474,189,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Manuel,0.0,474,186,0,0,0,False,0.0,481,187,433,False,0.0,465,180,,0,Knee injury - Unknown return date,2026-07-23T12:01:23.706702Z,50,286,170,p232112,0,0,None,0,,232112.jpg,0.0,474,186,False,0,None,-30.1,"[{'offset': 0, 'projected_percent': '-30.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-30.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-30.1', 'likelihood': -2}]",0,0,230,False,0,0,https://www.manutd.com/en/news/an-official-update-on-manuel-ugarte,[],Ugarte Ribeiro,0.0,604,263,False,None,0,0,i,0,16,1,2024-08-30,0.0,425,154,0,22,22,81,81,0.0,0.0,Ugarte,0
0,2007-03-19,0,0,True,True,None,None,0,0,0,547037,None,,0,0,0,0,0.0,526,218,0,0,None,,0,3,1.5,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jack,0.0,525,217,0,0,0,False,0.0,529,216,434,False,0.0,513,209,Jack Fletcher,0,,None,50,368,217,p547037,0,0,None,0,,547037.jpg,0.0,525,217,False,0,None,-44.4,"[{'offset': 0, 'projected_percent': '-44.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-44.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-44.4', 'likelihood': -3}]",0,0,241,False,0,0,,[],Fletcher,0.0,582,248,False,None,0,0,a,0,16,1,2024-07-12,0.0,484,186,0,40,40,155,155,0.0,0.0,J.Fletcher,0
0,2007-04-14,0,3,True,True,None,None,0,0.0,0,576628,None,,0,0,0,0,0.6,242,128,1,9.0,None,,0,3,1.5,1.5,1,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Shea,1.0,233,102,0,0.0,0,False,0.1,289,137,435,False,0.2,277,132,,10,,None,50,378,224,p576628,0,0,None,0,,576628.jpg,1.0,233,102,False,-4,None,-20.7,"[{'offset': 0, 'projected_percent': '-20.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-39.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-51.4', 'likelihood': -3}]",1,0,241,False,0,0.0,,[],Lacey,0.0,488,201,False,None,0,0.0,a,0,16,1,2025-05-26,0.0,493,193,1,291,291,524,524,0.2,0.2,Lacey,0
0,2004-01-03,0,0,True,True,None,None,0,0,0,490881,None,,0,0,0,0,0.0,509,209,0,0,None,,0,3,1.5,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Toby,0.0,509,208,0,0,0,False,0.0,513,207,436,False,0.0,497,200,,0,,None,50,335,195,p490881,0,0,None,0,,490881.jpg,0.0,509,208,False,0,None,-43.6,"[{'offset': 0, 'projected_percent': '-43.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-43.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-43.6', 'likelihood': -3}]",0,0,241,False,0,0,,[],Collyer,0.0,559,232,False,None,0,0,a,0,16,1,2023-07-01,0.0,466,176,0,57,57,217,217,0.0,0.0,Collyer,0
0,None,0,0,True,True,None,None,0,0,0,576620,None,,0,0,0,0,0.0,416,161,0,0,None,,0,3,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bendito,0.0,421,158,0,0,0,False,0.0,426,158,437,False,0.0,410,151,,0,,None,45,521,259,p576620,0,0,None,0,,576620.jpg,0.0,421,158,False,-5,None,-27.5,"[{'offset': 0, 'projected_percent': '-27.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-34.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-38.3', 'likelihood': -2}]",0,0,None,False,0,0,,[],Mantato,0.2,357,132,False,None,0,0,a,0,16,1,None,0.0,356,119,0,910,910,2176,2176,0.0,0.0,Bendito Mantato,0
0,2007-03-19,0,0,True,True,None,None,0,0,0,519913,None,,0,0,0,0,0.0,400,156,0,0,None,,0,3,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,405,153,0,0,0,False,0.0,409,153,438,False,0.0,393,146,Tyler Fletcher,0,,None,45,502,254,p519913,0,0,None,0,,519913.jpg,0.0,405,153,False,-18,None,-30.4,"[{'offset': 0, 'projected_percent': '-30.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-42.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-50.3', 'likelihood': -3}]",0,0,243,False,0,0,,[],Fletcher,0.3,292,97,False,None,0,0,a,0,16,1,2025-05-26,0.0,338,114,0,1229,1229,3636,3636,0.0,0.0,Fletcher,0
0,2003-05-31,0,2,True,True,100,75,0,0.0,0,485711,None,,0,0,0,0,0.5,253,28,0,0.0,None,,0,4,2.2,1.7,1,0.00,0.0,0.04,0.16,0.04,0.07,0.27,0.16,Benjamin,1.0,292,34,0,0.0,0,False,0.9,239,24,439,False,0.0,610,70,,23,,2026-07-23T12:01:23.722029Z,70,29,10,p485711,0,0,None,0,,485711.jpg,1.0,292,34,False,176,None,6.5,"[{'offset': 0, 'projected_percent': '6.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '10.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '12.9', 'likelihood': 1}]",0,0,195,False,0,0.0,,[],Sesko,1.8,137,21,False,None,0,0.0,a,0,16,1,2025-08-09,9.0,94,19,1,26420,26420,13481,13481,0.1,0.1,Šeško,0
0,2001-05-22,0,0,True,True,None,None,0,0,0,458249,None,,0,0,0,0,0.0,565,57,0,0,None,,0,4,1.8,1.8,0,0.00,0,0.00,0,0.00,0.00,0,0,Joshua,0.0,563,59,0,0,0,False,0.0,566,59,440,False,0.0,552,51,,0,,None,55,173,39,p458249,0,0,None,0,,458249.jpg,0.0,563,59,False,-84,None,-92.8,"[{'offset': 0, 'projected_percent': '-92.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-128.5', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-151.5', 'likelihood': -5}]",0,0,152,False,0,0,,[],Zirkzee,0.5,247,39,False,None,0,0,a,0,16,1,2024-07-17,0.0,548,58,0,1909,1909,11560,11560,0.0,0.0,Zirkzee,0
0,2007-11-29,0,0,True,True,None,None,0,0,0,596047,None,,0,0,0,0,0.0,421,40,0,0,None,,0,4,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Chido,0.0,426,43,0,0,0,False,0.0,431,42,441,False,0.0,415,33,,0,,None,45,528,71,p596047,0,0,None,0,,596047.jpg,0.0,426,43,False,-26,None,-16.6,"[{'offset': 0, 'projected_percent': '-16.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-22.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-25.4', 'likelihood': -2}]",0,0,58,False,0,0,,[],Obi,1.1,186,28,False,None,0,0,a,0,16,1,2025-02-15,0.0,361,39,0,5739,5739,10418,10418,0.0,0.0,Obi,0
0,1992-04-19,0,0,True,True,None,None,0,0,0,98747,None,,0,0,0,0,0.0,439,49,0,0,None,,0,1,2.6,2.6,0,0.00,0,0.00,0,0.00,0.00,0,0,Nick,0.0,443,60,0,0,0,False,0.0,448,60,442,False,0.0,432,60,,0,,None,50,232,6,p98747,0,0,None,0,,98747.jpg,0.0,443,60,False,-67,None,-30.3,"[{'offset': 0, 'projected_percent': '-30.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-42.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-49.8', 'likelihood': -3}]",0,0,241,False,0,0,,[],Pope,1.3,171,25,False,None,0,0,a,0,17,4,2022-06-23,0.0,380,49,0,2446,2446,10695,10695,0.0,0.0,Pope,0
0,1992-03-27,0,0,True,True,None,None,0,0,0,81441,None,,0,0,0,0,0.0,339,24,0,0,None,,0,1,1.9,1.9,0,0.00,0,0.00,0,0.00,0.00,0,0,Mark,0.0,349,42,0,0,0,False,0.0,353,42,443,False,0.0,336,42,,0,,None,45,406,25,p81441,0,0,None,0,,81441.jpg,0.0,349,42,False,0,None,-4.7,"[{'offset': 0, 'projected_percent': '-4.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-4.7', 'likelihood': -1}]",0,0,241,False,0,0,,[],Gillespie,0.0,519,56,False,None,0,0,a,0,17,4,2020-07-27,0.0,263,24,0,153,153,204,204,0.0,0.0,Gillespie,0
0,2005-12-29,0,0,True,True,None,None,0,0,0,554578,None,,0,0,0,0,0.0,409,47,0,0,None,,0,1,1.9,1.9,0,0.00,0,0.00,0,0.00,0.00,0,0,Ewen,0.0,414,59,0,0,0,False,0.0,418,59,444,False,0.0,402,59,,0,,None,45,512,48,p554578,0,0,None,0,,554578.jpg,0.0,414,59,False,-1,None,-33.7,"[{'offset': 0, 'projected_percent': '-33.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-43.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-49.2', 'likelihood': -3}]",0,0,73,False,0,0,,[],Jaouen,0.0,534,61,False,None,0,0,a,0,17,4,2026-06-15,0.0,347,47,0,113,113,324,324,0.0,0.0,Jaouen,0
0,2001-08-08,0,0,True,True,None,None,0,0.0,15,465642,None,,0,0,0,0,0.2,269,98,15,15.0,None,,0,2,2.2,2.2,3,0.00,0.0,0.00,0.0,0.00,2.98,2.98,0.0,Malick,3.0,90,39,2,2.0,0,False,3.8,108,37,445,False,37.8,32,11,,90,,None,50,318,60,p465642,0,0,None,0,,465642.jpg,3.0,90,39,False,78,None,3.8,"[{'offset': 0, 'projected_percent': '3.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '5.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '6.6', 'likelihood': 1}]",2,0,80,False,0,0.0,,[],Thiaw,1.7,141,57,False,None,1,1.0,a,0,17,4,2025-08-12,0.0,453,179,3,16821,16821,9320,9320,0.6,0.6,Thiaw,0
0,1991-12-20,0,-1,True,True,100,100,0,0.0,0,119471,None,,0,0,0,0,0.0,445,177,0,0.0,2,,0,2,2.2,2.2,1,0.00,0.0,0.00,0.0,0.00,0.79,71.1,0.0,Fabian,1.0,209,84,1,90.0,0,False,0.0,454,176,446,False,0.0,438,176,,1,,2026-08-15T16:30:07.209742Z,50,238,38,p119471,0,0,None,0,,119471.jpg,1.0,209,84,False,5,None,0.2,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.4', 'likelihood': 1}]",0,0,207,False,0,0.0,,[],Schär,0.3,309,116,False,None,0,0.0,a,0,17,4,2018-07-26,0.0,386,160,1,1741,1741,1650,1650,0.2,0.2,Schär,0
0,2000-01-12,0,4,True,True,None,None,0,0.0,10,220237,None,,0,0,0,0,0.3,258,94,10,10.0,None,,0,2,2.2,2.2,3,0.01,0.01,0.01,0.01,0.00,2.98,2.98,0.0,Sven,3.0,88,37,2,2.0,0,False,3.3,121,44,447,False,32.4,46,17,,90,,None,50,275,47,p220237,0,0,None,0,,220237.jpg,3.0,88,37,False,45,None,2.8,"[{'offset': 0, 'projected_percent': '2.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.4', 'likelihood': 1}]",2,0,152,False,0,0.0,,[],Botman,0.5,251,93,False,None,1,1.0,a,0,17,4,2022-06-28,0.0,414,168,3,7897,7897,2899,2899,0.6,0.6,Botman,0
0,1992-05-09,0,0,True,True,0,None,0,0,0,78916,None,,0,0,0,0,0.0,437,175,0,0,None,,0,2,0.0,2.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Dan,0.0,442,168,0,0,0,False,0.0,447,174,448,False,0.0,431,174,,0,Ankle injury - Expected back 14 Sep,2026-08-23T18:00:08.367241Z,50,228,35,p78916,0,0,None,0,,78916.jpg,0.0,442,168,False,-524,None,-71.5,"[{'offset': 0, 'projected_percent': '-71.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-96.8', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-113.1', 'likelihood': -5}]",0,0,241,False,0,0,https://www.newcastleunited.com/en/news/confimed-line-up-opening-day-debuts-for-hornicek-dedic-and-steur-against-liverpool,[],Burn,1.7,145,59,False,None,0,0,i,0,17,4,2022-01-31,0.0,378,158,0,6225,6225,67771,67771,0.0,0.0,Burn,0
