name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,GW
Martial Godo,MID,Fulham,0.0,0,0,0,0,0.0,333,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,19,0,0,0,0,29,0,3002,0,1,0,0.0,0,-8,0,8,45,True,0,0,0,0,0,29
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0.0,536,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,11,0,0,0,0,29,0,1732,0,1,0,0.0,0,-38,0,38,40,False,0,0,0,0,0,29
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0,0.0,602,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,29,0,26931,0,1,0,0.0,0,-259,0,259,39,False,0,0,0,0,0,29
Will Hughes,MID,Crystal Palace,0.8,0,0,5,0,0.6,270,0.00,0.00,0.00,0.22,289,0,0,0.3,2.4,2026-03-05T20:00:00Z,9,False,18,0,0,0,0,29,0,13487,0,3,1,0.0,1,-314,165,479,47,False,0,0,2,1,1,29
Jadon Sancho,MID,Aston Villa,0.5,0,0,6,0,27.5,456,0.15,0.15,0.00,1.34,281,1,0,3.9,7.2,2026-03-04T19:30:00Z,27,False,7,0,0,0,0,29,0,31160,0,4,1,4.0,1,-1241,517,1758,58,True,0,0,1,1,0,29
Amine Adli,MID,Bournemouth,1.7,0,0,5,0,0.3,697,0.00,0.04,0.04,0.23,282,0,0,1.4,5.0,2026-03-03T19:30:00Z,16,False,5,0,0,0,0,29,0,75565,0,0,0,9.0,1,-14079,1843,15922,54,True,0,1,3,2,0,29
Micky van de Ven,DEF,Spurs,-1.0,0,0,-18,0,0.6,575,0.00,0.00,0.00,0.11,289,3,0,0.0,0.0,2026-03-05T20:00:00Z,37,False,8,0,0,0,1,29,0,2865533,1,3,1,0.0,-3,-86499,18067,104566,45,True,0,3,4,2,1,29
Konstantinos Mavropanos,DEF,West Ham,3.0,0,0,3,0,0.0,606,0.00,0.00,0.00,0.00,285,0,0,0.2,2.0,2026-03-04T19:30:00Z,1,False,10,0,0,0,0,29,0,10465,0,1,0,0.0,1,-474,519,993,44,False,0,1,1,0,0,29
Emmanuel Agbadou,DEF,Wolves,0.0,0,0,0,0,0.0,631,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,29,0,14835,0,1,2,0.0,0,-103,0,103,42,True,0,0,0,0,0,29
Oscar Bobb,MID,Fulham,2.0,0,0,6,0,15.0,424,0.13,0.13,0.00,0.14,285,1,0,2.1,5.8,2026-03-04T19:30:00Z,29,False,19,0,0,0,0,29,0,30151,0,1,0,0.0,1,3150,3461,311,51,True,0,0,1,1,0,29
Oluwaseun Adewumi,MID,Burnley,0.0,0,0,0,0,0.0,212,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,9,0,0,0,0,29,0,790,0,0,2,0.0,0,-3,0,3,45,False,0,0,0,0,0,29
Jordan Henderson,MID,Brentford,1.8,0,0,14,1,3.8,124,0.01,0.01,0.00,1.70,282,0,0,1.1,7.2,2026-03-03T19:30:00Z,61,False,4,0,0,0,0,29,0,43271,1,0,0,0.0,3,-817,468,1285,50,False,0,4,9,4,1,29
Harry Wilson,MID,Fulham,4.1,0,0,0,0,0.0,329,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,19,0,0,0,0,29,0,3082775,0,1,0,0.0,0,248190,326196,78006,60,True,0,0,0,0,0,29
Charlie Stevens,MID,Bournemouth,0.0,0,0,0,0,0.0,799,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,5,0,0,0,0,29,0,558,0,0,0,0.0,0,26,62,36,45,True,0,0,0,0,0,29
Malick Thiaw,DEF,Newcastle,2.2,0,0,5,0,0.5,684,0.01,0.60,0.59,1.48,288,1,0,6.1,27.6,2026-03-04T20:15:00Z,90,False,14,0,0,0,0,29,0,541262,1,1,2,33.0,4,-35846,11135,46981,50,True,0,10,10,0,0,29
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0.0,604,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,29,0,6574,0,1,0,0.0,0,-11,0,11,44,False,0,0,0,0,0,29
Godwill Kukonki,DEF,Man Utd,0.5,0,0,0,0,0.0,788,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2026-03-04T20:15:00Z,0,False,15,0,0,0,0,29,0,1193,0,1,2,0.0,0,-10,21,31,40,False,0,0,0,0,0,29
Trey Nyoni,MID,Liverpool,1.2,0,0,0,0,0.0,396,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,20,0,0,0,0,29,0,40602,0,1,2,0.0,0,-523,280,803,43,False,0,0,0,0,0,29
Nilson Angulo,MID,Sunderland,2.0,0,0,10,1,0.5,813,0.01,0.01,0.00,0.73,286,0,0,1.2,11.2,2026-03-03T19:30:00Z,87,False,11,0,0,0,0,29,0,710,1,1,0,0.0,3,-97,45,142,50,False,0,4,10,3,3,29
Angel Gomes,MID,Wolves,0.4,0,0,3,0,6.3,816,0.01,0.01,0.00,1.17,290,0,0,1.0,3.4,2026-03-03T20:15:00Z,59,False,12,0,0,0,0,29,0,2113,1,1,2,0.0,1,-398,127,525,48,True,0,0,4,2,2,29
Saheed Olagunju,DEF,Wolves,-1.0,0,0,0,0,0.0,766,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,29,0,3386,0,1,2,0.0,0,135,274,139,40,True,0,0,0,0,0,29
Ladislav Krejcí,DEF,Wolves,1.4,0,0,9,0,0.0,709,0.00,0.00,0.00,1.83,290,1,0,1.7,16.6,2026-03-03T20:15:00Z,90,False,12,0,0,0,0,29,0,8387,1,1,2,0.0,4,-172,323,495,45,True,0,8,10,1,2,29
Malo Gusto,DEF,Chelsea,4.5,1,0,20,0,13.3,228,0.47,0.47,0.00,0.44,281,1,0,4.3,23.2,2026-03-04T19:30:00Z,74,False,2,0,0,0,0,29,0,244713,1,4,1,6.0,5,-8182,2062,10244,49,False,0,1,3,4,2,29
Jérémy Doku,MID,Man City,0.7,0,0,7,0,10.8,418,0.11,0.15,0.04,0.15,287,0,0,1.4,2.4,2026-03-04T19:30:00Z,13,False,16,0,0,0,0,29,0,300157,0,2,2,1.0,1,-551,1904,2455,64,True,0,0,4,3,1,29
Triston Rowe,DEF,Aston Villa,0.0,0,0,0,0,0.0,701,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,7,0,0,0,0,29,0,8981,0,4,1,0.0,0,-28,0,28,40,True,0,0,0,0,0,29
Luis Guilherme Lira dos Santos,MID,West Ham,0.0,0,0,0,0,0.0,619,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,29,0,2500,0,1,0,0.0,0,-6,0,6,49,False,0,0,0,0,0,29
Sebastiaan Bornauw,DEF,Leeds,0.0,0,0,0,0,0.0,345,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,17,0,0,0,0,29,0,18969,0,1,0,0.0,0,-359,192,551,38,True,0,0,0,0,0,29
Kendry Páez Andrade,MID,Chelsea,0.0,0,0,0,0,0.0,248,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,2,0,0,0,0,29,0,560,0,4,1,0.0,0,0,0,0,45,False,0,0,0,0,0,29
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0.0,274,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2026-03-05T20:00:00Z,0,False,18,0,0,0,0,29,0,13445,0,3,1,0.0,0,322,1041,719,43,False,0,0,0,0,0,29
Matz Sels,GK,Nott'm Forest,0.3,0,0,5,0,0.0,502,0.00,0.00,0.00,2.12,287,2,0,2.0,20.2,2026-03-04T19:30:00Z,90,False,13,0,0,0,0,29,3,614870,1,2,2,0.0,1,-6384,761,7145,46,False,1,0,0,9,0,29
Álex Jiménez Sánchez,DEF,Bournemouth,5.3,0,2,30,1,25.8,713,0.39,0.42,0.03,0.40,282,0,0,5.0,16.4,2026-03-03T19:30:00Z,90,False,5,0,0,0,0,29,0,31639,1,0,0,8.0,8,454,2244,1790,45,True,0,5,7,5,2,29
Marko Stamenić,MID,Nott'm Forest,0.0,0,0,0,0,0.0,524,0.00,0.00,0.00,0.00,287,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,13,0,0,0,0,29,0,2173,0,2,2,0.0,0,-3,0,3,45,False,0,0,0,0,0,29
Nathan Fraser,FWD,Wolves,-1.0,0,0,0,0,0.0,658,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,29,0,245702,0,1,2,0.0,0,-5931,1884,7815,42,True,0,0,0,0,0,29
Evan Ferguson,FWD,Brighton,0.0,0,0,0,0,0.0,179,0.00,0.00,0.00,0.00,283,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,1,0,0,0,0,29,0,967,0,1,0,0.0,0,-1,0,1,55,True,0,0,0,0,0,29
Idrissa Gana Gueye,MID,Everton,2.8,0,0,12,1,8.8,302,0.07,0.15,0.08,0.08,284,0,0,1.9,3.8,2026-03-03T19:30:00Z,86,False,3,0,0,0,0,29,0,12365,1,0,2,6.0,3,236,575,339,54,True,0,2,6,4,0,29
Justin Devenny,MID,Crystal Palace,0.0,0,0,0,0,0.0,276,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2026-03-05T20:00:00Z,0,False,18,0,0,0,0,29,0,168267,0,3,1,0.0,0,-2741,3891,6632,43,False,0,0,0,0,0,29
Karl Darlow,GK,Leeds,2.3,0,0,4,0,0.0,341,0.00,0.00,0.00,0.86,286,1,0,0.8,7.6,2026-03-03T19:30:00Z,90,False,17,0,0,0,0,29,0,327602,1,1,0,0.0,2,14745,17573,2828,39,True,0,1,0,7,0,29
Junior Kroupi,FWD,Bournemouth,1.7,0,0,3,0,0.8,100,0.03,0.16,0.13,0.23,282,0,0,1.1,4.8,2026-03-03T19:30:00Z,16,False,5,0,0,0,0,29,0,896458,0,0,0,5.0,1,-48325,27032,75357,47,True,0,2,8,5,1,29
Habib Diarra,MID,Sunderland,4.0,0,0,23,1,1.7,544,0.00,0.79,0.79,1.15,286,0,1,5.4,35.2,2026-03-03T19:30:00Z,90,False,11,0,0,0,0,29,0,10928,1,1,0,17.0,7,1519,2103,584,53,False,1,2,6,3,1,29
Luis Sinisterra Lucumí,MID,Bournemouth,0.0,0,0,0,0,0.0,91,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,5,0,0,0,0,29,0,1259,0,0,0,0.0,0,-4,0,4,50,True,0,0,0,0,0,29
Antonín Kinský,GK,Spurs,0.0,0,0,0,0,0.0,567,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2026-03-05T20:00:00Z,0,False,8,0,0,0,0,29,0,207500,0,3,1,0.0,0,-979,392,1371,39,True,0,0,0,0,0,29
Jakub Kiwior,DEF,Arsenal,0.0,0,0,0,0,0.0,9,0.00,0.00,0.00,0.00,283,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,6,0,0,0,0,29,0,6161,0,1,0,0.0,0,-5,0,5,54,False,0,0,0,0,0,29
Fábio Soares Silva,FWD,Wolves,0.0,0,0,0,0,0.0,655,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,29,0,21482,0,1,2,0.0,0,-40,0,40,49,True,0,0,0,0,0,29
Đorđe Petrović,GK,Bournemouth,6.0,0,0,26,1,0.0,67,0.00,0.00,0.00,0.40,282,0,0,1.8,18.2,2026-03-03T19:30:00Z,90,False,5,0,0,0,0,29,2,621696,1,0,0,0.0,6,11390,22230,10840,45,True,0,1,0,8,0,29
Kim Ji-soo,DEF,Brentford,0.0,0,0,0,0,0.0,117,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,4,0,0,0,0,29,0,10207,0,0,0,0.0,0,-40,0,40,39,False,0,0,0,0,0,29
Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,600,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,29,0,267914,0,1,0,0.0,0,-4937,1146,6083,43,False,0,0,0,0,0,29
Gabriel dos Santos Magalhães,DEF,Arsenal,6.8,0,3,40,1,0.3,5,0.00,0.00,0.00,0.82,283,0,0,4.0,37.6,2026-03-04T19:30:00Z,90,False,6,0,0,0,0,29,0,5604826,1,1,0,2.0,11,63741,85952,22211,71,False,0,16,17,2,1,29
Jamaldeen Jimoh-Aloba,MID,Aston Villa,0.0,0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,7,0,0,0,0,29,0,7786,0,4,1,0.0,0,-144,0,144,45,True,0,0,0,0,0,29
George Brierley,MID,Burnley,-0.5,0,0,0,0,0.0,784,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,9,0,0,0,0,29,0,343,0,0,2,0.0,0,3,35,32,45,False,0,0,0,0,0,29
Armando Broja,FWD,Burnley,0.0,0,0,0,0,0.0,680,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,9,0,0,0,0,29,0,21070,0,0,2,0.0,0,-1375,62,1437,52,False,0,0,0,0,0,29
Benoît Badiashile Mukinayi,DEF,Chelsea,0.5,0,0,0,0,0.0,229,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,2,0,0,0,0,29,0,4261,0,4,1,0.0,0,-266,43,309,44,False,0,0,0,0,0,29
Reigan Heskey,MID,Man City,0.5,0,0,0,0,0.0,764,0.00,0.00,0.00,0.00,287,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,16,0,0,0,0,29,0,373,0,2,2,0.0,0,-5,8,13,45,True,0,0,0,0,0,29
Divine Mukasa,MID,Man City,0.0,0,0,0,0,0.0,739,0.00,0.00,0.00,0.00,287,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,16,0,0,0,0,29,0,2440,0,2,2,0.0,0,-34,0,34,44,True,0,0,0,0,0,29
Aarón Anselmino,DEF,Chelsea,0.0,0,0,0,0,0.0,234,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,2,0,0,0,0,29,0,6971,0,4,1,0.0,0,-21,0,21,40,False,0,0,0,0,0,29
Jean-Ricner Bellegarde,MID,Wolves,0.4,0,0,2,0,13.1,644,0.00,0.00,0.00,0.66,290,1,0,1.6,2.6,2026-03-03T20:15:00Z,30,False,12,0,0,0,0,29,0,5761,0,1,2,0.0,1,-94,236,330,51,True,0,1,5,3,1,29
Luke Harris,MID,Fulham,0.0,0,0,0,0,0.0,334,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,19,0,0,0,0,29,0,183,0,1,0,0.0,0,-1,0,1,45,True,0,0,0,0,0,29
Ola Aina,DEF,Nott'm Forest,2.0,0,0,8,0,4.8,507,0.01,0.01,0.00,2.12,287,2,0,2.2,17.0,2026-03-04T19:30:00Z,90,False,13,0,0,0,0,29,0,295967,1,2,2,0.0,1,-5437,1441,6878,47,False,0,4,7,2,3,29
Dominik Szoboszlai,MID,Liverpool,4.0,0,1,26,0,55.8,387,0.17,0.25,0.08,0.44,290,2,0,9.8,26.4,2026-03-03T20:15:00Z,90,False,20,0,0,0,0,29,0,1472953,1,1,2,16.0,5,267190,292506,25316,69,False,0,3,15,9,3,29
Arnaud Kalimuendo,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,696,0.00,0.00,0.00,0.00,287,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,13,0,0,0,0,29,0,15138,0,2,2,0.0,0,-56,0,56,60,False,0,0,0,0,0,29
Freddie Simmonds,DEF,Brighton,-1.0,0,0,0,0,0.0,761,0.00,0.00,0.00,0.00,283,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,1,0,0,0,0,29,0,1869,0,1,0,0.0,0,-7,48,55,40,True,0,0,0,0,0,29
Marcus Bettinelli,GK,Man City,0.5,0,0,0,0,0.0,401,0.00,0.00,0.00,0.00,287,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,16,0,0,0,0,29,0,53722,0,2,2,0.0,0,563,3852,3289,38,True,0,0,0,0,0,29
Tomáš Souček,MID,West Ham,4.0,0,0,11,1,5.7,613,0.01,0.11,0.10,0.89,285,0,0,4.2,17.0,2026-03-04T19:30:00Z,90,False,10,0,0,0,0,29,0,36904,1,1,0,19.0,3,2242,3172,930,57,False,0,7,11,4,0,29
Jack Grealish,MID,Everton,0.0,0,0,0,0,0.0,419,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,3,0,0,0,0,29,0,765448,0,0,2,0.0,0,-8728,51,8779,63,True,0,0,0,0,0,29
Ilia Gruev,MID,Leeds,2.0,0,0,9,1,12.3,356,0.01,0.01,0.00,0.01,286,0,0,1.4,1.8,2026-03-03T19:30:00Z,61,False,17,0,0,0,0,29,0,16625,1,1,0,0.0,3,133,1404,1271,47,True,0,0,1,1,0,29
Kadan Young,MID,Aston Villa,0.0,0,0,0,0,0.0,63,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,7,0,0,0,0,29,0,70832,0,4,1,0.0,0,-1972,0,1972,43,True,0,0,0,0,0,29
Endo Wataru,MID,Liverpool,0.0,0,0,0,0,0.0,392,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,20,0,0,0,0,29,0,10900,0,1,2,0.0,0,-86,7,93,49,False,0,0,0,0,0,29
Samuel Chukwueze,MID,Fulham,1.0,0,0,11,0,13.6,727,0.14,0.17,0.03,1.09,285,1,0,3.6,11.0,2026-03-04T19:30:00Z,90,False,19,0,0,0,0,29,0,11264,1,1,0,11.0,2,358,954,596,53,True,0,2,5,3,0,29
Oliver Pimlott,MID,Burnley,-0.5,0,0,0,0,0.0,776,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,9,0,0,0,0,29,0,476,0,0,2,0.0,0,51,89,38,45,False,0,0,0,0,0,29
Mats Wieffer,MID,Brighton,0.8,0,0,20,0,2.3,173,0.01,0.09,0.08,0.43,283,1,0,4.4,21.0,2026-03-04T19:30:00Z,76,False,1,0,0,0,0,29,0,15118,1,1,0,21.0,4,-250,39,289,49,True,0,7,14,4,3,29
İlkay Gündoğan,MID,Man City,0.0,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,287,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,16,0,0,0,0,29,0,7841,0,2,2,0.0,0,-4,0,4,63,True,0,0,0,0,0,29
Pedro Porro Sauceda,DEF,Spurs,0.3,0,0,0,0,12.4,568,0.01,0.01,0.00,1.49,289,3,0,2.4,11.4,2026-03-05T20:00:00Z,73,False,8,0,0,0,0,29,0,1202323,1,3,1,0.0,1,-2790,5009,7799,51,True,0,3,5,3,2,29
Daichi Kamada,MID,Crystal Palace,1.5,0,0,14,0,8.6,271,0.03,0.03,0.00,1.58,289,1,0,2.1,8.4,2026-03-05T20:00:00Z,90,False,18,0,0,0,0,29,0,9650,1,3,1,4.0,2,-17,119,136,50,False,0,0,6,2,4,29
Tyrique George,MID,Everton,1.2,0,0,3,0,0.3,243,0.00,0.00,0.00,0.71,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,3,False,3,0,0,0,0,29,0,9054,0,0,2,0.0,1,-180,204,384,48,True,0,0,2,2,0,29
Alysson Edward Franco da Rocha dos Santos,MID,Aston Villa,0.3,0,0,2,0,2.0,792,0.01,0.06,0.05,1.34,281,1,0,0.4,0.0,2026-03-04T19:30:00Z,27,False,7,0,0,0,0,29,0,275,0,4,1,4.0,1,22,34,12,50,True,0,0,2,2,0,29
Andy Irving,MID,West Ham,0.0,0,0,0,0,0.0,621,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,29,0,27982,0,1,0,0.0,0,-512,0,512,43,False,0,0,0,0,0,29
Nick Pope,GK,Newcastle,0.5,0,0,0,0,0.0,469,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2026-03-04T20:15:00Z,0,False,14,0,0,0,0,29,0,585166,0,1,2,0.0,0,-11116,1341,12457,51,True,0,0,0,0,0,29
Karl Hein,GK,Arsenal,0.0,0,0,0,0,0.0,3,0.00,0.00,0.00,0.00,283,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,6,0,0,0,0,29,0,26242,0,1,0,0.0,0,-80,0,80,40,False,0,0,0,0,0,29
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,0,0.0,638,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,29,0,124506,0,1,2,0.0,0,-2297,0,2297,38,True,0,0,0,0,0,29
Fer López González,MID,Wolves,0.0,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,29,0,3497,0,1,2,0.0,0,-20,0,20,51,True,0,0,0,0,0,29
Daniel James,MID,Leeds,0.7,0,0,6,0,15.6,353,0.02,0.02,0.00,0.00,286,0,0,2.6,6.2,2026-03-03T19:30:00Z,16,False,17,0,0,0,0,29,0,12807,0,1,0,4.0,1,68,156,88,52,True,0,0,2,2,0,29
Christopher Nkunku,MID,Chelsea,0.0,0,0,0,0,0.0,240,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,2,0,0,0,0,29,0,10288,0,4,1,0.0,0,-13,0,13,59,False,0,0,0,0,0,29
Abdoullah Ba,MID,Sunderland,0.0,0,0,0,0,0.0,554,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,11,0,0,0,0,29,0,43567,0,1,0,0.0,0,-657,324,981,43,False,0,0,0,0,0,29
Mike Trésor Ndayishimiye,MID,Burnley,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,9,0,0,0,0,29,0,7228,0,0,2,0.0,0,-71,47,118,44,False,0,0,0,0,0,29
Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,103,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,4,0,0,0,0,29,0,18242,0,0,0,0.0,0,-222,0,222,39,False,0,0,0,0,0,29
Darko Gyabi,MID,Leeds,0.0,0,0,0,0,0.0,361,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,17,0,0,0,0,29,0,3055,0,1,0,0.0,0,-9,0,9,45,True,0,0,0,0,0,29
Michael Obafemi,FWD,Burnley,0.0,0,0,0,0,0.0,219,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,9,0,0,0,0,29,0,13900,0,0,2,0.0,0,-50,0,50,44,False,0,0,0,0,0,29
Dwight McNeil,MID,Everton,4.2,0,0,15,1,17.5,300,0.07,0.18,0.11,0.08,284,0,0,5.6,10.2,2026-03-03T19:30:00Z,86,False,3,0,0,0,0,29,0,19663,1,0,2,28.0,5,1094,1473,379,55,True,0,2,13,10,1,29
Jacob Ramsey,MID,Newcastle,2.8,0,0,-3,0,1.6,52,0.01,0.01,0.00,0.61,288,1,0,0.4,2.0,2026-03-04T20:15:00Z,45,False,14,0,0,0,1,29,0,30703,1,1,2,0.0,-2,2345,2879,534,53,True,0,0,7,3,4,29
Veljko Milosavljevic,DEF,Bournemouth,0.0,0,0,0,0,0.0,721,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,5,0,0,0,0,29,0,3573,0,0,0,0.0,0,-5,44,49,44,True,0,0,0,0,0,29
Tom Edozie,MID,Wolves,0.2,0,0,0,0,0.0,651,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,29,0,52854,0,1,2,0.0,0,996,2627,1631,43,True,0,0,0,0,0,29
Coby Ebere,MID,Everton,0.5,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,3,0,0,0,0,29,0,5696,0,0,2,0.0,0,-15,77,92,44,True,0,0,0,0,0,29
Diego Coppola,DEF,Brighton,0.0,0,0,0,0,0.0,144,0.00,0.00,0.00,0.00,283,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,1,0,0,0,0,29,0,5896,0,1,0,0.0,0,-48,0,48,42,True,0,0,0,0,0,29
Lukasz Fabianski,GK,West Ham,0.0,0,0,0,0,0.0,738,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,29,0,4148,0,1,0,0.0,0,-117,34,151,45,False,0,0,0,0,0,29
Amadou Onana,MID,Aston Villa,1.7,0,0,9,0,1.3,59,0.01,0.01,0.00,3.60,281,4,0,0.9,6.0,2026-03-04T19:30:00Z,90,False,7,0,0,0,0,29,0,90073,1,4,1,2.0,2,-1689,1653,3342,48,True,0,1,3,1,1,29
Giorgi Mamardashvili,GK,Liverpool,1.0,0,0,0,0,0.0,367,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,20,0,0,0,0,29,0,69256,0,1,2,0.0,0,-668,303,971,41,False,0,0,0,0,0,29
Leon Bailey,MID,Aston Villa,1.5,1,0,19,0,10.4,49,0.26,0.26,0.00,2.26,281,3,0,3.5,22.4,2026-03-04T19:30:00Z,62,False,7,0,0,0,0,29,0,12587,1,4,1,2.0,5,-319,286,605,55,True,0,2,4,1,1,29
Federico Chiesa,MID,Liverpool,1.8,0,0,4,0,2.5,385,0.01,0.12,0.11,0.13,290,1,0,1.5,1.0,2026-03-03T20:15:00Z,11,False,20,0,0,0,0,29,0,36004,0,1,2,11.0,1,-145,179,324,63,False,0,0,0,0,0,29
Ethan Sutherland,MID,Wolves,-1.0,0,0,0,0,0.0,778,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,29,0,991,0,1,2,0.0,0,32,79,47,45,True,0,0,0,0,0,29
Ryan Sessegnon,MID,Fulham,2.8,0,0,3,0,1.8,328,0.01,0.06,0.05,0.00,285,0,0,1.4,0.2,2026-03-04T19:30:00Z,8,False,19,0,0,0,0,29,0,21140,0,1,0,12.0,1,849,1271,422,54,True,0,0,0,0,0,29
