assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,3,0,0,0,61604,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Matthew,0.0,0,0,0.0,602,False,0.0,0,0,0,0,1,Loaned to Barnsley until the end of the season,45,0,0,0,61604.jpg,1.0,0,0,James,0.0,False,8,u,8,13,0.0,1,229,0,250,0,0.0,0.2,James,0
0,0,14,75,None,0,182436,0,0,-2,2,12.6,0,0,3,1.3,1.0,0,Ben,0.0,1,0,5.4,603,False,7.4,0,0,0,0,86,Calf injury - 75% chance of playing,43,0,0,0,182436.jpg,1.0,0,0,Woodburn,0.0,False,58,d,9,14,34.0,5,1524,0,1163,0,0.0,1.2,Woodburn,0
1,0,48,None,None,1,153379,0,0,-4,4,38.2,0,0,3,0.7,0.5,0,Joshua,0.0,1,0,16.3,604,False,41.8,0,0,0,0,211,,41,0,0,0,153379.jpg,1.7,0,0,Sims,0.3,False,39,a,13,20,83.0,12,36478,0,26899,0,0.0,2.9,Sims,0
0,0,4,None,None,0,243531,0,0,0,0,0.8,0,0,2,-1.0,-1.0,0,Andrew,0.0,2,0,0.6,605,False,5.2,0,0,0,0,52,,40,0,0,0,243531.jpg,0.0,0,0,Eleftheriou,0.0,False,42,a,18,57,0.0,0,1165,0,740,0,0.0,0.0,Eleftheriou,0
0,0,0,None,None,0,215885,0,0,0,0,0.0,0,0,3,-1.0,-1.0,0,Michael,0.0,0,0,0.0,606,False,0.0,0,0,0,0,0,,45,0,0,0,215885.jpg,0.0,0,0,Phillips,0.0,False,45,a,5,31,0.0,0,746,0,548,0,0.0,0.0,Phillips,0
0,0,0,None,None,0,109646,0,0,0,0,0.0,0,0,2,1.0,1.0,0,Oluwatosin,0.0,0,0,0.0,607,False,0.0,0,0,0,0,0,,45,0,0,0,109646.jpg,0.0,0,0,Adarabioyo,0.0,False,53,a,10,43,0.0,0,307,0,242,0,0.0,0.0,Tosin Adarabioyo,0
0,0,0,0,0,0,181489,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Alex,0.0,0,0,0.0,608,False,0.0,0,0,0,0,0,Season-long loan to Cheltenham,40,0,0,0,181489.jpg,0.0,0,0,Pike,0.0,False,66,u,20,21,0.0,0,1795,0,1396,0,0.0,0.0,Pike,0
0,0,0,0,0,0,195859,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Marcus,0.0,0,0,0.0,609,False,0.0,0,0,0,0,0,Season-long loan to Wigan,45,0,0,0,195859.jpg,0.0,0,0,Browne,0.0,False,43,u,20,21,0.0,0,113,0,101,0,0.0,0.0,Browne,0
0,0,0,None,None,0,216058,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Domingos,0.0,0,0,0.0,610,False,0.0,0,0,0,0,0,,45,0,0,0,216058.jpg,0.0,0,0,Quina,0.0,False,36,a,20,21,0.0,0,299,0,206,0,0.0,0.0,Quina,0
0,0,0,0,0,0,169735,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Noor,0.0,0,0,0.0,611,False,0.0,0,0,0,0,0,Season-long loan to Accrington Stanley,45,0,0,0,169735.jpg,0.0,0,0,Husin,0.0,False,43,u,5,31,0.0,0,71,0,68,0,0.0,0.0,Husin,0
0,0,0,None,None,0,214590,0,0,0,0,0.0,0,0,3,-1.0,-1.0,0,Aaron,0.0,0,0,0.0,612,False,0.0,0,0,0,0,0,,45,0,0,0,214590.jpg,0.0,0,0,Wan-Bissaka,0.0,False,46,a,5,31,0.0,0,189,0,116,0,0.0,0.0,Wan-Bissaka,0
0,0,0,None,None,0,195480,0,0,0,0,0.0,0,0,4,-1.5,-1.5,0,Josh,0.0,0,0,0.0,613,False,0.0,0,0,0,0,0,,45,0,0,0,195480.jpg,0.0,0,0,Maja,0.1,False,35,a,15,56,0.0,0,3454,0,2016,0,0.0,0.0,Maja,0
0,0,0,None,None,0,232427,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Rekeem,0.0,0,0,0.0,614,False,0.0,0,0,0,0,0,,45,0,0,0,232427.jpg,0.0,0,0,Harper,0.0,False,34,a,19,35,0.0,0,285,0,194,0,0.0,0.0,Harper,0
0,0,0,None,None,0,149051,0,0,0,0,0.0,0,0,3,-1.5,-1.5,0,Ethan,0.0,0,0,0.0,615,False,0.0,0,0,0,0,0,,45,0,0,0,149051.jpg,0.0,0,0,Robson,0.0,False,25,a,15,56,0.0,0,164,0,137,0,0.0,0.0,Ethan Robson,0
0,0,2,100,0,0,153673,0,0,0,0,0.6,0,0,2,0.0,0.0,0,Jonjoe,0.0,0,0,0.0,616,False,0.0,0,0,0,0,13,,40,0,0,0,153673.jpg,1.0,0,0,Kenny,0.0,False,43,a,6,11,0.0,1,1799,0,1106,0,0.0,0.3,Kenny,0
0,0,0,None,None,0,204819,0,0,-1,1,0.0,0,0,3,-1.5,-1.5,0,Elliot,0.0,0,0,0.0,617,False,0.0,0,0,0,0,0,,44,0,0,0,204819.jpg,0.0,0,0,Embleton,0.0,False,40,a,15,56,0.0,0,471,0,277,0,0.0,0.0,Embleton,0
0,0,3,None,None,0,204480,0,0,0,0,0.3,0,0,3,0.0,0.0,1,Declan,0.0,0,0,0.1,618,False,0.6,0,0,0,0,1,,45,0,0,0,204480.jpg,1.0,0,0,Rice,0.0,False,41,a,20,21,0.0,1,765,0,435,0,0.0,0.2,Rice,0
0,0,0,None,None,0,221286,0,0,0,0,0.0,0,0,2,-1.0,-1.0,0,Charlie,0.0,0,0,0.0,619,False,0.0,0,0,0,0,0,,40,0,0,0,221286.jpg,0.0,0,0,Rowan,0.0,False,38,a,18,57,0.0,0,999,0,500,0,0.0,0.0,Rowan,0
0,0,2,0,0,0,204760,0,0,0,0,0.1,0,0,4,0.0,0.0,0,Michael,0.0,0,0,0.0,620,False,0.0,0,0,0,0,10,Season-long loan to Coventry,45,0,0,0,204760.jpg,1.0,0,0,Folivi,0.0,False,39,u,18,57,0.0,1,488,0,411,0,0.0,0.2,Folivi,0
0,0,13,None,None,0,231172,0,0,-1,1,0.8,0,0,2,-1.0,-1.0,0,Brandon,0.0,5,0,1.2,621,False,11.4,0,0,0,0,113,,39,0,0,0,231172.jpg,0.5,0,0,Mason,0.1,False,32,a,18,57,0.0,1,5768,0,2438,0,0.0,0.3,Mason,0
0,0,0,None,None,0,179725,0,0,0,0,0.0,0,0,3,-1.0,-1.0,0,Carl,0.0,0,0,0.0,622,False,0.0,0,0,0,0,0,,45,0,0,0,179725.jpg,0.0,0,0,Stewart,0.0,False,35,a,18,57,0.0,0,331,0,235,0,0.0,0.0,Stewart,0
0,0,0,None,None,0,198044,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Harry,0.0,0,0,0.0,623,False,0.0,0,0,0,0,0,,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.0,False,41,a,13,20,0.0,0,1065,0,509,0,0.0,0.0,Lewis,0
0,0,0,0,0,0,154559,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Michael,0.0,0,0,0.0,624,False,0.0,0,0,0,0,0,Season-long loan to Viking FK,40,0,0,0,154559.jpg,0.0,0,0,Ledger,0.0,False,43,u,15,56,0.0,0,541,0,380,0,0.0,0.0,Ledger,0
4,12,258,75,100,3,205651,0,0,1,-1,165.9,3,0,4,7.0,1.0,11,Gabriel Fernando,0.0,5,7,92.9,625,False,335.8,0,0,0,0,651,Eye Injury - 75% chance of playing,91,0,0,0,205651.jpg,6.7,0,0,de Jesus,14.7,False,33,d,10,43,436.0,67,1091092,0,445520,0,0.0,7.4,Jesus,2
2,0,205,0,0,4,15276,0,0,-4,4,147.4,0,0,3,0.0,0.0,0,Joey,0.0,16,1,41.9,626,False,184.8,0,0,0,0,1105,Suspended - unknown return date,41,0,0,0,15276.jpg,2.6,0,0,Barton,0.1,False,19,s,3,90,86.0,37,24189,0,18956,0,0.0,9.0,Barton,4
0,0,33,100,0,1,219352,0,0,-5,5,15.5,0,0,3,0.0,0.0,0,Ademola,0.0,2,1,26.1,627,False,55.8,0,0,0,0,289,,50,0,0,0,219352.jpg,2.0,0,0,Lookman,0.0,False,31,a,6,11,193.0,16,9340,0,8033,0,0.0,3.2,Lookman,0
3,2,288,100,100,4,203341,0,0,-4,4,93.8,1,0,3,4.5,0.5,2,Wilfred,0.0,28,2,76.4,628,False,313.6,0,0,0,0,1521,,46,0,0,0,203341.jpg,3.5,0,0,Ndidi,0.7,False,25,a,8,13,357.0,59,60743,0,28982,0,0.0,12.8,Ndidi,0
0,0,80,100,100,1,49207,0,0,-5,5,148.4,0,0,4,-0.2,-1.0,1,Rudy,0.0,12,1,48.1,629,False,79.4,0,0,0,0,533,,45,0,0,0,49207.jpg,1.3,0,0,Gestede,0.1,False,29,a,12,25,254.0,21,14380,0,10551,0,0.0,4.7,Gestede,3
0,0,88,100,0,3,52287,0,0,-1,1,171.0,0,0,3,0.0,0.0,0,Evandro,0.0,10,0,23.2,630,False,42.4,0,0,0,0,576,,49,0,0,0,52287.jpg,1.6,0,0,Goebel,0.0,False,40,a,7,88,20.0,18,810,0,711,0,0.0,3.7,Evandro,1
0,0,0,0,0,0,169130,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Joel,0.0,0,0,0.0,631,False,0.0,0,0,0,0,0,Loaned to Rochdale until the end of the season,40,0,0,0,169130.jpg,0.0,0,0,Taylor,0.0,False,42,u,14,110,0.0,0,530,0,437,0,0.0,0.0,Taylor,0
3,0,75,None,None,1,57586,0,0,-4,4,105.7,0,0,3,0.3,0.0,4,Luciano,0.0,8,0,23.9,632,False,74.4,0,0,0,0,416,,51,0,0,0,57586.jpg,1.9,0,0,Narsingh,0.0,False,28,a,16,80,60.0,25,4417,0,3786,0,0.0,4.9,Narsingh,0
0,3,234,100,100,4,28654,0,0,-4,4,149.5,1,0,2,3.5,0.0,2,Martin,0.0,18,2,52.6,633,False,262.0,0,0,0,0,1252,,41,0,0,0,28654.jpg,3.5,0,0,Olsson,0.8,False,16,a,16,80,114.0,52,77636,0,42344,0,0.0,12.7,Olsson,2
0,0,111,100,100,1,92293,0,0,-1,1,70.4,0,0,2,-1.5,-1.5,-1,Omar,0.0,16,0,16.4,634,False,84.6,0,0,0,0,615,,44,0,0,0,92293.jpg,1.6,0,0,Elabdellaoui,0.0,False,14,a,7,88,8.0,13,1458,0,1109,0,0.0,3.0,Elabdellaoui,0
0,0,14,None,None,0,7551,0,0,-1,1,0.3,0,0,2,-1.5,-1.5,0,Joleon,0.0,5,0,3.9,635,False,39.0,0,0,0,0,124,,39,0,0,0,7551.jpg,0.5,0,0,Lescott,0.3,False,15,a,15,56,0.0,1,20078,0,9206,0,0.0,0.3,Lescott,0
1,0,27,0,0,0,49696,0,0,-3,3,52.8,0,0,4,0.0,0.0,0,Mauro,0.0,3,0,14.3,636,False,18.8,0,0,0,0,204,Knee injury - Unknown return date,52,0,0,0,49696.jpg,2.7,0,0,Zárate,0.0,False,20,i,18,57,71.0,8,2873,0,2678,0,0.0,1.5,Zárate,0
2,6,183,None,None,3,96764,0,0,-2,2,186.3,1,0,4,0.8,-1.0,2,M'Baye,0.0,27,2,73.4,637,False,190.0,0,0,0,0,1246,,58,0,0,0,96764.jpg,3.1,0,0,Niang,0.4,False,21,a,18,57,364.0,49,71728,0,55492,0,0.0,8.4,Niang,2
2,9,299,None,None,3,39167,0,0,0,0,39.0,2,0,2,2.0,-1.5,-1,Andrea,0.0,31,2,64.2,638,False,444.4,0,0,0,0,1330,,45,0,0,0,39167.jpg,3.4,0,0,Ranocchia,1.3,False,13,a,7,88,158.0,55,86744,0,33709,0,0.0,12.2,Ranocchia,2
0,0,0,None,None,0,57187,0,0,0,0,0.0,0,0,1,-1.0,-1.0,0,Giedrius,0.0,0,0,0.0,639,False,0.0,0,0,0,0,0,,40,0,0,0,57187.jpg,0.0,0,0,Arlauskis,0.0,False,34,a,18,57,0.0,0,596,0,246,0,0.0,0.0,Arlauskis,0
3,4,143,None,None,1,90517,0,0,0,0,253.0,0,0,3,1.5,0.0,2,Robbie,0.0,11,1,51.6,640,False,151.2,0,0,0,0,719,,55,0,0,0,90517.jpg,2.8,0,0,Brady,0.2,False,12,a,3,90,116.0,39,32971,0,24253,0,0.0,7.1,Brady,1
0,0,68,None,None,1,60551,0,0,0,0,64.3,0,0,3,1.8,0.0,1,Ashley,0.0,9,0,11.8,641,False,50.8,0,0,0,0,551,,45,0,0,0,60551.jpg,1.4,0,0,Westwood,0.0,False,18,a,3,90,2.0,13,357,0,193,0,0.0,2.9,Westwood,3
4,2,122,100,100,5,80146,0,0,0,0,122.5,0,0,4,4.3,0.0,8,Jordan,0.0,7,1,47.9,642,False,141.0,0,0,0,0,867,,50,0,0,0,80146.jpg,2.8,0,0,Ayew,0.6,False,3,a,16,80,219.0,39,39594,0,13123,0,0.0,7.8,Ayew,1
1,4,124,100,100,3,61548,0,0,-1,1,85.0,1,0,4,2.2,0.5,1,Manolo,0.0,12,4,67.8,643,False,165.6,0,0,0,0,724,,64,0,1,0,61548.jpg,3.5,0,0,Gabbiadini,6.5,False,20,a,13,20,432.0,38,846541,0,567272,0,0.0,5.9,Gabbiadini,1
0,2,177,None,None,4,49688,0,0,-4,4,98.3,0,0,3,0.3,-1.5,2,Alfred,0.0,30,1,39.1,644,False,158.8,0,0,0,0,1273,,41,0,0,0,49688.jpg,2.3,0,0,N'Diaye,0.8,False,10,a,7,88,137.0,34,83308,0,51063,0,0.0,8.3,N'Diaye,7
0,0,0,75,0,0,103127,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Molla,0.0,0,0,0.0,645,False,0.0,0,0,0,0,0,Shoulder Dislocation - 75% chance of playing,44,0,0,0,103127.jpg,0.0,0,0,Wagué,0.0,False,18,d,8,13,0.0,0,252,0,170,0,0.0,0.0,Wagué,0
0,3,169,100,100,5,66975,0,0,0,0,96.5,0,0,3,2.0,-1.0,2,Luka,0.0,16,2,41.8,646,False,192.4,0,0,0,0,1224,,50,0,0,0,66975.jpg,3.0,0,0,Milivojevic,0.1,False,28,a,5,31,130.0,42,4549,0,2397,0,0.0,8.4,Milivojevic,4
5,0,132,None,None,3,49957,0,0,0,0,360.9,0,0,3,0.8,-1.5,1,Kamil,0.0,27,0,80.3,647,False,133.6,0,0,0,0,1143,,55,0,0,0,49957.jpg,2.9,0,0,Grosicki,0.2,False,17,a,7,88,309.0,43,25724,0,15980,0,0.0,7.8,Grosicki,1
0,0,0,None,None,0,209212,0,0,0,0,0.0,0,0,2,-0.5,-0.5,0,Thomas,0.0,0,0,0.0,648,False,0.0,0,0,0,0,0,,40,0,0,0,209212.jpg,0.0,0,0,Edwards,0.0,False,72,a,14,110,0.0,0,654,0,308,0,0.0,0.0,Edwards,0
0,0,5,None,None,0,167789,0,0,0,0,0.0,0,0,2,-0.5,-0.5,0,Baily,0.0,0,0,0.4,649,False,4.2,0,0,0,0,13,,40,0,0,0,167789.jpg,1.0,0,0,Cargill,0.0,False,38,a,2,91,0.0,1,1544,0,771,0,0.0,0.3,Cargill,0
0,0,0,100,100,0,115357,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Mouez,0.0,0,0,0.0,650,False,0.0,0,0,0,0,0,,40,0,0,0,115357.jpg,0.0,0,0,Hassen,0.0,False,40,a,13,20,0.0,0,564,0,252,0,0.0,0.0,Hassen,0
0,0,6,None,None,0,207725,0,0,0,0,0.3,0,0,4,0.3,0.0,0,Daniel,0.0,0,0,0.8,651,False,1.0,0,0,0,0,25,,45,0,0,0,207725.jpg,1.0,0,0,Agyei,0.0,False,32,a,3,90,11.0,3,848,0,472,0,0.0,0.7,Agyei,0
0,0,16,None,None,0,43693,0,0,0,0,1.1,0,0,2,0.8,0.5,0,Martín,0.0,1,0,2.7,652,False,19.6,0,0,0,0,90,,50,0,0,0,43693.jpg,2.0,0,0,Cáceres,0.0,False,12,a,13,20,6.0,2,552,0,300,0,0.0,0.4,Cáceres,0
0,0,0,None,None,0,153682,0,0,0,0,0.0,0,0,3,1.0,1.0,0,Harry,0.0,0,0,0.0,653,False,0.0,0,0,0,0,0,,45,0,0,0,153682.jpg,0.0,0,0,Wilson,0.0,False,59,a,9,14,0.0,0,160,0,107,0,0.0,0.0,Wilson,0
0,0,0,None,None,0,192290,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Connor,0.0,0,0,0.0,654,False,0.0,0,0,0,0,0,,40,0,0,0,192290.jpg,0.0,0,0,Roberts,0.0,False,52,a,16,80,0.0,0,379,0,137,0,0.0,0.0,Roberts,0
0,0,0,None,None,0,176295,0,0,0,0,0.0,0,0,3,1.0,1.0,0,Matthew,0.0,0,0,0.0,655,False,0.0,0,0,0,0,0,,45,0,0,0,176295.jpg,0.0,0,0,Willock,0.0,False,42,a,11,1,0.0,0,219,0,67,0,0.0,0.0,Willock,0
0,0,69,None,None,2,180804,0,0,0,0,27.7,0,0,2,2.3,1.0,6,Axel,0.0,4,0,7.8,656,False,32.6,0,0,0,0,303,,40,0,0,0,180804.jpg,3.5,0,0,Tuanzebe,0.3,False,38,a,11,1,18.0,14,13275,0,554,0,0.0,3.5,Tuanzebe,0
0,0,35,None,None,1,98980,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Damian Emiliano,0.0,3,0,3.1,657,False,30.6,0,0,0,0,180,,39,0,0,0,98980.jpg,4.0,0,5,Martinez,0.6,False,26,a,1,3,0.0,8,30673,0,7523,0,0.0,2.1,Martinez,0
0,0,0,None,None,0,169527,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Joe,0.0,0,0,0.0,658,False,0.0,0,0,0,0,0,,45,0,0,0,169527.jpg,0.0,0,0,Williams,0.0,False,46,a,6,11,0.0,0,111,0,58,0,0.0,0.0,Joe Williams,0
0,0,6,None,None,0,243532,0,0,0,0,14.6,0,0,3,-0.8,-1.0,1,Dion,0.0,1,0,2.3,659,False,4.2,0,0,0,0,25,,45,0,0,0,243532.jpg,1.0,0,0,Pereira,0.0,False,47,a,18,57,4.0,2,153,0,85,0,0.0,0.4,Pereira,0
0,0,0,None,None,0,113534,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Matt,0.0,0,0,0.0,660,False,0.0,0,0,0,0,0,,40,0,0,0,113534.jpg,0.0,0,0,Macey,0.0,False,54,a,1,3,0.0,0,289,0,100,0,0.0,0.0,Macey,0
0,0,3,None,None,0,90263,0,0,0,0,1.5,0,0,2,-1.0,-1.0,0,James,0.0,3,0,0.3,661,False,1.2,0,0,0,0,58,,40,0,0,0,90263.jpg,0.0,0,0,Husband,0.0,False,40,a,12,25,0.0,0,405,0,156,0,0.0,0.0,Husband,0
0,0,23,None,None,1,168196,0,0,0,0,0.0,0,0,1,1.0,1.0,6,Joel Dinis,0.0,0,0,0.7,662,False,7.4,0,0,0,0,90,,40,0,0,0,168196.jpg,6.0,0,1,Castro Pereira,0.1,False,40,a,11,1,0.0,6,5276,0,155,0,0.0,1.5,Joel Pereira,0
0,0,0,None,None,0,41251,0,0,0,0,0.0,0,0,1,1.5,1.5,0,Eduardo,0.0,0,0,0.0,663,False,0.0,0,0,0,0,0,,45,0,0,0,41251.jpg,0.0,0,0,Dos Reis Carvalho,0.0,False,37,a,4,8,0.0,0,51,0,29,0,0.0,0.0,Eduardo,0
0,0,0,None,None,0,156660,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Moses,0.0,0,0,0.0,664,False,0.0,0,0,0,0,0,,45,0,0,0,156660.jpg,0.0,0,0,Makasi,0.0,False,46,a,20,21,0.0,0,63,0,18,0,0.0,0.0,Makasi,0
0,0,0,None,None,0,183487,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Nathan,0.0,0,0,0.0,665,False,0.0,0,0,0,0,0,,45,0,0,0,183487.jpg,0.0,0,0,Holland,0.0,False,37,a,20,21,0.0,0,317,0,74,0,0.0,0.0,Holland,0
0,0,0,None,None,0,195473,0,0,0,0,0.0,0,0,4,1.0,1.0,0,Rhian,0.0,0,0,0.0,666,False,0.0,0,0,0,0,0,,45,0,0,0,195473.jpg,0.0,0,0,Brewster,0.0,False,57,a,9,14,0.0,0,406,0,116,0,0.0,0.0,Brewster,0
0,0,16,None,None,1,195851,0,0,0,0,19.1,0,0,3,1.3,1.0,2,Scott,0.0,0,0,5.8,667,False,22.2,0,0,0,0,97,,45,0,0,0,195851.jpg,1.5,0,0,McTominay,0.0,False,39,a,11,1,17.0,3,868,0,48,0,0.0,0.7,McTominay,1
0,0,0,None,None,0,107265,0,0,0,0,0.0,0,0,1,1.0,1.0,0,Angus,0.0,0,0,0.0,668,False,0.0,0,0,0,0,0,,40,0,0,0,107265.jpg,0.0,0,0,Gunn,0.0,False,54,a,10,43,0.0,0,264,0,74,0,0.0,0.0,Gunn,0
0,2,35,None,None,1,171277,0,0,0,0,31.6,1,0,2,2.3,1.0,8,Demetri,0.0,0,0,5.6,669,False,24.8,0,0,0,0,90,,40,0,0,0,171277.jpg,8.0,0,0,Mitchell,0.0,False,35,a,11,1,0.0,8,471,0,25,0,0.0,2.0,Mitchell,0
0,0,0,None,None,0,179596,0,0,0,0,0.0,0,0,2,1.8,0.5,0,Elliott,0.0,0,0,0.0,670,False,0.0,0,0,0,0,0,,40,0,0,0,179596.jpg,0.0,0,0,Moore,0.0,False,36,a,8,13,0.0,0,134,0,12,0,0.0,0.0,Moore,0
1,0,14,None,None,0,157665,0,0,0,0,11.2,0,0,3,2.9,1.5,0,Filip,0.0,0,0,3.0,671,False,18.6,0,0,0,0,5,,45,0,0,0,157665.jpg,4.0,0,0,Lesniak,0.0,False,44,a,17,6,0.0,4,47,0,5,0,0.0,0.9,Lesniak,0
0,0,0,None,None,0,205135,0,0,0,0,0.0,0,0,3,2.9,1.5,0,Samuel,0.0,0,0,0.0,672,False,0.0,0,0,0,0,0,,45,0,0,0,205135.jpg,0.0,0,0,Shashoua,0.0,False,43,a,17,6,0.0,0,21,0,4,0,0.0,0.0,Shashoua,0
0,0,0,None,None,0,179261,0,0,0,0,0.0,0,0,3,2.4,2.4,0,Zachary,0.0,0,0,0.0,673,False,0.0,0,0,0,0,0,,45,0,0,0,179261.jpg,0.0,0,0,Dearnley,0.0,False,48,a,11,1,0.0,0,66,0,3,0,0.0,0.0,Dearnley,0
0,0,32,None,None,1,156690,0,0,0,0,20.2,0,0,3,2.4,2.4,8,Joshua,0.0,0,1,7.7,674,False,36.2,0,0,0,0,90,,45,0,0,0,156690.jpg,8.0,0,0,Harrop,0.0,False,46,a,11,1,21.0,8,273,0,6,0,0.0,1.8,Harrop,0
0,0,0,None,None,0,221568,0,0,0,0,0.0,0,0,3,None,1.4,0,Daniel,0.0,0,0,0.0,675,False,0.0,0,0,0,0,0,,45,0,0,0,221568.jpg,0.0,0,0,Kemp,0.0,False,68,a,20,21,0.0,0,0,0,0,0,0.0,0.0,Kemp,0
0,0,0,None,None,0,240499,0,0,0,0,0.0,0,0,3,None,-0.1,0,Daniel,0.0,0,0,0.0,676,False,0.0,0,0,0,0,0,,45,0,0,0,240499.jpg,0.0,0,0,Batty,0.0,False,30,a,7,88,0.0,0,0,0,0,0,0.0,0.0,Batty,0
0,0,0,None,None,0,225321,0,0,0,0,0.0,0,0,1,None,0.7,0,Aaron,0.0,0,0,0.0,677,False,0.0,0,0,0,0,0,,40,0,0,0,225321.jpg,0.0,0,0,Ramsdale,0.0,False,12,a,2,91,0.0,0,0,0,0,0,0.0,0.0,Ramsdale,0
0,0,3,None,None,0,224946,0,0,0,0,0.7,0,0,3,None,0.9,1,Matthew,0.0,0,0,0.2,678,False,1.0,0,0,0,0,17,,45,0,0,0,224946.jpg,1.0,0,0,Worthington,0.0,False,58,a,2,91,0.0,1,0,0,0,0,0.0,0.2,Worthington,0
0,0,0,None,None,0,217331,0,0,0,0,0.0,0,0,4,None,0.6,0,Sam,0.0,0,0,0.0,679,False,0.0,0,0,0,0,0,,45,0,0,0,217331.jpg,0.0,0,0,Surridge,0.0,False,44,a,2,91,0.0,0,0,0,0,0,0.0,0.0,Surridge,0
0,0,2,None,None,0,209041,0,0,0,0,3.8,0,0,3,None,2.4,1,Angel,0.0,0,0,0.5,680,False,0.8,0,0,0,0,3,,45,0,0,0,209041.jpg,1.0,0,0,Gomes,0.0,False,47,a,11,1,0.0,1,0,0,0,0,0.0,0.2,Gomes,0
0,0,0,None,None,0,192182,0,0,0,0,0.0,0,0,1,None,2.2,0,Kieran,0.0,0,0,0.0,681,False,0.0,0,0,0,0,0,,40,0,0,0,192182.jpg,0.0,0,0,O'Hara,0.0,False,47,a,11,1,0.0,0,0,0,0,0,0.0,0.0,O'Hara,0
0,0,0,None,None,0,5288,0,0,0,0,0.0,0,0,1,None,1.2,0,Gerhard,0.0,0,0,0.0,682,False,0.0,0,0,0,0,0,,40,0,0,0,5288.jpg,0.0,0,0,Tremmel,0.0,False,25,a,16,80,0.0,0,0,0,0,0,0.0,0.0,Tremmel,0
0,0,0,None,None,0,26719,0,0,0,0,0.0,0,0,1,None,0.2,0,Rene,0.0,0,0,0.0,683,False,0.0,0,0,0,0,0,,40,0,0,0,26719.jpg,0.0,0,0,Gilmartin,0.0,False,13,a,18,57,0.0,0,0,0,0,0,0.0,0.0,Gilmartin,0
