name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Raheem Sterling,MID,Arsenal,1.5,0,0,0,0,0.0,186,0.00,0.00,0.00,0.00,151,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,8,0,0,0,0,16,0,97466,0,0,0,0.0,0,-1004,393,1397,67,True,0,16
Raúl Jiménez,FWD,Fulham,2.0,0,0,3,0,0.8,252,0.00,0.00,0.00,1.19,155,1,0,0.8,1.2,2024-12-14T15:00:00Z,67,False,12,0,0,0,0,16,0,535293,1,2,2,6.0,2,-20600,31482,52082,55,False,0,16
Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,0,0.0,483,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,17,0,0,0,0,16,0,122,0,5,0,0.0,0,-2,0,2,50,False,0,16
Myles Lewis-Skelly,MID,Arsenal,1.1,0,0,15,1,15.8,597,0.06,0.06,0.00,0.09,151,0,0,2.4,8.4,2024-12-14T15:00:00Z,68,False,8,0,0,0,0,16,0,6237,1,0,0,0.0,3,153,424,271,45,True,0,16
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,493,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,17,0,0,0,0,16,0,3239,0,5,0,0.0,0,-38,0,38,49,False,0,16
Tawanda Chirewa,MID,Wolves,0.0,0,0,0,0,0.0,538,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,10,0,0,0,0,16,0,3056,0,2,1,0.0,0,-82,0,82,45,True,0,16
Cameron Humphreys,MID,Ipswich,0.0,0,0,0,0,0.0,273,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,20,0,0,0,0,16,0,1529,0,2,1,0.0,0,-47,0,47,45,False,0,16
Ashley Young,DEF,Everton,6.5,0,0,19,1,0.6,238,0.00,0.00,0.00,1.22,151,0,0,2.0,19.0,2024-12-14T15:00:00Z,90,False,1,0,0,0,0,16,0,318491,1,0,0,0.0,5,65122,81751,16629,46,False,1,16
James Bree,DEF,Southampton,-0.8,0,0,0,0,0.0,457,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,18,0,0,0,0,16,0,34161,0,5,0,0.0,0,705,3797,3092,39,True,0,16
Alex Scott,MID,Bournemouth,0.0,0,0,0,0,0.0,77,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,14,0,0,0,0,17,0,3206,0,3,0,0.0,0,-59,9,68,47,False,0,17
Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,0.0,0,0,0,0,0.0,427,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,4,0,0,0,0,17,0,18577,0,2,0,0.0,0,-114,348,462,42,False,0,17
Tomiyasu Takehiro,DEF,Arsenal,0.0,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2024-12-21T17:30:00Z,0,False,7,0,0,0,0,17,0,3809,0,5,1,0.0,0,-29,31,60,48,False,0,17
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,0,0.0,197,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2024-12-21T17:30:00Z,0,False,1,0,0,0,0,17,0,261,0,5,1,0.0,0,-6,0,6,45,True,0,17
Ben Brereton Díaz,MID,Southampton,0.0,0,0,0,0,0.0,584,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,9,0,0,0,0,17,0,17873,0,0,0,0.0,0,-388,53,441,49,False,0,17
Pau Torres,DEF,Aston Villa,1.3,0,0,13,0,3.6,52,0.00,0.04,0.04,1.03,161,1,0,6.3,26.2,2024-12-21T12:30:00Z,90,False,13,0,0,0,0,17,0,153809,1,1,2,33.0,2,-7712,2134,9846,44,True,0,17
Joel Ward,DEF,Crystal Palace,-0.5,0,0,0,0,0.0,215,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2024-12-21T17:30:00Z,0,False,1,0,0,0,0,17,0,9530,0,5,1,0.0,0,-345,59,404,43,True,0,17
Will Lankshear,FWD,Spurs,-0.2,0,0,0,0,0.0,609,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2024-12-22T16:30:00Z,0,False,12,0,0,0,0,17,0,190781,0,6,3,0.0,0,4863,14818,9955,45,True,0,17
Hwang Hee-chan,MID,Wolves,0.8,0,0,2,0,0.1,550,0.00,0.00,0.00,0.45,167,0,0,0.1,0.4,2024-12-22T14:00:00Z,16,False,11,0,0,0,0,17,0,27582,0,3,0,0.0,1,-732,520,1252,61,False,0,17
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0.0,610,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2024-12-22T16:30:00Z,0,False,12,0,0,0,0,17,0,24165,0,6,3,0.0,0,-996,22,1018,45,True,0,17
Hákon Valdimarsson,GK,Brentford,0.0,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,16,0,0,0,0,17,0,333824,0,2,0,0.0,0,20103,25106,5003,39,True,0,17
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,14,0,0,0,0,17,0,2642,0,3,0,0.0,0,-41,0,41,40,False,0,17
João Victor Gomes da Silva,MID,Wolves,3.3,0,0,9,1,3.6,553,0.01,0.58,0.57,0.47,167,0,0,3.7,12.2,2024-12-22T14:00:00Z,88,False,11,0,0,0,0,17,0,61393,1,3,0,21.0,3,-13956,696,14652,49,False,0,17
Cole Palmer,MID,Chelsea,8.3,0,0,13,1,41.1,182,0.33,0.41,0.08,1.03,164,0,0,6.0,9.4,2024-12-22T14:00:00Z,90,False,8,0,0,0,0,17,0,7040008,1,0,0,9.0,3,154579,178527,23948,112,False,0,17
Mitoma Kaoru,MID,Brighton,4.5,0,0,12,0,4.0,136,0.02,0.10,0.08,0.77,170,1,0,5.1,11.0,2024-12-21T15:00:00Z,84,False,19,0,0,0,0,17,0,920443,1,1,1,36.0,2,-99518,32663,132181,66,False,0,17
Boubakary Soumaré,MID,Leicester,1.0,0,0,13,0,29.3,285,0.06,0.06,0.00,1.06,167,3,0,4.1,11.2,2024-12-22T14:00:00Z,90,False,20,0,0,0,0,17,0,45730,1,3,0,0.0,1,-2888,1614,4502,44,True,1,17
Chris Wood,FWD,Nott'm Forest,4.0,0,0,5,1,0.8,447,0.01,0.31,0.30,0.72,162,0,0,4.2,13.8,2024-12-21T15:00:00Z,90,False,4,0,0,0,0,17,0,2713134,1,2,0,27.0,2,131892,226373,94481,66,False,0,17
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,4,0,0,0,0,17,0,2412,0,2,0,0.0,0,-23,0,23,45,False,0,17
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,3,0,0.4,214,0.00,0.04,0.04,0.06,163,1,0,0.3,0.2,2024-12-21T17:30:00Z,9,False,1,0,0,0,0,17,0,7004,0,5,1,2.0,1,-265,126,391,47,True,0,17
Milos Kerkez,DEF,Bournemouth,4.3,0,0,22,1,4.8,70,0.01,0.07,0.06,2.26,168,0,0,1.9,10.2,2024-12-22T14:00:00Z,90,False,14,0,0,0,0,17,0,636304,1,3,0,4.0,6,5167,40532,35365,47,False,0,17
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,19,0,0,0,0,17,0,1430,0,1,1,0.0,0,-28,0,28,45,False,0,17
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,19,0,0,0,0,17,0,118315,0,1,1,0.0,0,-2299,675,2974,42,False,0,17
Arijanet Muric,GK,Ipswich,2.7,0,0,-2,0,0.0,568,0.00,0.00,0.00,2.33,166,4,0,2.4,23.8,2024-12-21T15:00:00Z,90,False,15,0,0,0,0,17,3,126041,1,4,0,0.0,1,1479,6681,5202,44,True,0,17
Harvey Davies,GK,Liverpool,0.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2024-12-22T16:30:00Z,0,False,18,0,0,0,0,17,0,1322,0,6,3,0.0,0,2,85,83,40,False,0,17
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,19,0,0,0,0,17,0,5138,0,1,1,0.0,0,-79,0,79,40,False,0,17
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,4,0,0,0,0,17,0,79632,0,2,0,0.0,0,-3151,160,3311,44,False,0,17
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,3,0,0,0,0,17,0,3990,0,3,0,0.0,0,-84,0,84,45,True,0,17
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2024-12-22T16:30:00Z,0,False,12,0,0,0,0,17,0,53500,0,6,3,0.0,0,-563,434,997,40,True,0,17
Conor Coady,DEF,Leicester,0.7,0,0,5,0,14.4,288,0.14,0.14,0.00,1.06,167,3,0,3.5,18.8,2024-12-22T14:00:00Z,90,False,20,0,0,0,0,17,0,42765,1,3,0,2.0,1,843,2995,2152,40,True,0,17
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,5,0,0,0,0,17,0,15416,0,1,1,0.0,0,45,435,390,43,True,0,17
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,6,0,0,0,0,17,0,6083,0,0,0,0.0,0,-284,131,415,54,True,0,17
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,19,0,0,0,0,17,0,6510,0,1,1,0.0,0,-26,95,121,43,False,0,17
Thomas Partey,MID,Arsenal,4.2,1,0,22,0,13.3,20,0.11,0.11,0.00,1.59,163,1,0,4.1,24.0,2024-12-21T17:30:00Z,90,False,7,0,0,0,0,17,0,92511,1,5,1,4.0,5,-5847,1459,7306,50,False,0,17
Harry Wilson,MID,Fulham,2.2,0,0,6,1,10.3,259,0.05,0.31,0.26,0.26,165,0,0,4.8,0.0,2024-12-22T14:00:00Z,86,False,17,0,0,0,0,17,0,37604,1,0,0,39.0,3,454,4239,3785,52,True,0,17
Kasey McAteer,MID,Leicester,2.0,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,20,0,0,0,0,17,0,8908,0,3,0,0.0,0,560,1609,1049,47,True,0,17
Curtis Jones,MID,Liverpool,2.9,0,0,4,0,0.4,324,0.00,0.00,0.00,0.90,169,2,0,0.5,4.2,2024-12-22T16:30:00Z,22,False,18,0,0,0,0,17,0,63040,0,6,3,0.0,1,-10992,2194,13186,53,False,0,17
Wes Burns,MID,Ipswich,2.2,0,0,5,0,5.3,264,0.02,0.05,0.03,2.33,166,4,0,1.2,0.4,2024-12-21T15:00:00Z,77,False,15,0,0,0,0,17,0,4591,1,4,0,6.0,2,-105,291,396,48,True,0,17
Treymaurice Nyoni,MID,Liverpool,0.5,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2024-12-22T16:30:00Z,0,False,18,0,0,0,0,17,0,242,0,6,3,0.0,0,28,70,42,45,False,0,17
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,16,0,0,0,0,17,0,282,0,2,0,0.0,0,6,15,9,49,True,0,17
Yunus Emre Konak,MID,Brentford,0.2,0,0,3,0,0.0,97,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,1,False,16,0,0,0,0,17,0,7113,0,2,0,0.0,1,-210,90,300,45,True,0,17
Max Kilman,DEF,West Ham,2.2,0,0,14,0,10.5,524,0.46,0.46,0.00,0.94,170,1,0,2.8,15.0,2024-12-21T15:00:00Z,90,False,5,0,0,0,0,17,0,192906,1,1,1,2.0,2,-2936,4325,7261,45,True,0,17
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,19,0,0,0,0,17,0,510,0,1,1,0.0,0,-3,0,3,55,False,0,17
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,10,0,0,0,0,17,0,90386,0,4,0,0.0,0,-1394,2214,3608,40,False,0,17
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,15,0,0,0,0,17,0,7536,0,4,0,0.0,0,-139,0,139,40,True,0,17
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,1.8,0,0,5,0,10.8,571,0.01,0.01,0.00,0.09,161,0,0,1.6,5.0,2024-12-21T12:30:00Z,17,False,2,0,0,0,0,17,0,89346,0,1,2,0.0,1,-6766,824,7590,64,False,0,17
Emerson Palmieri dos Santos,DEF,West Ham,3.0,0,0,8,0,28.9,520,0.14,0.14,0.00,0.44,170,1,0,4.7,14.0,2024-12-21T15:00:00Z,70,False,5,0,0,0,0,17,0,100399,1,1,1,4.0,2,-1084,5116,6200,44,True,0,17
Abdoulaye Doucouré,MID,Everton,2.3,0,0,1,1,11.4,217,0.03,0.03,0.00,0.86,164,0,0,2.4,10.2,2024-12-22T14:00:00Z,90,False,6,0,0,0,0,17,0,19115,1,0,0,2.0,3,-534,427,961,51,True,0,17
Alfie Pond,DEF,Wolves,0.2,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,11,0,0,0,0,17,0,74247,0,3,0,0.0,0,3795,9103,5308,39,False,0,17
José Malheiro de Sá,GK,Wolves,1.1,0,0,35,1,0.0,554,0.00,0.00,0.00,0.81,167,0,0,3.3,33.4,2024-12-22T14:00:00Z,90,False,11,0,0,0,0,17,4,163647,1,3,0,0.0,7,-20366,173,20539,43,False,0,17
Alexander Isak,FWD,Newcastle,8.3,0,3,92,1,29.7,401,0.20,1.73,1.53,0.63,166,0,3,23.4,111.4,2024-12-21T15:00:00Z,72,False,10,0,0,0,0,17,0,3361670,1,4,0,93.0,17,677156,690922,13766,88,False,0,17
Yves Bissouma,MID,Spurs,0.8,0,0,13,0,3.4,482,0.01,0.01,0.00,4.60,169,6,0,1.2,6.4,2024-12-22T16:30:00Z,90,False,12,0,0,0,0,17,0,32667,1,6,3,2.0,2,-1465,593,2058,49,True,0,17
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,8,0,0,0,0,17,0,15669,0,0,0,0.0,0,-81,0,81,59,False,0,17
Philip Billing,MID,Bournemouth,0.8,0,0,5,0,10.9,76,0.01,0.01,0.00,0.67,168,0,0,1.8,7.0,2024-12-22T14:00:00Z,12,False,14,0,0,0,0,17,0,5172,0,3,0,0.0,1,-96,106,202,48,False,0,17
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,4.8,1,2,40,1,11.1,548,0.01,0.06,0.05,0.36,167,0,1,8.0,49.6,2024-12-22T14:00:00Z,73,False,11,0,0,0,0,17,0,10516,1,3,0,19.0,13,-349,822,1171,53,False,0,17
Brajan Gruda,MID,Brighton,0.7,0,0,4,0,7.0,595,0.07,0.07,0.00,0.58,170,1,0,2.7,5.8,2024-12-21T15:00:00Z,67,False,19,0,0,0,0,17,0,2401,1,1,1,14.0,2,-14,56,70,54,False,0,17
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,2,0,0,0,0,17,0,92164,0,1,2,0.0,0,-712,112,824,63,False,0,17
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,8,0,0,0,0,17,0,19628,0,0,0,0.0,0,-388,0,388,44,False,0,17
Justin Devenny,MID,Crystal Palace,1.7,0,0,4,0,10.9,645,0.03,0.03,0.00,0.15,163,1,0,1.6,5.0,2024-12-21T17:30:00Z,22,False,1,0,0,0,0,17,0,24990,0,5,1,0.0,1,-186,3048,3234,45,True,0,17
Craig Dawson,DEF,Wolves,-0.5,0,0,3,0,0.0,542,0.00,0.00,0.00,0.34,167,0,0,0.1,1.0,2024-12-22T14:00:00Z,7,False,11,0,0,0,0,17,0,19358,0,3,0,0.0,1,-1389,222,1611,44,False,0,17
Jordan Ayew,MID,Leicester,2.3,0,0,5,0,16.8,192,0.06,0.14,0.08,1.00,167,3,0,2.5,2.8,2024-12-22T14:00:00Z,83,False,20,0,0,0,0,17,0,22766,1,3,0,5.0,2,-2003,386,2389,52,True,0,17
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,14,0,0,0,0,17,0,44981,0,3,0,0.0,0,-6352,46,6398,47,False,0,17
Kiernan Dewsbury-Hall,MID,Chelsea,0.8,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,8,0,0,0,0,17,0,12933,0,0,0,0.0,0,-153,162,315,55,False,0,17
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,13,0,0,0,0,17,0,1007,0,1,2,0.0,0,-17,0,17,40,True,0,17
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,2,0,0,0,0,17,0,23461,0,1,2,0.0,0,-120,0,120,53,False,0,17
Maxwel Cornet,MID,Southampton,-0.5,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,9,0,0,0,0,17,0,2664,0,0,0,0.0,0,-61,38,99,47,False,0,17
Jefferson Lerma Solís,MID,Crystal Palace,1.0,0,0,9,0,1.3,206,0.00,0.09,0.09,2.72,163,4,0,3.1,10.6,2024-12-21T17:30:00Z,67,False,1,0,0,0,0,17,0,4932,1,5,1,19.0,2,-2,155,157,48,True,0,17
Jannik Vestergaard,DEF,Leicester,0.0,0,0,-5,0,0.5,307,0.00,0.00,0.00,0.41,167,3,0,1.1,8.0,2024-12-22T14:00:00Z,45,False,20,0,0,0,0,17,0,191085,1,3,0,2.0,-1,-3520,2104,5624,40,True,1,17
Jacob Wright,MID,Man City,0.5,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,2,0,0,0,0,17,0,1121,0,1,2,0.0,0,30,118,88,45,False,0,17
Luke Thomas,DEF,Leicester,0.0,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,20,0,0,0,0,17,0,199559,0,3,0,0.0,0,6213,15705,9492,39,True,0,17
Bruno Borges Fernandes,MID,Man Utd,5.5,0,0,14,0,67.5,366,0.40,0.86,0.46,1.24,168,3,0,13.6,24.6,2024-12-22T14:00:00Z,90,False,3,0,0,0,0,17,0,1600458,1,3,0,44.0,2,61387,112519,51132,84,True,0,17
Adam Smith,DEF,Bournemouth,2.7,0,0,3,0,4.9,81,0.01,0.01,0.00,1.02,168,0,0,0.4,0.0,2024-12-22T14:00:00Z,45,False,14,0,0,0,0,17,0,25321,1,3,0,0.0,0,565,1858,1293,45,False,1,17
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,10,0,0,0,0,17,0,7481,0,4,0,0.0,0,-115,0,115,40,False,0,17
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,19,0,0,0,0,17,0,4036,0,1,1,0.0,0,-32,0,32,50,False,0,17
Rasmus Højlund,FWD,Man Utd,2.2,0,0,5,0,15.7,375,0.17,0.25,0.08,0.92,168,2,0,4.0,4.6,2024-12-22T14:00:00Z,36,False,3,0,0,0,0,17,0,211932,0,3,0,20.0,1,37699,50943,13244,69,True,0,17
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,10,0,0,0,0,17,0,5733,0,4,0,0.0,0,-849,125,974,69,False,0,17
Crysencio Summerville,MID,West Ham,1.8,0,0,4,0,0.4,587,0.00,0.19,0.19,0.63,170,0,0,1.3,5.2,2024-12-21T15:00:00Z,33,False,5,0,0,0,0,17,0,45648,0,1,1,7.0,1,-1811,654,2465,57,True,0,17
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2024-12-21T17:30:00Z,0,False,1,0,0,0,0,17,0,3593,0,5,1,0.0,0,-99,0,99,45,True,0,17
Oliver Skipp,MID,Leicester,0.8,0,0,12,0,21.4,501,0.01,0.01,0.00,0.41,167,3,0,3.0,8.2,2024-12-22T14:00:00Z,45,False,20,0,0,0,0,17,0,4420,1,3,0,0.0,1,-84,69,153,48,True,0,17
Tomáš Souček,MID,West Ham,4.3,0,0,6,0,11.7,530,0.01,0.13,0.12,0.94,170,1,0,2.5,5.6,2024-12-21T15:00:00Z,90,False,5,0,0,0,0,17,0,230341,1,1,1,8.0,2,1499,15088,13589,49,True,0,17
Taylor Harwood-Bellis,DEF,Southampton,1.5,0,2,29,1,0.8,461,0.00,0.00,0.00,1.04,165,0,0,2.0,19.0,2024-12-22T14:00:00Z,90,False,9,0,0,0,0,17,0,927679,1,0,0,0.0,8,-16091,9067,25158,41,False,0,17
Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,513,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,5,0,0,0,0,17,0,483386,0,1,1,0.0,0,-13694,2850,16544,42,True,0,17
Lisandro Martínez,DEF,Man Utd,2.2,0,0,5,0,16.6,380,0.10,0.25,0.15,1.24,168,3,0,5.9,29.6,2024-12-22T14:00:00Z,90,False,3,0,0,0,0,17,0,425212,1,3,0,13.0,1,33373,40971,7598,44,True,0,17
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2024-12-22T16:30:00Z,0,False,12,0,0,0,0,17,0,37103,0,6,3,0.0,0,-283,92,375,68,True,0,17
Joško Gvardiol,DEF,Man City,2.8,0,0,-4,0,3.4,350,0.02,0.37,0.35,1.67,161,2,0,1.2,2.6,2024-12-21T12:30:00Z,90,False,2,0,0,0,0,17,0,2611894,1,1,2,6.0,0,-18448,67580,86028,61,False,1,17
Harry Clarke,DEF,Ipswich,0.7,0,0,-8,0,4.5,266,0.01,0.01,0.00,2.33,166,4,0,0.9,4.4,2024-12-21T15:00:00Z,90,False,15,0,0,0,0,17,0,8512,1,4,0,0.0,0,89,732,643,40,True,0,17
Joachim Andersen,DEF,Fulham,0.4,0,0,0,0,0.0,191,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,17,0,0,0,0,17,0,454336,0,0,0,0.0,0,-18601,5759,24360,42,True,0,17
Moisés Caicedo Corozo,MID,Chelsea,3.3,0,0,17,1,11.7,157,0.05,0.05,0.00,1.03,164,0,0,3.2,20.0,2024-12-22T14:00:00Z,90,False,8,0,0,0,0,17,0,150372,1,0,0,0.0,3,-4035,8154,12189,49,False,0,17
Carlos Henrique Casimiro,MID,Man Utd,0.7,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,3,0,0,0,0,17,0,60406,0,3,0,0.0,0,-5982,820,6802,48,True,0,17
Roman Dixon,DEF,Everton,-0.5,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,6,0,0,0,0,17,0,8366,0,0,0,0.0,0,-791,142,933,40,True,0,17
Jhon Durán,FWD,Aston Villa,3.2,0,1,35,1,3.2,38,0.00,0.94,0.94,0.61,161,0,1,9.4,43.6,2024-12-21T12:30:00Z,79,False,13,0,0,0,0,17,0,347479,1,1,2,47.0,7,35003,49817,14814,58,True,0,17
Jacob Murphy,MID,Newcastle,6.0,1,2,50,1,38.4,402,0.33,0.39,0.06,0.54,166,0,1,12.1,56.0,2024-12-21T15:00:00Z,63,False,10,0,0,0,0,17,0,90907,1,4,0,27.0,13,50569,53790,3221,49,False,0,17
Sean Longstaff,MID,Newcastle,1.2,0,0,4,0,3.3,410,0.00,0.00,0.00,0.17,166,0,0,0.7,1.4,2024-12-21T15:00:00Z,26,False,10,0,0,0,0,17,0,58528,0,4,0,2.0,1,-3192,1831,5023,47,False,0,17
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,13,0,0,0,0,17,0,24543,0,1,2,0.0,0,-601,0,601,45,True,0,17
Trevoh Chalobah,DEF,Crystal Palace,2.5,0,0,0,0,0.0,159,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2024-12-21T17:30:00Z,0,False,1,0,0,0,0,17,0,69850,0,5,1,0.0,0,10586,12927,2341,44,True,0,17
Ryan Manning,DEF,Southampton,0.2,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,9,0,0,0,0,17,0,6662,0,0,0,0.0,0,-96,104,200,43,False,0,17
