assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
4,2000-08-02,4,346,True,True,100,100,7,0.24,460842,None,,0,0,-3,3,551.5,63,51,None,,0,3,4.5,3.5,2,2.66,0.09,9.55,0.33,6.89,43.14,1.51,0.24,Mohammed,4.0,77,27,46,1.61,4,False,172.1,57,41,525,False,435.2,162,64,2572,0,0,0,0,0,0,0,,2025-04-02T19:00:08.867939Z,62,66,39,p460842,0,0,None,0,,460842.jpg,3.2,128,58,1,81,False,0,0.0,Kudus,2.6,122,40,False,None,31,1.08,a,19,21,2023-08-27,735.0,31,18,99,465768,12213,1069621,2775,0.6,16.0,Kudus,2
0,2006-02-09,0,47,True,True,None,None,0,0.0,577114,None,,0,0,-4,4,49.1,361,199,None,,0,3,0.7,-0.3,1,0.13,0.08,0.55,0.35,0.42,2.61,1.69,0.27,Luis Guilherme,0.2,387,185,5,3.24,0,False,10.8,435,206,526,False,27.6,466,214,139,0,0,0,0,0,0,0,,None,46,360,231,p577114,0,0,None,0,,577114.jpg,1.0,507,233,0,30,False,0,0.0,Lira dos Santos,0.0,644,256,False,None,1,0.65,a,19,21,2024-06-14,32.0,367,197,12,2604,28,4971,15,0.0,2.6,L.Guilherme,0
1,1997-08-27,5,371,True,True,100,100,4,0.15,224024,None,,0,0,-3,3,626.5,46,38,3,,0,3,1.3,0.3,0,3.36,0.13,8.72,0.33,5.36,43.00,1.64,0.2,Lucas,0.8,314,148,50,1.9,4,False,132.3,91,60,527,False,431.4,164,65,2364,0,0,0,0,0,0,0,,2025-02-21T03:30:10.447243Z,57,96,63,p224024,0,0,1,0,,224024.jpg,2.5,219,94,0,30,False,0,0.0,Tolentino Coelho de Lima,0.9,215,68,False,None,27,1.03,a,19,21,2022-08-29,267.0,121,79,79,240747,510,359353,345,0.1,13.9,L.Paquetá,10
0,1997-12-11,4,213,True,True,100,100,2,0.09,233963,None,,0,0,-2,2,74.1,326,105,None,,0,2,1.0,0.0,0,0.39,0.02,2.00,0.09,1.61,36.32,1.68,0.07,Konstantinos,0.5,337,105,38,1.76,0,False,69.9,226,71,528,False,465.0,152,57,1945,0,0,0,0,0,0,0,,2025-01-18T19:00:08.794269Z,43,580,127,p233963,0,0,None,0,,233963.jpg,1.3,415,142,1,83,False,0,0.0,Mavropanos,0.1,433,154,False,None,20,0.93,a,19,21,2023-08-22,160.0,206,45,43,21980,87,27899,67,0.1,10.0,Mavropanos,4
0,None,0,0,False,True,0,0,0,0,210494,None,,0,0,-1,1,0.0,663,254,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nayef,0.0,566,228,0,0,0,False,0.0,669,255,529,False,0.0,669,255,0,0,0,0,0,0,0,0,On loan to Real Sociedad for the season,2024-09-01T09:10:50.538029Z,44,509,92,p210494,0,0,None,0,,210494.jpg,0.0,676,254,0,None,False,0,0,Aguerd,0.0,585,202,False,None,0,0,u,19,21,None,0.0,636,251,0,1368,0,13429,5,0.0,0.0,N.Aguerd,0
2,1995-02-27,15,428,True,True,100,100,7,0.25,215439,None,,0,0,-2,2,226.2,186,127,None,,2,3,5.5,4.5,1,1.25,0.05,7.77,0.29,6.52,43.50,1.58,0.24,Tomáš,5.0,38,12,43,1.56,9,False,150.3,68,46,530,False,658.4,66,21,2473,0,0,0,0,0,0,0,,2024-12-27T00:30:09.920421Z,48,300,195,p215439,0,0,None,0,,215439.jpg,3.6,83,38,0,57,False,0,0.0,Souček,1.4,165,54,False,None,29,1.06,a,19,21,2020-07-28,626.0,47,28,124,522423,7041,623620,2811,1.0,25.8,Souček,8
2,1994-11-01,0,256,True,True,100,100,5,0.33,101178,1,,0,0,-4,4,348.0,115,82,1,,0,3,2.0,1.0,1,2.46,0.16,3.56,0.23,1.10,18.81,1.25,0.07,James,1.5,239,113,17,1.13,0,False,70.0,225,114,531,False,237.0,274,125,1354,0,0,0,0,0,0,0,,2024-10-25T22:30:06.650947Z,61,67,40,p101178,0,0,None,0,,101178.jpg,1.8,337,157,1,241,False,0,0.0,Ward-Prowse,0.5,257,81,False,None,16,1.06,a,19,21,2023-08-14,114.0,257,145,42,38183,515,177614,254,0.2,6.9,Ward-Prowse,2
0,None,0,0,False,True,0,0,0,0,103192,None,,0,0,-1,1,0.0,661,253,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kurt,0.0,562,226,0,0,0,False,0.0,667,254,532,False,0.0,667,254,0,0,0,0,0,0,0,0,On loan to Al-Orobah for the rest of the season,2024-09-02T10:44:47.323774Z,44,497,84,p103192,0,0,None,0,,103192.jpg,0.0,674,253,0,None,False,0,0,Zouma,0.1,436,155,False,None,0,0,u,19,21,None,0.0,633,250,0,5376,0,51225,11,0.0,0.0,Zouma,0
0,2000-05-13,0,38,True,True,None,None,0,0.0,229384,None,,0,0,-3,3,26.5,414,217,None,,0,3,0.5,-0.5,0,0.12,0.07,0.25,0.14,0.13,4.48,2.5,0.07,Andy,0.0,699,288,4,2.24,0,False,8.1,452,214,576,False,37.6,449,203,161,0,0,0,0,0,0,0,,None,47,329,213,p229384,0,0,None,0,,229384.jpg,0.9,525,247,0,243,False,0,0.0,Irving,0.0,643,255,False,None,1,0.56,a,19,21,2023-08-31,17.0,410,214,9,1694,19,3144,8,0.0,1.9,Irving,2
1,2001-10-30,2,129,True,True,0,0,2,0.23,450070,5,,0,0,-5,5,246.1,173,118,None,,0,3,0.0,0.0,0,1.71,0.2,3.32,0.39,1.61,17.58,2.04,0.19,Crysencio,0.0,775,334,20,2.32,1,False,58.7,263,136,587,False,156.4,342,156,776,0,0,0,0,0,0,0,Hamstring injury - Expected back 01 Jun,2025-01-11T01:30:09.528172Z,55,117,73,p450070,0,0,None,0,,450070.jpg,1.7,355,168,0,152,False,0,0.0,Summerville,0.3,317,97,False,None,7,0.81,i,19,21,2024-08-03,186.0,190,118,33,49654,78,127856,66,0.0,6.0,Summerville,2
0,1994-04-12,0,176,True,True,100,100,4,0.32,197024,None,,0,0,-2,2,68.4,338,192,None,,0,3,1.3,0.3,0,0.15,0.01,0.37,0.03,0.22,20.35,1.61,0.02,Guido,0.8,307,143,19,1.5,0,False,28.0,366,182,588,False,183.8,320,143,1137,0,0,0,0,0,0,0,,2024-12-27T00:30:09.990636Z,48,293,190,p197024,0,0,None,0,,197024.jpg,1.5,379,179,0,10,False,0,0.0,Rodríguez,0.1,517,190,False,None,16,1.27,a,19,21,2024-08-06,27.0,382,203,32,7495,38,11598,20,0.2,6.7,G.Rodríguez,6
2,1993-02-09,3,145,True,True,100,100,2,0.25,91889,None,,0,0,-3,3,156.9,237,24,None,,0,4,1.7,0.7,1,0.43,0.05,2.40,0.3,1.97,13.74,1.74,0.25,Niclas,1.2,263,26,17,2.15,3,False,52.3,286,33,589,False,177.6,325,30,711,0,0,0,0,0,0,0,,2025-01-11T01:30:09.545595Z,67,36,19,p91889,0,0,None,0,,91889.jpg,2.4,234,28,0,80,False,0,0.0,Füllkrug,0.8,224,38,False,None,5,0.63,a,19,21,2024-08-05,202.0,168,35,40,85181,3896,421238,922,0.2,6.0,Füllkrug,2
0,1999-12-30,1,227,True,True,100,100,5,0.26,462116,None,,0,0,-3,3,36.0,387,135,None,,0,2,2.7,1.7,0,0.05,0.0,0.41,0.02,0.36,29.10,1.51,0.02,Jean-Clair,2.2,167,50,32,1.66,0,False,41.6,311,99,591,False,344.8,208,74,1734,0,0,0,0,0,0,0,,2025-01-04T22:00:07.950161Z,42,622,156,p462116,0,0,None,0,,462116.jpg,2.0,287,93,0,73,False,0,0.0,Todibo,0.3,324,126,False,None,19,0.99,a,19,21,2024-08-10,35.0,356,120,52,32057,1120,55490,357,0.5,12.4,Todibo,3
0,2004-10-28,0,3,True,True,100,100,0,0.0,518438,None,,0,0,0,0,0.0,611,220,None,,0,2,0.5,-0.5,0,0.00,0.0,0.00,0.0,0.00,0.09,8.1,0.0,Kaelan,0.0,484,167,0,0.0,0,False,0.2,544,192,643,False,2.0,539,191,1,0,0,0,0,0,0,0,,2024-11-30T22:00:08.284898Z,40,686,197,p518438,0,0,None,0,,518438.jpg,1.0,462,161,0,241,False,0,0.0,Casey,0.2,405,144,False,None,0,0.0,a,19,21,2022-11-01,0.0,574,212,1,27813,45,22543,76,0.0,0.2,Casey,0
1,1997-01-02,2,216,True,True,100,100,2,0.13,224860,4,,0,0,0,0,295.8,143,100,4,,0,3,1.0,0.0,0,1.93,0.12,3.78,0.24,1.85,28.62,1.85,0.12,Carlos,0.5,353,165,25,1.61,1,False,67.2,236,120,654,False,189.0,316,141,1394,0,0,0,0,0,0,0,,2024-12-27T02:00:10.148689Z,50,210,130,p224860,0,0,None,0,,224860.jpg,1.5,384,183,0,200,False,0,0.0,Soler,0.0,611,239,False,None,14,0.9,a,19,21,2024-08-30,186.0,189,117,47,8721,71,8009,55,0.1,9.4,C.Soler,6
0,2005-12-12,2,88,True,True,None,None,2,0.31,536109,None,,0,0,0,0,41.8,373,129,None,,0,2,0.5,-0.5,0,0.17,0.03,0.28,0.05,0.11,9.64,1.48,0.02,Ollie,0.0,488,170,8,1.22,0,False,15.5,413,142,677,False,92.2,400,143,588,0,0,0,0,0,0,0,,None,40,690,200,p536109,0,0,None,0,,536109.jpg,1.9,302,96,0,241,False,0,0.0,Scarles,0.1,421,150,False,None,6,0.92,a,19,21,2022-10-01,20.0,397,137,27,29051,79,16534,597,0.0,6.8,Scarles,1
0,2007-01-16,0,0,True,True,None,None,0,0,602903,None,,0,0,0,0,0.0,633,239,None,,0,2,0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ezra,0.0,512,192,0,0,0,False,0.0,646,241,686,False,0.0,646,241,0,0,0,0,0,0,0,0,,None,40,715,223,p602903,0,0,None,0,,602903.jpg,0.0,653,240,0,241,False,0,0,Mayers,0.0,630,217,False,None,0,0,a,19,21,2024-11-29,0.0,598,233,0,3060,87,2512,43,0.0,0.0,Mayers,0
0,2006-02-18,0,13,True,True,None,None,0,0.0,518442,None,,0,0,0,0,27.6,409,215,None,,0,3,0.5,-0.5,0,0.04,0.08,0.07,0.14,0.03,1.23,2.36,0.06,Lewis,0.0,644,250,1,1.91,0,False,4.0,487,227,701,False,6.4,510,236,47,0,0,0,0,0,0,0,,None,45,433,272,p518442,0,0,None,0,,518442.jpg,1.0,491,224,0,241,False,0,0.0,Orford,0.0,732,305,False,None,0,0.0,a,19,21,2022-11-01,6.0,449,229,2,1747,20,1481,22,0.0,0.4,Orford,0
0,1975-05-20,0,0,True,True,None,None,0,0,100046435,None,,0,0,0,0,0.0,527,2,None,,0,5,4.7,3.7,1,0.00,0,0.00,0,0.00,0.00,0,0,Graham,4.2,63,14,0,0,0,False,0.0,550,2,750,False,0.0,550,2,0,3,5,16,7,2,1,3,,None,5,798,17,man46436,0,0,None,0,,100046435.jpg,0.0,559,2,0,241,False,0,0,Potter,2.6,498,9,False,None,0,0,a,19,21,2025-01-09,0.0,481,2,75,44387,676,40156,685,8.4,150.0,Potter,0
0,1993-03-25,0,42,True,True,0,0,0,0.0,101982,None,,0,0,-4,4,10.0,461,15,None,,0,1,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,12.98,1.85,0.0,Sam,0.0,526,68,17,2.43,0,False,20.4,391,28,204,False,193.8,311,29,630,0,0,0,0,0,0,0,Knock - Unknown return date,2025-04-18T15:30:07.848146Z,41,626,36,p101982,0,0,None,0,,101982.jpg,1.7,341,37,0,241,False,23,3.29,Johnstone,0.3,331,49,False,None,7,1.0,i,20,39,2024-08-30,0.0,611,48,12,56168,121,82860,297,0.0,2.9,Johnstone,0
7,2001-06-06,13,436,True,True,100,100,7,0.21,448514,None,,0,0,6,-6,654.3,42,6,None,,5,2,3.5,3.5,0,3.85,0.11,6.49,0.19,2.64,52.06,1.54,0.08,Rayan,3.5,102,24,66,1.95,4,False,182.7,46,3,533,False,760.0,38,16,3048,0,0,0,0,0,0,0,,2024-12-14T21:30:08.057496Z,51,188,25,p448514,0,0,None,0,,448514.jpg,3.4,107,22,1,3,False,0,0.0,Aït-Nouri,15.2,26,10,False,None,36,1.06,a,20,39,2021-07-09,410.0,76,3,123,3934289,15278,2489736,50330,0.7,24.1,Aït-Nouri,5
0,2001-08-20,0,3,True,True,100,100,0,0.0,476502,None,,0,0,-2,2,0.0,768,328,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Boubacar,0.0,718,300,0,0.0,0,False,0.4,538,247,534,False,4.0,524,241,1,0,0,0,0,0,0,0,,2025-01-14T13:30:09.399865Z,48,314,203,p476502,0,0,None,0,,476502.jpg,1.0,513,237,0,132,False,0,0.0,Traoré,0.0,638,251,False,None,0,0.0,a,20,39,2023-07-01,0.0,757,325,1,2293,21,7069,29,0.0,0.2,B.Traore,0
7,1998-06-27,5,330,True,True,100,100,6,0.32,231057,None,,0,0,-1,1,422.3,89,69,1,,2,3,2.2,2.2,5,2.74,0.15,4.20,0.23,1.46,26.41,1.43,0.08,Jean-Ricner,2.2,175,71,31,1.68,2,False,97.1,148,87,535,False,355.4,200,87,1663,0,0,0,0,0,0,0,,2025-04-14T08:30:08.180694Z,49,258,164,p231057,0,0,None,0,,231057.jpg,2.6,198,82,0,73,False,0,0.0,Bellegarde,0.2,394,132,False,None,20,1.08,a,20,39,2023-09-01,200.0,171,107,89,88906,185,79125,860,0.4,18.2,Bellegarde,3
0,1993-07-13,1,29,True,True,None,None,1,0.5,79602,None,,0,0,-1,1,0.0,550,28,None,,0,1,0.5,0.5,2,0.00,0.0,0.00,0.0,0.00,3.01,1.5,0.0,Daniel,0.5,329,21,4,2.0,0,False,6.0,470,37,536,False,60.0,426,37,180,0,0,0,0,0,0,0,,None,39,734,66,p79602,0,0,None,0,,79602.jpg,4.5,22,1,0,241,False,8,4.0,Bentley,1.7,152,22,False,None,2,1.0,a,20,39,2023-01-25,0.0,505,8,9,157130,1448,196649,2325,0.1,2.3,Bentley,0
0,None,0,4,False,True,0,0,0,0.0,510363,None,,0,0,0,0,14.3,440,227,None,,0,3,0.0,0.0,0,0.05,0.75,0.05,0.75,0.00,0.00,0.0,0.0,Francisco Jorge,0.0,640,246,0,0.0,0,False,1.9,512,237,537,False,3.0,531,245,6,0,0,0,0,0,0,0,Season long loan to RCD Mallorca,2024-09-01T09:12:21.111329Z,45,427,267,p510363,0,0,None,0,,510363.jpg,1.0,490,223,0,None,False,0,0.0,Tomás Oliveira,0.1,515,188,False,None,0,0.0,u,20,39,None,2.0,474,238,1,11572,0,28160,8,0.0,0.2,Chiquinho,0
0,None,0,0,False,True,0,0,0,0,497606,None,,0,0,0,0,0.0,715,290,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tawanda,0.0,635,242,0,0,0,False,0.0,718,290,538,False,0.0,718,290,0,0,0,0,0,0,0,0,Loaened to Derby County,2024-08-27T08:37:28.318365Z,45,420,261,p497606,0,0,None,0,,497606.jpg,0.0,723,291,0,239,False,0,0,Chirewa,0.0,655,264,False,None,0,0,u,20,39,2023-12-01,0.0,697,282,0,1909,0,8971,1,0.0,0.0,Chirewa,0
0,2006-01-10,0,0,True,True,0,0,0,0,589507,None,,0,0,-1,1,0.0,676,58,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leon,0.0,586,43,0,0,0,False,0.0,681,59,539,False,0.0,681,59,0,0,0,0,0,0,0,0,Knee injury - Expected back 01 Jun,2025-02-05T18:30:09.160636Z,44,551,87,p589507,0,0,None,0,,589507.jpg,0.0,686,64,0,241,False,0,0,Chiwome,1.1,193,29,False,None,0,0,i,20,39,2024-03-08,0.0,653,59,0,585607,876,511815,894,0.0,0.0,Chiwome,0
0,None,0,0,False,True,0,0,0,0,245923,None,,0,0,0,0,0.0,692,271,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,607,222,0,0,0,False,0.0,696,271,540,False,0.0,696,271,0,0,0,0,0,0,0,0,Loaned to Millwall,2025-02-03T10:24:24.082682Z,45,386,239,p245923,0,0,None,0,,245923.jpg,0.0,701,272,0,241,False,0,0,Cundle,0.1,413,141,False,None,0,0,u,20,39,2019-07-16,0.0,673,263,0,33477,0,38161,29,0.0,0.0,Cundle,0
7,1999-05-27,41,830,True,True,100,100,7,0.25,430871,1,,0,0,6,-6,830.1,16,1,3,,4,4,4.5,4.5,1,5.21,0.19,13.56,0.49,8.35,43.10,1.55,0.3,Matheus,4.5,57,9,53,1.9,15,False,263.1,7,3,541,False,922.4,12,2,2506,0,0,0,0,0,0,0,,2025-03-01T21:30:10.092930Z,71,27,12,p430871,0,0,3,0,,430871.jpg,5.5,7,4,0,30,False,0,0.0,Santos Carneiro Da Cunha,13.9,30,7,False,None,28,1.01,a,20,39,2023-07-01,881.0,16,8,176,7112991,59472,5896246,77302,0.6,24.8,Cunha,4
1,1990-05-06,1,57,True,True,100,100,1,0.09,60232,None,,0,0,-3,3,31.3,399,142,None,,0,2,0.0,0.0,0,0.07,0.01,0.57,0.06,0.50,18.56,1.72,0.05,Craig,0.0,530,204,25,2.32,0,False,29.1,364,123,542,False,204.2,300,111,969,0,0,0,0,0,0,0,,2025-01-07T00:00:08.842045Z,42,601,138,p60232,2,0,None,0,,60232.jpg,1.1,441,148,0,241,False,0,0.0,Dawson,0.1,439,157,False,None,10,0.93,a,20,39,2023-01-22,55.0,325,104,17,23688,31,33724,62,0.0,4.0,Dawson,2
1,1992-01-16,4,293,True,True,100,100,6,0.27,87835,None,,0,0,-2,2,168.4,227,55,None,,0,2,2.2,2.2,0,1.23,0.05,2.35,0.1,1.12,31.39,1.4,0.05,Matt,2.2,168,51,37,1.65,2,False,78.7,197,62,543,False,482.8,145,55,2019,0,0,0,0,0,0,0,,2025-04-14T08:30:08.200855Z,43,560,111,p87835,1,0,None,0,,87835.jpg,2.5,207,64,0,104,False,0,0.0,Doherty,0.3,301,116,False,None,24,1.07,a,20,39,2023-07-20,135.0,232,61,73,68592,291,58738,818,0.5,17.0,Doherty,6
1,2001-10-17,0,128,True,True,None,None,0,0.0,220394,None,,0,0,-3,3,101.7,290,175,None,,0,3,0.0,0.0,0,0.35,0.07,0.90,0.17,0.55,10.16,1.93,0.1,Tommy,0.0,698,287,10,1.9,0,False,25.3,374,186,544,False,114.6,374,174,474,0,0,0,0,0,0,0,,None,47,327,211,p220394,0,0,None,0,,220394.jpg,1.2,433,206,0,241,False,0,0.0,Doyle,0.0,597,230,False,None,3,0.57,a,20,39,2024-07-01,34.0,360,192,28,5426,14,7870,17,0.0,6.0,Doyle,1
0,None,0,0,False,True,0,0,0,0,449988,None,,0,0,0,0,0.0,780,79,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Fábio,0.0,743,68,0,0,0,False,0.0,781,79,545,False,0.0,781,79,0,0,0,0,0,0,0,0,Season long loan to Las Palmas,2024-08-30T20:53:22.805927Z,50,220,47,p449988,0,0,None,0,,449988.jpg,0.0,781,80,0,None,False,0,0,Silva,0.1,479,68,False,None,0,0,u,20,39,None,0.0,774,79,0,7594,0,34168,7,0.0,0.0,Fábio Silva,0
0,2005-02-22,0,0,False,True,0,0,0,0,531363,None,,0,0,0,0,0.0,726,63,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathan,0.0,651,50,0,0,0,False,0.0,730,64,546,False,0.0,730,64,0,0,0,0,0,0,0,0,Loaned to Zulte Waregem,2024-08-26T10:19:49.301076Z,45,441,71,p531363,0,0,None,0,,531363.jpg,0.0,734,68,0,104,False,0,0,Fraser,1.0,207,35,False,None,0,0,u,20,39,2022-11-05,0.0,711,64,0,86763,0,537774,234,0.0,0.0,Fraser,0
0,2005-01-20,0,0,True,True,0,0,0,0,593001,None,,0,0,-1,1,0.0,677,266,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Enso,0.0,588,214,0,0,0,False,0.0,682,266,547,False,0.0,682,266,0,0,0,0,0,0,0,0,Knee injury - Unknown return date,2024-08-05T15:00:04.514369Z,44,553,334,p593001,0,0,None,0,,593001.jpg,0.0,687,267,0,168,False,0,0,González,0.0,595,229,False,None,0,0,i,20,39,2023-08-31,0.0,655,258,0,12036,77,12580,43,0.0,0.0,Gonzalez,0
4,1996-11-29,2,182,True,True,100,100,3,0.3,181284,None,,0,0,-2,2,175.8,223,148,None,,1,3,1.2,1.2,2,0.76,0.07,3.71,0.36,2.95,17.62,1.73,0.29,Gonçalo Manuel,1.2,260,119,24,2.36,2,False,57.8,265,137,548,False,208.0,297,136,915,0,0,0,0,0,0,0,,2025-02-22T21:30:09.805820Z,53,147,88,p181284,0,0,None,0,,181284.jpg,2.1,281,124,0,173,False,0,0.0,Ganchinho Guedes,0.1,471,171,False,None,9,0.89,a,20,39,2022-08-08,201.0,169,106,60,30196,64,33572,92,0.2,11.3,Guedes,1
0,None,0,0,False,True,0,0,0,0,490721,None,,0,0,0,0,0.0,708,264,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hugo,0.0,626,244,0,0,0,False,0.0,711,265,549,False,0.0,711,265,0,0,0,0,0,0,0,0,Loaned to Feyenoord,2024-08-14T08:32:21.592368Z,45,411,72,p490721,0,0,None,0,,490721.jpg,0.0,716,264,0,None,False,0,0,Bueno López,0.0,739,250,False,None,0,0,u,20,39,None,0.0,690,263,0,0,0,1842,1,0.0,0.0,H.Bueno,0
1,1996-01-26,0,130,True,True,100,75,0,0.0,184754,None,,0,0,-4,4,72.7,328,189,None,,0,3,0.5,0.4,1,0.35,0.05,1.14,0.16,0.79,12.57,1.75,0.11,Hwang,0.5,357,168,19,2.65,2,False,26.7,370,184,550,False,111.6,382,181,646,0,0,0,0,0,0,0,,2025-05-09T16:30:08.831398Z,61,69,42,p184754,0,0,1,0,,184754.jpg,1.8,338,158,0,114,False,0,0.0,Hee-chan,0.2,332,103,False,None,5,0.7,a,20,39,2022-07-01,84.0,285,160,37,50777,114,121629,177,0.1,6.1,Hee Chan,0
0,None,0,0,False,True,0,0,0,0,240299,None,,0,0,0,0,0.0,688,268,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,602,218,0,0,0,False,0.0,692,268,551,False,0.0,692,268,0,0,0,0,0,0,0,0,Season long to Huddersfield Town,2024-08-29T11:12:19.576028Z,45,381,235,p240299,0,0,None,0,,240299.jpg,0.0,697,269,0,None,False,0,0,Hodge,0.2,400,135,False,None,0,0,u,20,39,None,0.0,669,260,0,17482,0,54013,36,0.0,0.0,Hodge,0
0,None,0,0,False,True,0,0,0,0,441271,None,,0,0,0,0,0.0,589,205,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ki-Jana,0.0,460,150,0,0,0,False,0.0,603,208,552,False,0.0,603,208,0,0,0,0,0,0,0,0,Loaned to Auxerre,2024-08-26T10:11:13.033350Z,40,659,177,p441271,0,0,None,0,,441271.jpg,0.0,610,207,0,None,False,0,0,Hoever,0.1,463,162,False,None,0,0,u,20,39,None,0.0,551,196,0,3224,0,26177,27,0.0,0.0,Hoever,0
1,2001-02-12,7,464,True,True,100,100,6,0.19,448089,None,,0,0,-1,1,413.6,92,72,None,,1,3,1.8,1.8,1,2.54,0.08,5.31,0.17,2.77,48.07,1.5,0.09,João Victor,1.8,211,94,58,1.81,3,False,112.5,125,74,553,False,490.6,142,53,2885,0,0,0,0,0,0,0,,2025-01-25T20:30:09.446646Z,49,265,170,p448089,0,0,None,0,,448089.jpg,2.5,213,90,1,30,False,0,0.0,Gomes da Silva,0.2,345,109,False,None,34,1.06,a,20,39,2023-01-30,221.0,153,96,86,192467,69,188545,714,0.4,17.6,J.Gomes,8
0,1993-01-17,4,283,True,True,100,100,7,0.25,149065,None,,0,0,-1,1,20.0,426,4,None,,1,1,3.8,3.8,0,0.01,0.0,0.01,0.0,0.00,40.93,1.46,0.0,José,3.8,83,7,47,1.68,0,False,57.6,267,18,554,False,555.6,112,17,2520,0,0,0,0,0,0,0,,2025-04-21T04:30:08.014170Z,44,500,20,p149065,0,0,None,2,,149065.jpg,3.2,118,18,0,173,False,65,2.32,Malheiro de Sá,2.9,117,18,False,None,28,1.0,a,20,39,2021-07-15,0.0,634,60,89,497072,1550,428606,5585,0.9,20.2,José Sá,2
0,1997-07-07,0,0,True,True,0,0,0,0,429414,None,,0,0,-2,2,0.0,767,74,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Saša,0.0,716,64,0,0,0,False,0.0,769,75,555,False,0.0,769,75,0,0,0,0,0,0,0,0,Knee injury - Unknown return date,2024-08-22T10:59:37.463254Z,48,310,60,p429414,0,0,None,0,,429414.jpg,0.0,770,76,0,14,False,0,0,Kalajdžić,0.0,592,77,False,None,0,0,i,20,39,2022-08-31,0.0,756,75,0,5114,77,12155,30,0.0,0.0,Kalajdžić,0
0,1995-03-09,0,0,True,True,None,None,0,0,138001,None,,-1,1,-1,1,0.0,554,31,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tom,0.0,413,32,0,0,0,False,0.0,575,49,556,False,0.0,575,49,0,0,0,0,0,0,0,0,,None,39,741,69,p138001,0,0,None,0,,138001.jpg,0.0,584,49,0,244,False,0,0,King,1.2,180,27,False,None,0,0,a,20,39,2023-07-03,0.0,509,11,0,87138,264,109390,556,0.0,0.0,King,0
3,None,5,252,False,True,0,0,1,0.07,151086,None,,0,0,-2,2,166.7,229,152,None,,1,3,0.0,0.0,0,0.87,0.06,2.17,0.15,1.30,27.26,1.8,0.09,Mario,0.0,706,291,39,2.58,1,False,64.4,246,125,557,False,356.8,198,85,1363,0,0,0,0,0,0,0,Loaned to Galatasaray,2025-02-06T23:46:06.386435Z,48,286,184,p151086,0,0,None,0,,151086.jpg,2.8,169,72,0,77,False,0,0.0,Lemina,0.1,432,148,False,None,15,0.99,u,20,39,2023-01-13,120.0,247,138,47,105788,0,114965,37,0.0,9.8,Mario Jr.,4
