name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Jarrod Bowen,MID,West Ham,8.7,1,0,17,0,13.7,445,316,3,0,9.9,25.6,2021-04-17T11:30:00Z,90,14,0,0,0,0,32,0,222925,2,3,60.0,5,82769,87389,4620,59,False,0,32
Sokratis Papastathopoulos,DEF,Arsenal,0.0,0,0,0,0,0.0,2,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,8,0,0,0,0,32,0,4636,1,1,0.0,0,-3,0,3,48,True,0,32
Curtis Jones,MID,Liverpool,0.4,0,0,0,0,0.0,263,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,10,0,0,0,0,32,0,58419,1,1,0.0,0,-4364,209,4573,44,False,0,32
Daniel Castelo Podence,MID,Wolves,2.5,0,0,-5,1,3.5,469,318,0,0,0.6,0.0,2021-04-17T19:15:00Z,71,15,0,0,0,0,32,0,90948,0,1,6.0,2,13981,15410,1429,53,True,1,32
Frédéric Guilbert,DEF,Aston Villa,0.0,0,0,0,0,0.0,47,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,12,0,0,0,0,32,0,5118,2,1,0.0,0,-20,0,20,43,True,0,32
Oskar Buur,DEF,Wolves,0.0,0,0,0,0,0.0,467,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,15,0,0,0,0,32,0,123982,0,1,0.0,0,-1331,0,1331,39,True,0,32
Joel Matip,DEF,Liverpool,0.0,0,0,0,0,0.0,246,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,10,0,0,0,0,32,0,30173,1,1,0.0,0,-152,41,193,54,False,0,32
Josh Sims,MID,Southampton,0.0,0,0,0,0,0.0,374,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,17,0,0,0,0,32,0,6496,1,2,0.0,0,-15,0,15,43,False,0,32
Robert Snodgrass,MID,West Brom,-0.5,0,0,0,0,0.0,428,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,9,0,0,0,0,32,0,5595,0,3,0.0,0,-42,30,72,56,False,0,32
Robert Sánchez,GK,Brighton,5.2,0,2,28,1,0.0,597,311,0,0,3.2,31.8,2021-04-20T19:15:00Z,90,5,0,0,0,0,32,4,265922,0,0,0.0,9,-3702,6153,9855,45,False,0,32
Michail Antonio,FWD,West Ham,0.0,0,0,0,0,0.0,437,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,14,0,0,0,0,32,0,566815,2,3,0.0,0,-295571,1185,296756,65,False,0,32
Caleb Watts,MID,Southampton,-0.5,0,0,0,0,0.0,636,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,17,0,0,0,0,32,0,401,1,2,0.0,0,3,22,19,45,False,0,32
Alex Oxlade-Chamberlain,MID,Liverpool,0.8,0,0,0,0,0.1,248,313,1,0,1.9,2.0,2021-04-19T19:00:00Z,9,10,0,0,0,0,32,0,4019,1,1,17.0,1,-26,42,68,63,False,0,32
Tahith Chong,MID,Man Utd,0.0,0,0,0,0,0.0,316,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,4,0,0,0,0,32,0,832,1,3,0.0,0,-6,0,6,44,True,0,32
Nathan Trott,GK,West Ham,1.0,0,0,0,0,0.0,674,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,14,0,0,0,0,32,0,557,2,3,0.0,0,24,84,60,40,False,0,32
Hugo Bueno,DEF,Wolves,0.5,0,0,0,0,0.0,649,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,15,0,0,0,0,32,0,2020,0,1,0.0,0,-35,90,125,40,True,0,32
Kelland Watts,DEF,Newcastle,0.0,0,0,0,0,0.0,342,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,19,0,0,0,0,32,0,12322,2,3,0.0,0,-54,0,54,39,True,0,32
Jamal Baptiste,DEF,West Ham,1.0,0,0,0,0,0.0,669,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,14,0,0,0,0,32,0,914,2,3,0.0,0,28,71,43,40,False,0,32
Elliot Anderson,MID,Newcastle,-1.0,0,0,0,0,0.0,602,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,19,0,0,0,0,32,0,1507,2,3,0.0,0,43,99,56,45,True,0,32
Naby Keita,MID,Liverpool,0.5,0,0,0,0,0.0,261,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,10,0,0,0,0,32,0,14049,1,1,0.0,0,-31,44,75,52,False,0,32
Pierre-Emerick Aubameyang,MID,Arsenal,0.9,0,0,0,0,0.0,4,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,8,0,0,0,0,32,0,587615,1,1,0.0,0,-134513,2231,136744,113,True,0,32
Shane Duffy,DEF,Brighton,0.0,0,0,0,0,0.0,58,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,5,0,0,0,0,32,0,2831,0,0,0.0,0,-5,0,5,43,False,0,32
Wilfred Ndidi,MID,Leicester,2.7,0,0,22,1,2.8,236,314,0,0,2.0,16.8,2021-04-22T19:00:00Z,90,18,0,0,0,0,32,0,60647,0,3,0.0,3,-8,2039,2047,48,True,0,32
Mohamed Naser El Sayed Elneny,MID,Arsenal,1.8,0,0,10,0,3.3,526,309,1,0,1.2,8.4,2021-04-18T12:30:00Z,67,8,0,0,0,0,32,0,82778,1,1,0.0,2,-593,1732,2325,42,True,0,32
Neeskens Kebano,MID,Fulham,0.0,0,0,0,0,0.0,180,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,1,0,0,0,0,32,0,2821,1,1,0.0,0,-10,0,10,47,False,0,32
Allan Tchaptchet,DEF,Southampton,-0.5,0,0,0,0,0.0,635,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,17,0,0,0,0,32,0,1453,1,2,0.0,0,-12,43,55,40,False,0,32
Christian Atsu,MID,Newcastle,0.0,0,0,0,0,0.0,330,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,19,0,0,0,0,32,0,2218,2,3,0.0,0,-3,0,3,52,True,0,32
Federico Fernández,DEF,Newcastle,0.0,0,0,16,0,0.2,323,316,2,0,4.0,23.2,2021-04-17T11:30:00Z,90,19,0,0,0,0,32,0,38729,2,3,17.0,1,503,902,399,47,True,0,32
Mason Mount,MID,Chelsea,5.5,0,0,8,1,17.7,120,311,0,0,3.2,6.2,2021-04-20T19:15:00Z,90,3,0,0,0,0,32,0,1547928,0,0,8.0,3,83573,141013,57440,72,True,0,32
Joachim Andersen,DEF,Fulham,0.5,0,0,11,0,0.3,571,309,1,0,1.7,14.6,2021-04-18T12:30:00Z,90,1,0,0,0,0,32,0,41826,1,1,2.0,1,-2838,2145,4983,45,False,1,32
Jesse Lingard,MID,West Ham,12.0,0,0,23,0,5.3,301,316,3,1,7.6,32.6,2021-04-17T11:30:00Z,86,14,0,0,0,0,32,0,2415055,2,3,38.0,7,627486,631913,4427,65,False,0,32
Juan Mata,MID,Man Utd,1.0,0,0,0,0,0.0,290,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,4,0,0,0,0,32,0,10128,1,3,0.0,0,31,70,39,58,True,0,32
George Baldock,DEF,Sheffield Utd,0.8,0,0,9,0,9.3,351,318,1,0,2.3,7.4,2021-04-17T19:15:00Z,90,20,0,0,0,0,32,0,65783,0,1,6.0,2,745,1456,711,49,False,0,32
John Lundstram,MID,Sheffield Utd,0.5,0,0,0,0,0.0,355,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,20,0,0,0,0,32,0,108753,0,1,0.0,0,6,657,651,49,False,0,32
Dwight McNeil,MID,Burnley,0.8,0,0,12,0,26.0,100,315,3,0,6.7,16.6,2021-04-18T15:00:00Z,90,13,0,0,0,0,32,0,31656,1,3,24.0,2,-2189,1077,3266,57,False,0,32
Jake Livermore,MID,West Brom,-0.7,0,0,0,0,0.0,409,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,9,0,0,0,0,32,0,3727,0,3,0.0,0,-3,24,27,47,False,0,32
Benjamin Mendy,DEF,Man City,6.7,0,0,0,0,0.0,274,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,2,0,0,0,0,32,0,124907,2,1,0.0,0,7394,11395,4001,59,False,0,32
José Izquierdo,MID,Brighton,-0.5,0,0,0,0,0.0,72,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,5,0,0,0,0,32,0,655,0,0,0.0,0,-7,18,25,55,False,0,32
Cenk Tosun,FWD,Everton,0.0,0,0,0,0,0.0,153,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,17,0,0,0,0,32,0,2476,2,2,0.0,0,-7,0,7,60,True,0,32
Rodrigo Hernandez,MID,Man City,4.3,0,1,34,0,23.1,286,310,1,1,10.2,43.6,2021-04-21T19:15:00Z,90,2,0,0,0,0,32,0,32908,2,1,35.0,8,-412,325,737,53,False,0,32
Aleksandar Mitrović,FWD,Fulham,2.8,0,0,0,0,0.0,184,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,1,0,0,0,0,32,0,283231,1,1,0.0,0,-3019,4451,7470,55,False,0,32
Bernard Anício Caldeira Duarte,MID,Everton,0.0,0,0,0,0,0.0,154,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,17,0,0,0,0,32,0,9736,2,2,0.0,0,-161,21,182,57,True,0,32
Virgil van Dijk,DEF,Liverpool,0.0,0,0,0,0,0.0,250,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,10,0,0,0,0,32,0,509217,1,1,0.0,0,-869,131,1000,62,False,0,32
Joe Bryan,DEF,Fulham,-0.2,0,0,1,0,0.0,182,309,1,0,0.0,0.0,2021-04-18T12:30:00Z,6,1,0,0,0,0,32,0,23351,1,1,0.0,1,-113,50,163,45,False,0,32
Anthony Martial,FWD,Man Utd,0.0,0,0,0,0,0.0,303,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,4,0,0,0,0,32,0,274438,1,3,0.0,0,-5079,108,5187,86,True,0,32
Ryan Bennett,DEF,Wolves,0.0,0,0,0,0,0.0,456,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,15,0,0,0,0,32,0,8046,0,1,0.0,0,-19,0,19,44,True,0,32
Cyrus Christie,DEF,Fulham,0.0,0,0,0,0,0.0,179,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,1,0,0,0,0,32,0,2124,1,1,0.0,0,-6,0,6,42,False,0,32
Will Ferry,MID,Southampton,-0.5,0,0,0,0,0.0,634,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,17,0,0,0,0,32,0,276,1,2,0.0,0,3,15,12,45,False,0,32
Adam Lallana,MID,Brighton,1.5,0,0,4,0,11.5,54,311,0,0,4.0,5.2,2021-04-20T19:15:00Z,30,5,0,0,0,0,32,0,29941,0,0,23.0,1,-1832,438,2270,62,False,0,32
Johann Berg Gudmundsson,MID,Burnley,1.0,0,0,3,0,12.1,90,315,2,0,1.6,2.2,2021-04-18T15:00:00Z,87,13,0,0,0,0,32,0,3561,1,3,2.0,2,31,217,186,54,False,0,32
Okay Yokuslu,MID,West Brom,2.0,0,0,6,0,0.2,654,314,3,0,2.7,8.2,2021-04-22T19:00:00Z,90,9,0,0,0,0,32,0,2002,0,3,19.0,1,867,1068,201,45,False,1,32
Rúnar Alex Rúnarsson,GK,Arsenal,0.5,0,0,0,0,0.0,547,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,8,0,0,0,0,32,0,4032,1,1,0.0,0,-7,63,70,44,True,0,32
Ashley Barnes,FWD,Burnley,0.0,0,0,0,0,0.0,87,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,13,0,0,0,0,32,0,17400,1,3,0.0,0,-891,97,988,60,False,0,32
Fabricio Agosto Ramírez,GK,Fulham,-0.5,0,0,0,0,0.0,171,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,1,0,0,0,0,32,0,178795,1,1,0.0,0,-1276,1797,3073,39,False,0,32
Mace Goodridge,MID,Burnley,0.0,0,0,0,0,0.0,551,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,13,0,0,0,0,32,0,637,1,3,0.0,0,-6,0,6,45,False,0,32
Neco Williams,DEF,Liverpool,0.5,0,0,0,0,0.0,264,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,10,0,0,0,0,32,0,353006,1,1,0.0,0,362,10051,9689,38,False,0,32
Emil Krafth,DEF,Newcastle,-0.7,0,0,0,0,0.0,333,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,19,0,0,0,0,32,0,6962,2,3,0.0,0,-317,230,547,42,True,0,32
Marek Rodák,GK,Fulham,-0.1,0,0,0,0,0.0,186,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,1,0,0,0,0,32,0,20487,1,1,0.0,0,-109,109,218,43,False,0,32
Robbie Brady,MID,Burnley,0.0,0,0,0,0,0.0,95,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,13,0,0,0,0,32,0,4257,1,3,0.0,0,54,147,93,50,False,0,32
Michal Karbownik,DEF,Brighton,-0.5,0,0,0,0,0.0,663,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,5,0,0,0,0,32,0,744,0,0,0.0,0,-12,32,44,45,False,0,32
Romain Saïss,DEF,Wolves,5.5,0,2,31,1,0.6,461,318,0,0,6.4,30.0,2021-04-17T19:15:00Z,90,15,0,0,0,0,32,0,508303,0,1,33.0,8,52671,57693,5022,49,True,0,32
Kieran Tierney,DEF,Arsenal,0.0,0,0,0,0,0.0,17,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,8,0,0,0,0,32,0,335799,1,1,0.0,0,-58467,126,58593,52,True,0,32
Dwight Gayle,FWD,Newcastle,0.0,0,0,0,0,0.0,329,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,19,0,0,0,0,32,0,4492,2,3,0.0,0,-99,223,322,59,True,0,32
Leif Davis,DEF,Leeds,-0.5,0,0,0,0,0.0,214,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,11,0,0,0,0,32,0,86509,1,1,0.0,0,1033,2589,1556,38,True,0,32
Cameron Carter-Vickers,DEF,Spurs,0.0,0,0,0,0,0.0,521,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,7,0,0,0,0,32,0,16007,2,2,0.0,0,-106,0,106,39,False,0,32
Cameron Carter-Vickers,DEF,Spurs,0.0,0,0,0,0,0.0,521,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,16,0,0,0,0,32,0,16007,1,2,0.0,0,-106,0,106,39,True,0,32
Luke Ayling,DEF,Leeds,1.5,0,0,17,0,28.9,197,313,1,0,5.4,22.8,2021-04-19T19:00:00Z,90,11,0,0,0,0,32,0,202250,1,1,2.0,2,-3630,3231,6861,44,True,0,32
Gareth Bale,MID,Spurs,6.6,0,0,0,0,0.0,543,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,7,0,0,0,0,32,0,327173,2,2,0.0,0,-151040,7272,158312,92,False,0,32
Gareth Bale,MID,Spurs,6.6,0,2,29,0,40.4,543,286,1,1,13.0,56.2,2021-04-21T17:00:00Z,82,16,0,0,0,0,32,0,327173,1,2,33.0,9,-151040,7272,158312,92,True,0,32
Ezgjan Alioski,DEF,Leeds,1.8,0,0,11,0,1.3,201,313,1,0,1.1,9.8,2021-04-19T19:00:00Z,78,11,0,0,0,0,32,0,153077,1,1,0.0,1,718,7076,6358,43,True,1,32
Claudio Bravo,GK,Man City,0.0,0,0,0,0,0.0,267,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,2,0,0,0,0,32,0,1651,2,1,0.0,0,-3,0,3,45,False,0,32
Josh Onomah,MID,Fulham,-0.2,0,0,0,0,0.0,188,309,0,0,0.0,0.0,2021-04-18T12:30:00Z,0,1,0,0,0,0,32,0,3077,1,1,0.0,0,34,73,39,46,False,0,32
Luke Shaw,DEF,Man Utd,2.7,0,0,23,0,81.4,300,315,1,0,12.1,25.6,2021-04-18T15:00:00Z,90,4,0,0,0,0,32,0,1324008,1,3,14.0,2,69637,97092,27455,53,True,0,32
John Stones,DEF,Man City,0.7,0,0,0,0,0.8,273,310,1,0,0.0,0.0,2021-04-21T19:15:00Z,43,2,0,0,0,1,32,0,1717004,2,1,0.0,-2,-59604,30878,90482,52,False,0,32
Kamil Grosicki,MID,West Brom,-1.0,0,0,0,0,0.0,410,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,9,0,0,0,0,32,0,2383,0,3,0.0,0,-4,9,13,52,False,0,32
Keinan Davis,FWD,Aston Villa,0.7,0,0,1,0,0.5,50,310,0,0,1.1,0.0,2021-04-21T19:15:00Z,45,12,0,0,0,0,32,0,659634,2,1,11.0,1,4789,26211,21422,42,True,0,32
Kai Havertz,MID,Chelsea,5.2,0,0,2,1,6.2,500,311,0,0,3.3,5.6,2021-04-20T19:15:00Z,66,3,0,0,0,0,32,0,263145,0,0,21.0,3,24607,29982,5375,82,True,0,32
Oliver Norwood,MID,Sheffield Utd,1.5,0,0,18,0,37.6,349,318,1,0,6.3,25.6,2021-04-17T19:15:00Z,90,20,0,0,0,0,32,0,10324,0,1,0.0,2,62,215,153,45,False,0,32
Edinson Cavani,FWD,Man Utd,7.0,0,1,25,0,0.9,569,315,1,1,7.0,33.6,2021-04-18T15:00:00Z,45,4,0,0,0,0,32,0,238812,1,3,35.0,6,94710,99030,4320,78,True,0,32
Kgaogelo Chauke,MID,Southampton,-0.5,0,0,0,0,0.0,624,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,17,0,0,0,0,32,0,645,1,2,0.0,0,6,44,38,44,False,0,32
Jimmy Dunne,DEF,Burnley,-1.0,0,0,0,0,0.0,519,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,13,0,0,0,0,32,0,350672,1,3,0.0,0,-1873,4693,6566,38,False,0,32
James Tarkowski,DEF,Burnley,1.7,0,0,17,0,11.1,81,315,3,1,10.2,50.2,2021-04-18T15:00:00Z,90,13,0,0,0,0,32,0,194583,1,3,41.0,6,-6585,1543,8128,53,False,1,32
Francisco Casilla Cortés,GK,Leeds,-0.5,0,0,0,0,0.0,194,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,11,0,0,0,0,32,0,64994,1,1,0.0,0,-350,158,508,42,True,0,32
Antonio Rüdiger,DEF,Chelsea,3.5,0,1,26,1,4.5,109,311,0,0,2.3,18.2,2021-04-20T19:15:00Z,90,3,0,0,0,0,32,0,499088,0,0,0.0,7,4701,19504,14803,47,True,0,32
Toby Alderweireld,DEF,Spurs,2.6,0,0,13,0,0.6,386,312,2,0,1.9,11.6,2021-04-16T19:00:00Z,90,7,0,0,0,0,32,0,150748,2,2,7.0,1,3532,9910,6378,54,False,0,32
Toby Alderweireld,DEF,Spurs,2.6,0,0,14,0,0.7,386,286,1,0,2.0,13.0,2021-04-21T17:00:00Z,90,16,0,0,0,0,32,0,150748,1,2,6.0,2,3532,9910,6378,54,True,0,32
Simon Moore,GK,Sheffield Utd,0.0,0,0,0,0,0.0,348,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,20,0,0,0,0,32,0,7258,0,1,0.0,0,-23,0,23,43,False,0,32
Manuel Lanzini,MID,West Ham,1.3,0,0,5,0,14.4,439,316,0,0,1.8,3.6,2021-04-17T11:30:00Z,3,14,0,0,0,0,32,0,8857,2,3,0.0,1,-120,568,688,64,False,0,32
Daniel N'Lundulu,FWD,Southampton,-0.5,0,0,0,0,0.0,590,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,17,0,0,0,0,32,0,18321,1,2,0.0,0,-452,512,964,45,False,0,32
Matthew Clarke,DEF,Brighton,0.0,0,0,0,0,0.0,73,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,5,0,0,0,0,32,0,346,0,0,0.0,0,0,0,0,44,False,0,32
Jacob Ramsey,MID,Aston Villa,0.0,0,0,3,0,14.5,554,310,2,0,1.9,0.4,2021-04-21T19:15:00Z,45,12,0,0,0,0,32,0,7970,2,1,4.0,1,6,242,236,45,True,0,32
Javier Manquillo,DEF,Newcastle,-0.7,0,0,0,0,0.0,332,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,19,0,0,0,0,32,0,13968,2,3,0.0,0,-21,135,156,42,True,0,32
Ellis Simms,FWD,Everton,0.0,0,0,0,0,0.0,596,312,0,0,0.0,0.0,2021-04-16T19:00:00Z,0,17,0,0,0,0,32,0,4288,2,2,0.0,0,-31,0,31,45,True,0,32
Craig Dawson,DEF,West Ham,0.3,0,0,-2,0,0.2,576,316,3,0,2.4,7.2,2021-04-17T11:30:00Z,35,14,0,0,0,1,32,0,109901,2,3,17.0,-3,1602,6320,4718,45,False,0,32
Kyle Bartley,DEF,West Brom,1.0,0,0,2,0,0.3,412,314,3,0,1.5,15.0,2021-04-22T19:00:00Z,90,9,0,0,0,0,32,0,26941,0,3,0.0,0,-2147,647,2794,44,False,1,32
Fraser Forster,GK,Southampton,0.8,0,0,0,0,0.0,523,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,17,0,0,0,0,32,0,592515,1,2,0.0,0,13184,22368,9184,40,False,0,32
Claudio Gomes,MID,Man City,1.0,0,0,0,0,0.0,659,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,2,0,0,0,0,32,0,413,2,1,0.0,0,5,29,24,45,False,0,32
Andy Carroll,FWD,Newcastle,-0.7,0,0,3,0,0.1,320,316,0,0,0.0,0.2,2021-04-17T11:30:00Z,1,19,0,0,0,0,32,0,24314,2,3,0.0,1,-139,469,608,51,True,0,32
Dennis Praet,MID,Leicester,1.7,0,0,3,0,1.2,225,314,0,0,0.1,0.0,2021-04-22T19:00:00Z,5,18,0,0,0,0,32,0,12277,0,3,0.0,1,20,67,47,52,True,0,32
Leonardo Campana,FWD,Wolves,0.5,0,0,0,0,0.0,476,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,15,0,0,0,0,32,0,24418,0,1,0.0,0,-85,307,392,48,True,0,32
Diogo Jota,MID,Liverpool,6.2,0,0,-1,1,27.3,468,313,0,0,12.1,8.2,2021-04-19T19:00:00Z,80,10,0,0,0,0,32,0,1377675,1,1,85.0,3,61190,129721,68531,70,False,0,32
Cedric Kipre,DEF,West Brom,0.0,0,0,0,0,0.0,499,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,9,0,0,0,0,32,0,3024,0,3,0.0,0,-17,0,17,43,False,0,32
Jordan Stevens,MID,Leeds,0.0,0,0,0,0,0.0,212,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,11,0,0,0,0,32,0,29429,1,1,0.0,0,-133,0,133,43,True,0,32
Enda Stevens,DEF,Sheffield Utd,0.5,0,0,5,0,8.2,347,318,1,0,6.2,17.2,2021-04-17T19:15:00Z,90,20,0,0,0,0,32,0,69675,0,1,37.0,1,82,536,454,50,False,1,32
Jay Rodriguez,FWD,Burnley,-0.3,0,0,3,0,0.5,86,315,1,0,0.1,0.0,2021-04-18T15:00:00Z,2,13,0,0,0,0,32,0,30582,1,3,0.0,1,-1451,351,1802,58,False,0,32
Patrick Cutrone,FWD,Wolves,0.0,0,0,0,0,0.0,626,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,15,0,0,0,0,32,0,403,0,1,0.0,0,-1,0,1,59,True,0,32
Rekeem Harper,MID,West Brom,0.0,0,0,0,0,0.0,426,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,9,0,0,0,0,32,0,27779,0,3,0.0,0,-288,0,288,43,False,0,32
Angus Gunn,GK,Southampton,0.0,0,0,0,0,0.0,371,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,17,0,0,0,0,32,0,8086,1,2,0.0,0,-30,0,30,43,False,0,32
Takumi Minamino,MID,Southampton,-0.5,0,0,0,0,0.0,258,286,0,0,0.0,0.0,2021-04-21T17:00:00Z,0,17,0,0,0,0,32,0,31046,1,2,0.0,0,-5030,558,5588,60,False,0,32
Owen Otasowie,MID,Wolves,0.5,0,0,0,0,0.0,581,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,15,0,0,0,0,32,0,1604,0,1,0.0,0,-12,18,30,45,True,0,32
Jack Jenkins,MID,Leeds,-0.5,0,0,0,0,0.0,599,313,0,0,0.0,0.0,2021-04-19T19:00:00Z,0,11,0,0,0,0,32,0,1182,1,1,0.0,0,-33,27,60,45,True,0,32
Mateusz Klich,MID,Leeds,0.2,0,0,3,0,1.8,198,313,0,0,0.3,1.6,2021-04-19T19:00:00Z,11,11,0,0,0,0,32,0,200383,1,1,0.0,1,-2623,451,3074,52,True,0,32
Aymeric Laporte,DEF,Man City,3.7,0,0,8,0,0.5,280,310,0,0,0.4,3.0,2021-04-21T19:15:00Z,45,2,0,0,0,0,32,0,177060,2,1,0.0,1,-3996,853,4849,60,False,0,32
Davy Pröpper,MID,Brighton,-0.5,0,0,0,0,0.0,59,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,5,0,0,0,0,32,0,2606,0,0,0.0,0,-3,28,31,47,False,0,32
Conor Gallagher,MID,West Brom,-0.7,0,0,0,0,0.0,544,314,0,0,0.0,0.0,2021-04-22T19:00:00Z,0,9,0,0,0,0,32,0,4681,0,3,0.0,0,-132,121,253,55,False,0,32
Timothy Fosu-Mensah,DEF,Man Utd,0.0,0,0,0,0,0.0,312,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,4,0,0,0,0,32,0,5561,1,3,0.0,0,-17,0,17,43,True,0,32
James Ward-Prowse,MID,Southampton,1.5,1,0,24,0,16.0,370,286,2,0,3.9,22.6,2021-04-21T17:00:00Z,90,17,0,0,0,0,32,0,728594,1,2,0.0,5,-72567,16307,88874,59,False,0,32
Ibrahima Diallo,MID,Southampton,1.2,0,0,0,0,0.5,565,286,2,0,0.2,1.4,2021-04-21T17:00:00Z,33,17,0,0,0,0,32,0,2243,1,2,0.0,1,92,192,100,45,False,0,32
Teddy Jenks,MID,Brighton,-0.5,0,0,0,0,0.0,631,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,5,0,0,0,0,32,0,248,0,0,0.0,0,4,9,5,45,False,0,32
Alireza Jahanbakhsh,MID,Brighton,0.2,0,0,0,0,0.0,71,311,0,0,0.0,0.0,2021-04-20T19:15:00Z,0,5,0,0,0,0,32,0,2617,0,0,0.0,0,-4,23,27,54,False,0,32
Ola Aina,DEF,Fulham,2.5,0,0,10,0,0.3,562,309,1,0,0.9,8.8,2021-04-18T12:30:00Z,90,1,0,0,0,0,32,0,202317,1,1,0.0,2,-5659,10105,15764,45,False,0,32
Stuart Dallas,DEF,Leeds,6.2,0,0,10,0,2.1,200,313,1,0,2.7,6.6,2021-04-19T19:00:00Z,90,11,0,0,0,0,32,0,2003183,1,1,18.0,1,118114,144826,26712,51,True,1,32
Paul Dummett,DEF,Newcastle,0.0,0,0,8,0,0.2,331,316,2,0,1.7,16.6,2021-04-17T11:30:00Z,90,19,0,0,0,0,32,0,2330,2,3,0.0,1,222,410,188,44,True,0,32
Nicolas Pépé,MID,Arsenal,3.5,0,0,-2,0,2.9,18,309,0,0,4.3,3.4,2021-04-18T12:30:00Z,22,8,0,0,0,0,32,0,94987,1,1,37.0,1,4131,9993,5862,76,True,0,32
Fabián Balbuena,DEF,West Ham,1.0,0,0,0,0,0.0,443,316,0,0,0.0,0.0,2021-04-17T11:30:00Z,0,14,0,0,0,0,32,0,48603,2,3,0.0,0,-356,599,955,41,False,0,32
