assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form_rank,form_rank_type,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,2,66,100,100,1,173271,None,,0,0,0,0,11.8,325,117,None,,0,2,2.4,1.9,2,Duje,2.4,157,53,4,0,11.6,304,103,623,False,78.6,253,92,318,,2022-09-02T14:30:07.236054Z,45,344,73,0,0,None,0,,173271.jpg,3.0,142,50,0,0,Caleta-Car,0.0,559,204,False,None,a,17,20,25.0,276,85,12,1734,160,972,79,0.5,2.7,Caleta-Car,0
0,0,17,None,None,0,490503,None,,0,0,-2,2,26.3,273,143,None,,0,3,0.6,0.1,1,Samuel,0.6,306,142,0,0,6.2,347,152,624,False,15.0,360,158,77,,None,48,287,177,0,0,None,0,,490503.jpg,1.0,408,188,0,0,Edozie,0.0,608,250,False,None,a,17,20,21.0,289,150,5,1301,36,924,51,0.1,1.0,Edozie,0
0,0,0,None,None,0,476161,None,,0,0,0,0,0.0,581,236,None,,0,3,1.3,0.8,0,Lewis,0.0,563,220,0,0,0.0,588,234,647,False,0.0,586,233,0,,None,45,392,212,0,0,None,0,,476161.jpg,0.0,594,241,0,0,Payne,0.0,647,277,False,None,a,17,20,0.0,566,227,0,7,7,0,0,0.0,0.0,Payne,0
0,0,0,None,None,0,447372,None,,0,0,0,0,0.0,575,233,None,,0,3,1.3,0.8,0,Ryan,0.0,557,217,0,0,0.0,582,231,648,False,0.0,580,230,0,,None,45,385,209,0,0,None,0,,447372.jpg,0.0,588,238,0,0,Finnigan,0.0,648,278,False,None,a,17,20,0.0,559,224,0,9,9,1,1,0.0,0.0,Finnigan,0
0,7,238,100,100,4,37915,None,,0,0,0,0,0.0,643,67,None,,1,1,5.8,5.3,2,Hugo,4.8,32,7,14,0,25.4,207,12,425,False,254.8,42,12,1080,,2022-09-19T14:30:06.571210Z,55,104,1,0,0,None,0,,37915.jpg,4.2,56,8,0,37,Lloris,5.6,62,12,False,None,a,18,6,0.0,643,67,51,409614,9857,375923,10891,0.9,9.3,Lloris,0
0,0,0,None,None,0,40383,None,,0,0,-1,1,0.0,422,15,None,,0,1,1.0,0.5,0,Fraser,0.0,386,27,0,0,0.0,440,30,426,False,0.0,439,30,0,,None,39,620,60,0,0,None,0,,40383.jpg,0.0,450,31,0,0,Forster,4.2,81,16,False,None,a,18,6,0.0,370,6,0,91348,3609,224865,5529,0.0,0.0,Forster,0
2,17,324,100,100,5,78830,None,,0,0,0,0,292.4,16,1,1,,1,4,7.4,6.9,8,Harry,6.4,10,2,13,10,155.1,2,2,427,True,471.8,2,2,1066,,2022-10-08T20:30:07.678681Z,115,5,2,0,1,1,0,,78830.jpg,6.8,3,2,0,0,Kane,22.6,17,5,False,None,a,18,6,787.0,2,2,82,2127571,98222,2409379,27112,0.6,7.1,Kane,3
2,3,142,None,None,4,85971,1,,-1,1,-3,3,299.6,15,12,3,,1,3,4.0,3.5,2,Son,3.0,115,47,12,3,93.4,14,8,428,False,231.4,55,22,940,,None,117,4,3,0,0,3,0,,85971.jpg,4.2,60,30,0,0,Heung-min,10.3,37,14,False,None,a,18,6,406.0,15,8,51,1054984,16136,2232530,45655,0.3,4.4,Son,0
0,0,64,None,None,2,87835,None,,0,0,-4,4,29.1,260,81,None,,0,2,4.0,3.5,1,Matt,3.0,106,33,2,0,12.1,299,101,429,False,43.0,307,120,292,,None,46,307,51,0,0,None,0,,87835.jpg,2.7,179,68,0,0,Doherty,0.8,209,79,False,None,a,18,6,49.0,210,48,16,83156,1187,86851,2786,0.7,3.5,Doherty,0
0,1,234,None,None,4,93264,None,,0,0,3,-3,26.2,274,90,2,,0,2,3.8,3.3,1,Eric,2.8,126,45,14,2,45.8,85,11,430,False,276.2,28,4,1071,,None,53,144,16,0,0,None,0,,93264.jpg,3.9,70,18,0,0,Dier,11.3,33,10,False,None,a,18,6,155.0,82,6,47,1196803,26879,464585,22750,0.5,8.9,Dier,1
0,0,16,100,100,0,95715,None,,0,0,-2,2,2.7,365,172,None,,0,3,1.6,1.1,1,Lucas,0.6,316,147,0,0,1.7,390,174,431,False,12.2,367,160,45,,2022-08-26T14:30:06.255826Z,58,79,40,0,0,None,0,,95715.jpg,1.0,424,199,0,0,Rodrigues Moura da Silva,0.2,380,137,False,None,a,18,6,2.0,360,173,5,9585,436,36816,283,0.1,0.9,Lucas Moura,0
1,0,168,100,100,4,115556,None,,0,0,-1,1,121.1,103,20,None,,0,2,3.8,3.3,1,Ben,2.8,123,43,6,0,32.4,148,31,432,False,151.4,143,52,724,,2022-09-17T16:30:06.423285Z,49,226,30,0,0,None,0,,115556.jpg,3.7,81,24,0,0,Davies,0.9,191,68,False,None,a,18,6,51.0,205,44,33,78231,2051,88362,2055,0.6,6.7,Davies,1
1,6,224,75,100,4,132015,None,,0,0,1,-1,157.9,69,53,None,,2,3,3.2,3.7,0,Pierre-Emile,3.2,96,40,12,3,53.4,62,43,433,False,299.2,18,5,974,Thigh injury - 75% chance of playing,2022-10-23T21:00:08.232518Z,56,99,52,0,0,None,0,,132015.jpg,4.5,40,19,0,0,Højbjerg,3.0,99,35,False,None,d,18,6,78.0,163,99,49,473729,5805,303818,38193,0.6,8.8,Højbjerg,1
0,0,0,0,0,0,157668,None,,0,0,-1,1,0.0,529,206,None,,0,3,0.0,0.0,0,Harry,0.0,507,188,0,0,0.0,538,202,434,False,0.0,535,201,0,Season-long loan to Sampdoria,2022-08-31T07:21:07.937920Z,44,437,233,0,0,None,0,,157668.jpg,0.0,547,212,0,0,Winks,0.8,204,67,False,None,u,18,6,0.0,499,189,0,64152,0,195063,1619,0.0,0.0,Winks,0
0,1,88,None,None,2,173904,None,,0,0,-1,1,19.2,298,102,None,,0,2,1.8,1.3,1,Davinson,0.8,286,96,5,0,16.3,267,88,435,False,104.0,207,78,438,,None,44,441,116,0,0,None,0,,173904.jpg,2.2,230,86,0,0,Sánchez,0.7,222,85,False,None,a,18,6,41.0,230,58,18,67658,385,91086,1283,0.2,4.1,Sánchez,1
1,0,78,None,None,1,184349,None,,0,0,0,0,57.6,188,46,None,,0,2,2.6,2.1,0,Ryan,1.6,223,81,7,1,36.4,120,21,436,False,91.0,235,87,508,,None,45,346,75,0,0,None,0,,184349.jpg,2.4,210,79,0,0,Sessegnon,1.1,172,61,False,None,a,18,6,215.0,49,1,24,238020,726,231065,3787,0.4,5.3,R.Sessegnon,2
0,0,0,0,0,0,194252,None,,0,0,0,0,0.0,645,277,None,,0,3,0.0,0.0,0,Steven,0.0,638,274,0,0,0.0,645,277,437,False,0.0,645,277,0,Transferred to Ajax,2022-07-08T11:00:04.174761Z,55,115,62,0,0,None,0,,194252.jpg,0.0,644,277,0,0,Bergwijn,0.0,642,273,False,None,u,18,6,0.0,645,277,0,0,0,201,0,0.0,0.0,Bergwijn,0
0,0,0,0,0,0,199249,None,,0,0,-3,3,0.0,500,204,None,,0,2,0.0,0.0,0,Sergio,0.0,469,187,0,0,0.0,515,208,438,False,0.0,512,208,0,Season-long loan to Atletico Madrid,2022-08-31T07:21:07.922198Z,42,552,173,0,0,None,0,,199249.jpg,0.0,525,207,0,0,Reguilón,0.4,282,98,False,None,u,18,6,0.0,455,189,0,17585,0,201199,496,0.0,0.0,Reguilón,0
0,0,0,None,None,0,199584,None,,0,0,-1,1,0.0,430,164,None,,0,2,1.0,0.5,0,Japhet,0.0,394,142,0,0,0.0,448,169,439,False,0.0,447,171,0,,None,39,629,218,0,0,None,0,,199584.jpg,0.0,458,168,0,0,Tanganga,3.1,96,34,False,None,a,18,6,0.0,379,144,0,193900,2685,268193,5135,0.0,0.0,Tanganga,0
2,2,186,100,100,4,202993,None,,0,0,-1,1,125.0,99,73,None,,1,3,3.6,3.1,1,Rodrigo,2.6,142,57,13,1,48.0,79,54,440,False,268.8,34,13,971,,2022-08-31T23:00:06.932235Z,54,133,72,0,0,None,0,,202993.jpg,3.2,124,50,0,0,Bentancur,0.5,266,95,False,None,a,18,6,86.0,149,94,35,58475,1600,59002,2589,0.5,6.5,Bentancur,4
0,0,21,100,100,0,209042,None,,0,0,-1,1,37.5,230,133,None,,0,3,2.0,1.5,1,Oliver,1.0,268,121,2,0,4.9,353,154,441,False,11.6,370,162,83,,2022-08-01T17:30:04.934306Z,44,450,237,0,0,None,0,,209042.jpg,1.0,381,167,0,0,Skipp,0.1,420,156,False,None,a,18,6,0.0,504,192,5,9052,173,12907,271,0.2,1.1,Skipp,1
0,0,0,0,0,0,214225,None,,0,0,0,0,0.0,464,180,None,,0,2,0.0,0.0,0,Joe,0.0,430,160,0,0,0.0,481,185,442,False,0.0,480,187,0,Joined Rennes on loan - Expected back 01 Jul,2022-08-02T11:00:06.051540Z,40,581,187,0,0,None,0,,214225.jpg,0.0,492,185,0,0,Rodon,0.0,512,186,False,None,u,18,6,0.0,414,161,0,0,0,6908,44,0.0,0.0,Rodon,0
0,2,120,75,100,2,221632,None,,0,0,-1,1,45.7,212,54,None,,1,2,3.2,3.7,0,Cristian,3.2,93,27,9,0,23.9,217,63,443,False,141.2,160,60,657,Calf injury - 75% chance of playing,2022-10-23T21:00:08.242779Z,49,240,33,0,0,None,0,,221632.jpg,2.6,189,74,0,0,Romero,1.8,127,44,False,None,d,18,6,52.0,201,40,21,144674,3642,239286,11376,0.7,4.3,Romero,1
0,0,69,100,100,1,227127,None,,0,0,-3,3,60.9,183,114,None,,0,3,2.6,2.1,2,Yves,1.6,224,95,5,0,11.8,302,139,444,False,48.0,298,129,433,,2022-08-04T15:00:05.598199Z,47,303,185,0,0,None,0,,227127.jpg,1.2,341,151,0,0,Bissouma,0.3,295,106,False,None,a,18,6,10.0,322,158,13,26704,471,59857,852,0.3,2.8,Bissouma,3
2,1,135,100,100,2,241157,None,,0,0,-1,1,79.8,155,33,None,,0,2,0.6,0.1,0,Emerson,-0.4,648,232,10,0,28.5,180,45,445,False,125.4,175,67,713,,2022-10-01T15:00:06.865491Z,49,244,34,0,0,None,0,,241157.jpg,2.8,164,62,1,0,Leite de Souza Junior,2.2,119,42,False,None,a,18,6,79.0,159,25,25,658253,2271,656296,4075,-0.1,5.1,Emerson Royal,1
3,3,104,0,0,2,445044,3,,0,0,0,0,160.2,66,51,None,,1,3,0.0,0.0,0,Dejan,0.0,645,277,7,1,45.7,86,59,446,False,129.8,171,71,498,Hamstring injury - Expected back 12 Nov,2022-09-29T14:30:07.727260Z,80,19,9,0,0,None,0,,445044.jpg,4.6,39,18,0,0,Kulusevski,4.0,84,31,False,None,i,18,6,167.0,73,47,32,1548773,107,2028231,21494,0.0,4.0,Kulusevski,0
0,0,0,0,0,0,490145,None,,0,0,0,0,0.0,587,63,None,,0,4,0.0,0.0,0,Dane,0.0,569,60,0,0,0.0,594,64,447,False,0.0,592,63,0,Joined Portsmouth on loan - Expected back 01 Jul,2022-07-28T16:30:04.667999Z,45,400,66,0,0,None,0,,490145.jpg,0.0,600,64,0,0,Scarlett,0.0,525,67,False,None,u,18,6,0.0,573,64,0,0,0,6659,43,0.0,0.0,Scarlett,0
3,5,147,None,None,3,45034,2,,0,0,0,0,273.2,22,4,None,,1,2,3.4,2.9,1,Ivan,2.4,163,55,8,0,54.2,60,7,448,False,149.8,147,54,620,,None,55,105,11,0,0,None,0,,45034.jpg,3.2,126,43,0,0,Perišić,24.0,15,5,False,None,a,18,6,121.0,112,12,39,2486257,28348,2317535,64098,0.4,7.1,Perišić,2
0,0,0,None,None,0,448791,None,,0,0,-1,1,0.0,539,213,None,,0,3,1.0,0.5,0,Harvey,0.0,521,196,0,0,0.0,548,209,449,False,0.0,545,208,0,,None,44,471,248,0,0,None,0,,448791.jpg,0.0,556,218,0,0,White,0.5,261,92,False,None,a,18,6,0.0,514,201,0,52511,126,53544,985,0.0,0.0,White,0
0,0,0,None,None,0,482442,None,,0,0,-2,2,0.0,520,204,None,,0,3,1.0,0.5,0,Pape Matar,0.0,494,184,0,0,0.0,531,200,450,False,0.0,528,199,0,,None,43,541,276,0,0,None,0,,482442.jpg,0.0,539,210,0,0,Sarr,0.7,219,71,False,None,a,18,6,0.0,488,186,0,72219,4929,68567,3237,0.0,0.0,Sarr,0
0,0,0,None,None,0,214572,None,,0,0,0,0,0.0,465,36,None,,0,1,1.0,0.5,0,Brandon,0.0,431,48,0,0,0.0,482,50,451,False,0.0,481,50,0,,None,40,582,46,0,0,None,0,,214572.jpg,0.0,493,51,0,0,Austin,0.3,307,42,False,None,a,18,6,0.0,415,27,0,7234,102,14696,321,0.0,0.0,Austin,0
0,0,0,None,None,0,496179,None,,0,0,-1,1,0.0,546,218,None,,0,3,1.0,0.5,0,Alfie,0.0,529,201,0,0,0.0,555,214,452,False,0.0,552,213,0,,None,44,482,255,0,0,None,0,,496179.jpg,0.0,563,223,0,0,Devine,0.1,441,167,False,None,a,18,6,0.0,522,206,0,5721,44,9499,114,0.0,0.0,Devine,0
0,0,0,0,0,0,447235,None,,0,0,0,0,0.0,574,58,None,,0,4,0.0,0.0,0,Troy,0.0,556,55,0,0,0.0,581,59,453,False,0.0,579,58,0,Joined Preston North End on loan - Expected back 01 Jul,2022-07-25T23:00:04.503977Z,45,384,61,0,0,None,0,,447235.jpg,0.0,587,59,0,0,Parrott,0.1,468,61,False,None,u,18,6,0.0,558,59,0,0,0,9447,91,0.0,0.0,Parrott,0
3,1,56,0,0,0,212319,None,,0,0,-1,1,109.3,120,12,None,,0,4,0.0,0.0,0,Richarlison,1.4,250,33,7,0,33.5,139,23,454,False,79.2,252,27,366,Calf injury - Expected back 12 Nov,2022-10-15T22:30:07.211335Z,84,14,8,0,0,None,0,,212319.jpg,2.1,249,32,0,0,de Andrade,0.7,224,34,False,None,i,18,6,146.0,92,27,19,127522,68,154971,3141,0.2,2.3,Richarlison,2
1,1,61,100,100,0,171101,None,,0,0,-2,2,19.2,299,103,None,,0,2,2.2,1.7,5,Clément,1.2,257,89,8,0,10.6,312,106,513,False,70.8,264,100,334,,2022-08-12T14:00:05.943518Z,48,270,40,0,0,None,0,,171101.jpg,2.0,257,98,0,0,Lenglet,0.3,306,108,False,None,a,18,6,16.0,305,102,10,16261,1001,43052,480,0.3,2.1,Lenglet,0
0,0,9,None,None,0,232859,None,,0,0,-3,3,0.8,387,145,None,,0,2,1.4,0.9,0,Djed,0.4,323,109,0,0,2.1,385,140,522,False,0.0,514,210,3,,None,42,555,176,0,0,None,0,,232859.jpg,1.0,357,130,0,0,Spence,0.2,325,116,False,None,a,18,6,20.0,290,91,3,9431,167,47901,462,0.1,0.7,Spence,0
0,0,0,100,100,0,436234,None,,0,0,0,0,0.0,628,269,None,,0,3,1.0,0.5,0,Bryan,0.0,618,261,0,0,0.0,632,269,554,False,0.0,631,269,0,,2022-08-26T14:30:06.352925Z,50,207,121,0,0,None,0,,436234.jpg,0.0,633,271,0,0,Gil Salvatierra,0.0,556,227,False,None,a,18,6,0.0,626,268,0,1459,40,2952,57,0.0,0.0,Bryan,0
0,5,204,100,100,3,37096,None,,0,0,0,0,0.0,620,64,None,,0,1,5.4,5.9,8,Lukasz,5.4,23,6,10,0,25.2,210,13,455,False,252.4,43,13,1018,,2022-08-08T11:00:05.503474Z,50,183,7,0,0,None,0,,37096.jpg,3.9,69,10,0,35,Fabianski,1.5,143,25,False,None,a,19,21,0.0,617,62,47,117363,1244,100701,4548,1.1,9.4,Fabianski,0
0,0,10,100,100,0,40669,None,,0,0,-1,1,10.0,328,119,None,,0,2,0.0,0.5,0,Angelo,0.0,496,201,1,0,1.7,389,142,456,False,5.4,395,150,25,,2022-10-13T22:30:06.892822Z,44,418,100,0,0,None,0,,40669.jpg,1.0,377,141,0,0,Ogbonna,0.1,464,170,False,None,a,19,21,2.0,351,131,2,1985,60,7696,90,0.0,0.5,Ogbonna,0
0,3,207,100,100,3,55459,1,,0,0,-2,2,355.7,6,2,1,,0,2,4.0,4.5,8,Aaron,4.0,56,18,10,0,63.0,40,2,457,False,214.8,64,18,971,,2022-09-02T11:00:07.034972Z,48,254,37,0,0,None,0,,55459.jpg,3.0,145,53,0,0,Cresswell,2.6,106,39,False,None,a,19,21,58.0,188,34,33,248604,3575,297469,6352,0.8,6.9,Cresswell,2
1,3,85,100,100,1,57531,None,,0,0,-4,4,73.8,164,24,None,,0,4,2.4,2.9,1,Michail,2.4,165,22,6,2,39.7,105,19,458,False,112.2,191,19,524,,2022-10-13T22:30:06.906357Z,71,37,18,0,0,4,0,,57531.jpg,2.5,205,28,0,0,Antonio,1.6,139,20,False,None,a,19,21,213.0,51,21,30,134369,1078,441073,4144,0.3,4.2,Antonio,1
1,0,42,50,50,1,60232,None,,0,0,-2,2,0.9,386,144,None,,0,2,1.1,1.4,0,Craig,2.2,172,60,1,0,2.2,384,139,459,False,19.0,349,132,180,Dead leg - 50% chance of playing,2022-10-13T22:30:06.917946Z,48,256,38,0,0,None,0,,60232.jpg,5.5,17,2,0,0,Dawson,0.2,362,130,False,None,d,19,21,2.0,355,134,11,10558,23,34790,622,0.5,2.3,Dawson,0
0,0,10,None,None,0,86934,None,,-1,1,-4,4,5.2,345,162,None,,0,3,0.2,0.7,0,Manuel,0.2,375,172,1,0,2.3,382,171,460,False,3.0,406,180,95,,None,51,175,103,0,0,1,0,,86934.jpg,1.0,415,193,0,0,Lanzini,0.1,390,141,False,None,a,19,21,16.0,306,155,4,12385,100,30829,278,0.0,0.8,Lanzini,0
0,6,186,100,100,3,103192,None,,0,0,0,0,4.0,353,129,None,,1,2,5.0,5.5,15,Kurt,5.0,29,6,11,1,33.2,141,28,461,False,206.8,75,24,990,,2022-10-14T08:30:07.167042Z,45,332,67,0,0,None,0,,103192.jpg,3.9,68,17,0,0,Zouma,1.8,128,45,False,None,a,19,21,120.0,115,14,43,184367,3537,167130,3058,1.1,9.6,Zouma,0
0,0,0,0,0,0,105717,None,,0,0,0,0,0.0,555,224,None,,0,2,0.0,0.0,0,Arthur,0.0,537,217,0,0,0.0,563,224,462,False,0.0,560,224,0,Season-long loan to Beşiktaş,2022-08-04T13:23:33.173680Z,45,334,68,0,0,None,0,,105717.jpg,0.0,570,223,0,0,Masuaku,0.0,611,225,False,None,u,19,21,0.0,536,221,0,0,0,2144,7,0.0,0.0,Masuaku,0
1,0,103,100,100,1,164555,None,,-1,1,-3,3,106.2,126,28,None,,0,2,1.0,1.5,4,Vladimir,1.0,264,90,10,0,22.1,224,67,463,False,98.4,222,81,683,,2022-08-22T07:00:05.882577Z,42,551,172,0,0,None,0,,164555.jpg,2.2,228,85,0,0,Coufal,0.8,202,75,False,None,a,19,21,15.0,307,103,20,161514,409,178209,3014,0.2,4.8,Coufal,1
1,0,80,None,None,1,172841,None,,0,0,-4,4,160.3,65,50,2,,0,3,2.6,3.1,8,Saïd,2.6,143,58,7,1,48.1,78,53,464,False,108.8,196,81,502,,None,56,100,53,0,0,None,0,,172841.jpg,2.3,226,90,0,0,Benrahma,0.8,210,69,False,None,a,19,21,211.0,54,31,23,91351,1130,234308,1728,0.5,4.1,Benrahma,0
1,3,115,None,None,3,178186,2,,0,0,-3,3,218.4,34,28,None,,1,3,5.2,5.7,3,Jarrod,5.2,28,15,12,2,85.2,19,12,465,False,196.4,82,35,1071,,None,82,16,8,0,1,2,0,,178186.jpg,3.4,109,44,0,0,Bowen,5.2,66,23,False,None,a,19,21,437.0,12,5,41,715239,5278,807338,32468,0.6,5.0,Bowen,0
0,0,0,0,0,0,180151,None,,0,0,0,0,0.0,623,265,None,,0,3,0.0,0.0,0,Nikola,0.0,613,257,0,0,0.0,627,265,466,False,0.0,626,265,0,Season-long loan to Torino,2022-08-12T14:25:41.236745Z,50,194,112,0,0,None,0,,180151.jpg,0.0,628,267,0,0,Vlasic,0.0,606,249,False,None,u,19,21,0.0,621,264,0,221,0,3415,4,0.0,0.0,Vlasic,0
2,5,223,None,None,3,204480,None,,0,0,-2,2,204.4,40,33,None,,1,3,3.8,4.3,3,Declan,3.8,62,26,12,1,58.7,51,36,467,False,285.2,24,8,1080,,None,48,276,171,0,1,3,0,,204480.jpg,3.2,120,46,0,0,Rice,4.2,80,30,False,None,a,19,21,97.0,134,83,39,273142,5090,466077,11040,0.8,8.1,Rice,2
1,3,164,None,None,3,215439,None,,0,0,-2,2,96.3,138,92,None,,1,3,3.0,3.5,6,Tomas,3.0,110,43,12,1,57.6,52,37,468,False,248.0,46,19,1080,,None,53,156,89,0,0,None,0,,215439.jpg,3.2,122,48,0,0,Soucek,1.0,180,61,False,None,a,19,21,230.0,46,28,38,92813,413,160902,3860,0.6,7.2,Soucek,0
0,3,118,None,None,1,217593,3,,0,0,-3,3,114.9,116,81,None,,1,3,1.2,1.7,1,Pablo,1.2,260,117,9,1,29.3,172,100,469,False,104.0,209,88,747,,None,52,166,97,0,0,None,0,,217593.jpg,2.6,190,70,0,0,Fornals Malla,0.6,233,75,False,None,a,19,21,75.0,165,100,29,73571,193,150082,2886,0.2,5.6,Fornals,0
0,1,88,100,100,1,222018,None,,0,0,-1,1,46.3,211,53,None,,0,2,2.2,2.7,7,Ben,2.2,167,56,5,0,14.7,279,93,471,False,97.6,225,83,487,,2022-08-28T19:00:06.452153Z,44,454,124,0,0,None,0,,222018.jpg,2.3,220,81,0,0,Johnson,0.1,463,169,False,None,a,19,21,2.0,352,132,16,4029,105,10463,80,0.5,3.6,Johnson,0
0,0,0,0,0,0,210494,None,,0,0,-2,2,0.0,610,228,None,,0,2,0.0,0.0,0,Nayef,0.0,600,225,0,0,0.0,616,228,472,False,0.0,614,228,0,Ankle injury - Expected back 30 Oct,2022-08-01T17:30:04.948524Z,48,279,43,0,0,None,0,,210494.jpg,0.0,619,227,0,0,Aguerd,0.0,534,197,False,None,i,19,21,0.0,603,227,0,1058,39,7504,42,0.0,0.0,Aguerd,0
0,0,2,None,None,0,84182,None,,-1,1,-2,2,0.0,507,49,None,,0,1,0.0,0.5,0,Alphonse,0.0,476,60,2,0,0.0,522,62,473,False,0.0,519,62,61,,None,43,494,27,0,0,None,0,,84182.jpg,1.0,360,25,0,0,Areola,1.0,174,29,False,None,a,19,21,0.0,463,40,1,45903,394,97329,1394,0.0,0.2,Areola,0
0,0,16,None,None,1,220585,None,,0,0,-2,2,3.0,359,169,None,,0,3,1.2,1.7,3,Flynn,1.2,253,112,1,0,4.4,356,157,509,False,5.4,394,172,162,,None,43,521,269,0,0,None,0,,220585.jpg,1.8,280,118,0,0,Downes,0.4,280,100,False,None,a,19,21,36.0,247,131,7,34073,3330,34666,2111,0.3,1.6,Downes,0
0,5,76,100,100,3,195899,None,,0,0,-2,2,120.3,106,10,3,,1,4,4.6,5.1,2,Gianluca,4.6,38,5,5,2,42.9,98,18,529,False,97.8,224,23,559,,2022-08-31T23:00:07.020885Z,68,45,21,0,0,None,0,,195899.jpg,2.8,173,22,0,0,Scamacca,2.1,120,15,False,None,a,19,21,216.0,48,19,28,300586,4416,201992,17260,0.7,4.1,Scamacca,1
0,0,19,None,None,0,109533,None,,0,0,0,0,17.8,303,105,None,,0,2,0.6,1.1,0,Emerson,0.6,293,98,3,0,6.3,344,125,545,False,12.6,366,140,221,,None,40,567,179,0,0,None,0,,109533.jpg,0.9,429,151,0,0,Palmieri dos Santos,2.3,112,40,False,None,a,19,21,32.0,260,74,6,384285,2494,206787,6773,0.2,1.5,Emerson,1
0,0,0,None,None,0,441024,None,,0,0,-1,1,0.0,441,171,None,,0,2,0.0,0.5,0,Harrison,0.0,405,149,0,0,0.0,459,176,555,False,0.0,458,178,0,,None,39,640,225,0,0,None,0,,441024.jpg,0.0,469,175,0,0,Ashby,0.3,291,102,False,None,a,19,21,0.0,390,151,0,24034,1059,25833,532,0.0,0.0,Ashby,0
0,0,3,None,None,0,222017,None,,0,0,-1,1,0.0,533,208,None,,0,3,0.0,0.5,0,Conor,0.0,512,190,0,0,0.0,542,204,556,False,0.0,539,203,1,,None,44,453,238,0,0,None,0,,222017.jpg,1.0,383,168,0,0,Coventry,0.1,408,148,False,None,a,19,21,0.0,505,193,1,9634,50,13233,190,0.0,0.2,Coventry,0
0,0,0,None,None,0,32259,None,,0,0,0,0,0.0,446,23,None,,0,1,0.0,0.5,0,Darren,0.0,410,35,0,0,0.0,464,38,571,False,0.0,463,38,0,,None,40,559,33,0,0,None,0,,32259.jpg,0.0,474,39,0,0,Randolph,0.1,383,48,False,None,a,19,21,0.0,395,14,0,10433,77,7932,157,0.0,0.0,Randolph,0
0,0,0,0,0,0,248865,None,,0,0,-1,1,0.0,537,212,None,,0,3,0.0,0.0,0,Armstrong,0.0,517,194,0,0,0.0,546,208,572,False,0.0,543,207,0,Season-long loan to Swansea City,2022-08-31T15:03:29.393055Z,44,465,245,0,0,None,0,,248865.jpg,0.0,554,217,0,0,Oko-Flex,0.0,537,213,False,None,u,19,21,0.0,510,198,0,6413,0,7572,57,0.0,0.0,Oko-Flex,0
0,0,7,50,50,0,149519,None,,0,0,-1,1,5.2,346,163,None,,0,3,0.1,0.3,0,Maxwel,0.2,377,174,1,0,4.1,359,160,575,False,7.4,387,169,85,Calf injury - 50% chance of playing,2022-10-01T19:00:07.282350Z,59,71,36,0,0,None,0,,149519.jpg,1.0,427,200,0,0,Cornet,0.1,476,187,False,None,d,19,21,32.0,265,139,5,20303,22,21240,221,0.0,0.8,Cornet,0
1,2,152,100,100,3,201057,None,,0,0,0,0,34.3,245,71,None,,1,2,4.4,4.9,6,Thilo,4.4,41,12,9,0,19.0,243,74,588,False,114.6,188,71,900,,2022-10-14T08:30:07.271570Z,45,353,80,1,0,None,0,,201057.jpg,3.0,143,51,0,0,Kehrer,0.4,274,94,False,None,a,19,21,40.0,236,62,30,61286,563,24726,1751,1.0,6.7,Kehrer,3
1,3,49,25,25,1,224024,None,,-1,1,-1,1,47.9,205,124,None,,0,3,0.7,0.8,0,Lucas,2.6,147,61,4,0,29.7,168,99,603,False,68.8,267,116,408,Shoulder injury - 25% chance of playing,2022-10-20T11:30:07.275631Z,59,76,39,0,0,None,0,,224024.jpg,2.8,171,66,0,0,Tolentino Coelho de Lima,0.9,194,65,False,None,d,19,21,180.0,61,37,17,240597,220,170418,15225,0.4,2.9,Paquetá,1
0,0,2,0,0,1,102057,None,,0,0,-2,2,26.4,272,41,None,,0,4,0.0,0.0,0,Raúl,0.0,642,70,2,0,14.2,286,40,476,False,11.4,371,44,211,Groin Injury - Expected back 12 Nov,2022-09-03T18:00:06.905108Z,68,41,19,0,0,1,0,,102057.jpg,1.7,304,39,0,0,Jiménez,0.2,341,53,False,None,i,20,39,104.0,125,32,5,59148,30,84220,246,0.0,0.7,Jiménez,0
0,0,165,None,None,4,114128,None,,0,0,-1,1,69.1,170,38,None,,0,2,1.6,1.6,0,Jonathan,1.6,219,78,14,0,29.5,169,38,477,False,158.4,133,45,934,,None,44,430,108,0,0,None,0,,114128.jpg,2.8,159,60,0,0,Castro Otto,0.9,185,65,False,None,a,20,39,66.0,173,29,31,123781,720,96000,5199,0.4,7.0,Jonny,2
