season,code,web_name,position,team_name,total_points,now_cost_m,selected_by_percent,minutes,archetype_id,archetype_name,local_cluster,viz_x,viz_y,goals_scored,assists,expected_goals,expected_assists,expected_goal_involvements,clean_sheets,goals_conceded,expected_goals_conceded,saves,bonus,bps,yellow_cards,red_cards,influence,creativity,threat,ict_index,points_per_90,goals_per_90,assists_per_90,xg_per_90,xa_per_90,xgi_per_90
2025-26,465351,Matheus N.,DEF,Man City,154,5.3,2.9,2861,3,Attacking / ball-playing defender,2,12.291508,10.078763,1,8,0.34,2.23,2.57,12,28,34.89,0,16,676,5,0,696.0,545.0,131.0,137.6,4.844459979028311,0.0314575323313526,0.2516602586508213,0.0106955609926599,0.0701502970989164,0.0808458580915763
2025-26,465642,Thiaw,DEF,Newcastle,126,4.9,4.7,2963,3,Attacking / ball-playing defender,2,11.739051,11.751234,4,0,4.8,0.96,5.76,5,52,49.21,0,12,436,4,0,868.0,114.3,409.0,138.9,3.827202159973,0.1214984812689841,0.0,0.1457981775227809,0.0291596355045561,0.1749578130273371
2025-26,469142,Van Hecke,DEF,Brighton,148,4.7,10.7,3210,3,Attacking / ball-playing defender,2,12.272077,11.015885,3,3,3.31,1.57,4.87,10,44,46.27,0,8,575,9,0,980.6,240.4,295.0,152.0,4.149532710280374,0.0841121495327102,0.0841121495327102,0.092803738317757,0.044018691588785,0.1365420560747663
2025-26,472769,O'Reilly,DEF,Man City,160,5.3,19.2,2643,3,Attacking / ball-playing defender,2,12.483446,9.275922,5,4,6.12,2.67,8.79,14,25,34.97,0,10,567,5,0,653.8,413.9,573.0,164.1,5.448354143019296,0.170261066969353,0.1362088535754824,0.208399545970488,0.0909194097616345,0.2993189557321225
2025-26,477717,Estève,DEF,Burnley,85,3.8,7.0,2933,3,Attacking / ball-playing defender,2,11.350576,11.811882,0,0,0.73,0.59,1.32,3,70,67.06,0,0,264,1,0,745.4,92.5,97.0,93.7,2.608250937606546,0.0,0.0,0.0224002727582679,0.0181043300375042,0.0405046027957722
2025-26,481655,Zubimendi,MID,Arsenal,133,4.9,2.7,2991,3,Attacking / ball-playing defender,2,11.911176,10.007026,5,1,2.84,2.27,5.11,16,25,26.09,0,9,604,4,0,603.2,385.1,271.0,126.2,4.002006018054162,0.1504513540621865,0.0300902708124373,0.0854563691073219,0.0683049147442327,0.1537612838515547
2025-26,487676,Hume,DEF,Sunderland,110,4.5,0.3,3032,3,Attacking / ball-playing defender,2,11.639695,10.932006,2,1,2.27,2.05,4.32,9,42,47.27,0,6,383,9,0,547.8,421.3,248.0,120.9,3.2651715039577835,0.0593667546174142,0.0296833773087071,0.0673812664907651,0.0608509234828496,0.1282321899736148
2025-26,487838,Hall,DEF,Newcastle,79,5.3,3.3,2176,3,Attacking / ball-playing defender,2,10.889809,10.091043,1,2,1.01,2.78,3.79,4,39,37.72,0,4,347,4,0,550.2,433.6,196.0,118.0,3.2674632352941178,0.041360294117647,0.0827205882352941,0.0417738970588235,0.1149816176470588,0.1567555147058823
2025-26,490721,H.Bueno,DEF,Wolves,83,4.3,0.2,2359,3,Attacking / ball-playing defender,2,10.992065,10.085127,1,3,0.86,3.49,4.35,4,44,40.19,0,4,325,3,0,554.6,673.9,172.0,140.4,3.166596015260704,0.0381517592200084,0.1144552776600254,0.0328105129292072,0.1331496396778296,0.1659601526070368
2025-26,494521,Truffert,DEF,Bournemouth,165,4.8,5.3,3378,3,Attacking / ball-playing defender,2,12.430555,10.282889,1,6,1.35,3.07,4.42,11,51,54.42,0,19,607,5,0,857.0,574.2,194.0,162.6,4.396092362344583,0.0266429840142095,0.1598579040852575,0.0359680284191829,0.0817939609236234,0.1177619893428063
2025-26,501837,Mosquera,DEF,Wolves,61,4.3,0.1,2137,3,Attacking / ball-playing defender,2,10.9474125,10.985841,0,0,2.51,0.62,3.13,4,40,36.42,0,3,209,12,0,426.0,140.4,268.0,83.5,2.56902199344876,0.0,0.0,0.1057089377632194,0.0261113710809546,0.1318203088441741
2025-26,503139,Scott,MID,Bournemouth,136,4.9,2.1,2848,3,Attacking / ball-playing defender,2,12.018971,10.486371,3,2,3.8,2.94,6.74,11,41,47.02,0,9,603,5,0,597.2,482.0,314.0,139.0,4.297752808988764,0.0948033707865168,0.0632022471910112,0.1200842696629213,0.0929073033707865,0.2129915730337079
2025-26,508395,Yarmoliuk,MID,Brentford,104,5.0,0.1,2652,3,Attacking / ball-playing defender,2,11.139113,10.954993,1,3,1.22,1.39,2.61,8,42,40.31,0,1,448,7,0,445.0,273.0,117.0,83.4,3.5294117647058822,0.0339366515837104,0.1018099547511312,0.0414027149321266,0.0471719457013574,0.0885746606334841
2025-26,509291,André,MID,Wolves,96,5.2,0.1,2760,3,Attacking / ball-playing defender,2,11.138276,11.188124,1,0,0.52,0.99,1.51,2,53,47.29,0,4,473,12,0,423.0,320.6,46.0,78.9,3.130434782608696,0.0326086956521739,0.0,0.0169565217391304,0.0322826086956521,0.0492391304347826
2025-26,551226,M.Fernandes,MID,West Ham,135,5.5,0.6,3017,3,Attacking / ball-playing defender,2,12.128294,10.483444,3,4,1.99,2.96,4.95,8,50,48.3,0,7,659,7,0,657.2,622.8,183.0,146.3,4.027179317202519,0.0894928737156115,0.1193238316208153,0.0593636062313556,0.0882996353994033,0.147663241630759
2025-26,551483,A.Jimenez,DEF,Bournemouth,74,4.5,0.1,2315,3,Attacking / ball-playing defender,2,11.06179,10.985316,1,2,1.09,1.73,2.82,6,39,41.11,0,2,297,10,0,406.0,269.3,184.0,85.9,2.876889848812095,0.038876889848812,0.0777537796976241,0.0423758099352051,0.0672570194384449,0.1096328293736501
2025-26,577669,Sadiki,MID,Sunderland,80,4.9,0.1,2891,3,Attacking / ball-playing defender,2,11.155574,10.981514,0,2,1.43,1.46,2.89,9,42,41.39,0,0,410,9,0,347.6,333.3,162.0,84.6,2.4904877205119336,0.0,0.0622621930127983,0.0445174680041508,0.0454514008993427,0.0899688689034936
2025-26,607464,Kayode,DEF,Brentford,113,4.6,1.0,3258,3,Attacking / ball-playing defender,2,11.84383,10.857675,1,2,1.28,2.89,4.17,10,49,52.65,0,9,494,8,0,613.8,470.2,130.0,121.7,3.121546961325967,0.0276243093922651,0.0552486187845303,0.0353591160220994,0.0798342541436464,0.1151933701657458
2025-26,613804,Diouf,DEF,West Ham,104,4.1,2.4,2706,3,Attacking / ball-playing defender,2,11.5378895,10.396852,0,6,0.57,2.51,3.08,9,47,43.65,0,3,381,6,0,583.6,480.2,133.0,119.8,3.4589800443458985,0.0,0.1995565410199556,0.0189578713968957,0.0834811529933481,0.1024390243902439
2025-26,59735,Darlow,GK,Leeds,71,4.0,6.9,1980,4,Goalkeeper,0,3.938459,9.469876,0,0,0.0,0.05,0.05,5,27,28.36,63,3,334,1,0,531.4,0.0,0.0,53.4,3.2272727272727275,0.0,0.0,0.0,0.0022727272727272,0.0022727272727272
2025-26,67089,Dúbravka,GK,Burnley,96,4.0,25.7,3150,4,Goalkeeper,0,3.1286602,9.835655,0,0,0.0,0.04,0.04,4,71,71.26,127,7,436,1,0,976.4,0.0,0.0,97.9,2.742857142857143,0.0,0.0,0.0,0.0011428571428571,0.0011428571428571
2025-26,80201,Leno,GK,Fulham,122,5.0,2.3,3420,4,Goalkeeper,0,3.0682716,9.745857,0,0,0.0,0.02,0.02,9,51,52.73,98,8,556,3,0,816.2,0.0,0.0,81.5,3.210526315789474,0.0,0.0,0.0,0.0005263157894736,0.0005263157894736
2025-26,84182,Areola,GK,West Ham,51,4.2,1.9,1800,4,Goalkeeper,0,4.043544,9.403433,0,1,0.0,0.0,0.0,0,37,35.3,77,2,220,0,0,570.4,10.0,0.0,57.9,2.55,0.0,0.05,0.0,0.0,0.0
2025-26,85633,Sels,GK,Nott'm Forest,105,4.6,5.0,2667,4,Goalkeeper,0,3.4630656,9.593847,0,0,0.0,0.06,0.06,7,39,45.12,95,3,431,2,0,730.0,10.0,0.0,74.0,3.543307086614173,0.0,0.0,0.0,0.0020247469066366,0.0020247469066366
2025-26,98747,Pope,GK,Newcastle,96,5.0,4.5,2416,4,Goalkeeper,0,3.681522,9.525505,0,1,0.16,0.0,0.16,7,38,32.89,89,3,414,2,0,671.0,0.0,35.0,70.7,3.576158940397351,0.0,0.037251655629139,0.0059602649006622,0.0,0.0059602649006622
2025-26,98980,Martinez,GK,Aston Villa,120,5.0,4.4,2835,4,Goalkeeper,0,3.4053626,9.563615,0,1,0.0,0.08,0.08,7,39,42.92,95,11,530,2,0,769.8,23.2,0.0,79.2,3.809523809523809,0.0,0.0317460317460317,0.0,0.0025396825396825,0.0025396825396825
2025-26,111234,Pickford,GK,Everton,135,5.6,13.0,3420,4,Goalkeeper,0,3.0305302,9.7959,0,0,0.0,0.2,0.2,11,50,56.24,100,11,545,4,0,885.2,20.3,2.0,90.8,3.552631578947368,0.0,0.0,0.0,0.0052631578947368,0.0052631578947368
2025-26,116535,A.Becker,GK,Liverpool,91,5.4,5.1,2340,4,Goalkeeper,0,3.7661624,9.527919,0,0,0.0,0.03,0.03,8,31,29.58,57,8,389,1,0,479.8,0.1,0.0,47.8,3.5,0.0,0.0,0.0,0.0011538461538461,0.0011538461538461
2025-26,149065,José Sá,GK,Wolves,68,4.2,1.1,2070,4,Goalkeeper,0,3.9570374,9.450598,0,0,0.0,0.04,0.04,4,37,35.24,65,8,303,2,0,514.2,10.0,0.0,52.8,2.956521739130435,0.0,0.0,0.0,0.0017391304347826,0.0017391304347826
2025-26,154561,Raya,GK,Arsenal,162,6.2,36.4,3330,4,Goalkeeper,0,3.4298224,9.4754,0,0,0.0,0.07,0.07,19,26,27.56,60,11,633,1,0,541.6,33.5,0.0,57.5,4.378378378378379,0.0,0.0,0.0,0.0018918918918918,0.0018918918918918
2025-26,172649,Henderson,GK,Crystal Palace,131,5.1,9.0,3330,4,Goalkeeper,0,2.9404535,9.871934,0,0,0.0,0.11,0.11,11,51,51.4,106,7,538,5,0,837.8,10.0,0.0,84.7,3.540540540540541,0.0,0.0,0.0,0.0029729729729729,0.0029729729729729
2025-26,184254,Vicario,GK,Spurs,90,4.7,4.7,2790,4,Goalkeeper,0,3.4721792,9.627908,0,0,0.0,0.04,0.04,7,50,46.21,83,6,412,1,0,709.2,10.1,0.0,72.2,2.903225806451613,0.0,0.0,0.0,0.0012903225806451,0.0012903225806451
2025-26,200720,Kelleher,GK,Brentford,143,4.8,12.0,3330,4,Goalkeeper,0,3.0384672,9.76599,0,0,0.0,0.22,0.22,10,49,53.48,109,11,570,1,0,913.8,23.0,0.0,93.8,3.864864864864865,0.0,0.0,0.0,0.0059459459459459,0.0059459459459459
2025-26,204936,Donnarumma,GK,Man City,135,5.6,9.3,3060,4,Goalkeeper,0,3.2233658,9.642783,0,0,0.0,0.13,0.13,15,29,38.5,78,5,567,8,0,666.6,10.3,2.0,68.0,3.9705882352941178,0.0,0.0,0.0,0.0038235294117647,0.0038235294117647
2025-26,215059,Sánchez,GK,Chelsea,113,4.8,10.3,3040,4,Goalkeeper,0,3.0275774,9.730061,0,1,0.0,0.04,0.04,9,49,48.64,98,7,509,3,1,822.2,50.0,0.0,86.7,3.345394736842105,0.0,0.0296052631578947,0.0,0.0011842105263157,0.0011842105263157
2025-26,457569,Petrović,GK,Bournemouth,124,4.6,5.2,3420,4,Goalkeeper,0,2.9658105,9.780523,0,0,0.0,0.0,0.0,11,54,56.72,109,5,512,3,0,822.6,0.0,0.0,82.4,3.263157894736842,0.0,0.0,0.0,0.0,0.0
2025-26,465247,Lammens,GK,Man Utd,109,5.1,3.6,2880,4,Goalkeeper,0,3.6773136,9.537308,0,0,0.0,0.0,0.0,8,39,39.25,79,11,413,0,0,635.6,0.0,2.0,63.7,3.40625,0.0,0.0,0.0,0.0,0.0
2025-26,467189,Hermansen,GK,West Ham,76,4.2,1.0,1620,4,Goalkeeper,0,3.9386294,9.464999,0,1,0.0,0.01,0.01,7,28,23.98,55,8,282,0,0,422.0,20.0,0.0,44.2,4.222222222222222,0.0,0.0555555555555555,0.0,0.0005555555555555,0.0005555555555555
2025-26,489639,Verbruggen,GK,Brighton,130,4.6,9.3,3420,4,Goalkeeper,0,2.9699285,9.812458,0,0,0.0,0.06,0.06,10,46,49.06,106,6,616,3,0,935.0,10.0,0.0,94.7,3.421052631578948,0.0,0.0,0.0,0.001578947368421,0.001578947368421
2025-26,498016,Roefs,GK,Sunderland,136,4.8,8.0,3150,4,Goalkeeper,0,2.961119,9.823337,0,0,0.0,0.1,0.1,10,46,50.05,109,12,573,4,0,881.6,50.0,0.0,93.1,3.885714285714286,0.0,0.0,0.0,0.0028571428571428,0.0028571428571428
2025-26,78916,Burn,DEF,Newcastle,93,5.0,3.6,2195,6,Balanced defender,1,8.402117,12.487579,1,3,1.08,0.36,1.44,6,36,30.15,0,5,286,9,1,525.8,107.3,186.0,82.1,3.8132118451025057,0.041002277904328,0.123006833712984,0.0442824601366742,0.014760820045558,0.0590432801822323
2025-26,80801,Gana,MID,Everton,83,5.4,0.1,2094,6,Balanced defender,1,8.894079,12.192926,2,3,1.99,1.84,3.83,5,26,31.26,0,4,419,1,1,382.6,259.2,208.0,85.1,3.5673352435530084,0.0859598853868194,0.1289398280802292,0.0855300859598853,0.0790830945558739,0.1646131805157593
2025-26,95658,Maguire,DEF,Man Utd,90,4.4,1.7,1649,6,Balanced defender,1,8.378036,12.0371275,1,2,1.12,0.5,1.62,7,20,22.95,0,5,315,3,1,381.6,62.5,184.0,63.0,4.912067919951486,0.0545785324439054,0.1091570648878108,0.061127956337174,0.0272892662219527,0.0884172225591267
2025-26,106611,Keane,DEF,Everton,131,4.5,3.1,2588,6,Balanced defender,1,8.948004,12.756669,3,1,2.3,0.49,2.79,7,42,44.52,0,8,404,1,1,770.4,47.4,299.0,111.7,4.55564142194745,0.1043276661514683,0.0347758887171561,0.079984544049459,0.0170401854714064,0.0970247295208655
2025-26,158499,Christie,MID,Bournemouth,47,4.9,0.1,978,6,Balanced defender,1,8.535172,11.965231,2,1,1.81,0.79,2.6,3,14,19.14,0,2,214,3,1,226.6,197.0,220.0,64.7,4.325153374233128,0.1840490797546012,0.0920245398773006,0.1665644171779141,0.0726993865030675,0.2392638036809816
2025-26,167887,Laurent,MID,Burnley,56,4.8,0.0,1752,6,Balanced defender,1,8.158588,12.129221,1,0,0.87,0.48,1.35,2,41,39.2,0,1,232,6,1,298.0,185.1,111.0,58.6,2.8767123287671232,0.0513698630136986,0.0,0.0446917808219178,0.0246575342465753,0.0693493150684931
2025-26,174874,Andersen,DEF,Fulham,123,4.4,2.8,2882,6,Balanced defender,1,9.212366,12.661085,0,1,1.43,1.83,3.26,8,45,44.88,0,8,424,7,1,790.6,131.0,148.0,107.0,3.8410825815405967,0.0,0.0312283136710617,0.0446564885496183,0.057147814018043,0.1018043025676613
2025-26,179268,Cucurella,DEF,Chelsea,104,6.1,14.6,2706,6,Balanced defender,1,9.4342785,12.281844,1,4,2.34,3.23,5.57,9,39,41.45,0,5,468,8,1,562.8,577.8,309.0,145.1,3.4589800443458985,0.0332594235033259,0.1330376940133037,0.0778270509977827,0.1074279379157427,0.1852549889135255
2025-26,180736,Chalobah,DEF,Chelsea,136,5.4,8.8,2780,6,Balanced defender,1,9.013172,12.754119,3,1,1.44,1.03,2.47,9,40,40.83,0,7,516,3,1,719.2,111.2,160.0,99.1,4.402877697841727,0.0971223021582733,0.0323741007194244,0.0466187050359712,0.0333453237410071,0.0799640287769784
2025-26,199798,Konsa,DEF,Aston Villa,100,4.4,7.0,3035,6,Balanced defender,1,9.021892,12.794765,0,1,1.27,0.59,1.86,9,44,48.93,0,3,497,0,1,601.4,108.3,124.0,84.0,2.9654036243822075,0.0,0.029654036243822,0.037660626029654,0.017495881383855,0.055156507413509
2025-26,215136,N.Williams,DEF,Nott'm Forest,128,4.8,4.2,3203,6,Balanced defender,1,9.5320425,12.335347,2,3,2.01,3.97,5.98,9,48,51.36,0,15,531,6,1,804.0,572.3,380.0,175.6,3.59662816109897,0.0561973150171714,0.0842959725257571,0.0564783015922572,0.1115516703090852,0.1680299719013425
2025-26,215439,Souček,MID,West Ham,103,5.7,0.5,2190,6,Balanced defender,1,8.979913,12.608413,5,2,5.73,0.52,6.25,7,43,38.47,0,9,428,3,1,526.6,191.9,483.0,120.4,4.232876712328767,0.2054794520547945,0.0821917808219178,0.2354794520547945,0.0213698630136986,0.2568493150684931
2025-26,221632,Romero,DEF,Spurs,91,5.0,2.9,1869,6,Balanced defender,1,8.534858,12.46646,4,1,1.39,1.25,2.64,5,33,28.32,0,10,305,9,2,574.8,133.6,223.0,93.2,4.382022471910113,0.1926163723916532,0.0481540930979133,0.0669341894060995,0.0601926163723916,0.1271268057784911
2025-26,221820,Martinez,DEF,Man Utd,51,4.8,0.4,1229,6,Balanced defender,1,7.960956,11.818837,0,0,0.15,0.6,0.75,5,15,15.22,0,3,241,0,1,302.8,94.9,19.0,42.0,3.734743694060211,0.0,0.0,0.0109845402766476,0.0439381611065907,0.0549227013832384
2025-26,223827,Ballard,DEF,Sunderland,116,4.6,2.4,2144,6,Balanced defender,1,8.951308,12.662128,2,2,2.46,0.63,3.09,6,35,33.2,0,9,340,4,1,662.8,181.2,370.0,121.5,4.869402985074626,0.083955223880597,0.083955223880597,0.1032649253731343,0.026445895522388,0.1297108208955223
2025-26,224024,L.Paquetá,MID,West Ham,69,5.9,1.0,1513,6,Balanced defender,1,8.857934,12.086186,4,2,2.85,2.0,4.85,3,33,24.22,0,8,291,5,1,374.6,397.2,186.0,95.7,4.104428288169201,0.2379378717779246,0.1189689358889623,0.1695307336417713,0.1189689358889623,0.2884996695307336
2025-26,232653,J.Ramsey,MID,Newcastle,62,5.3,0.3,1441,6,Balanced defender,1,8.642928,12.100713,2,3,1.2,1.45,2.65,1,31,27.24,0,3,303,3,1,304.4,330.3,165.0,79.9,3.8723108952116574,0.124913254684247,0.1873698820263705,0.0749479528105482,0.0905621096460791,0.1655100624566273
2025-26,243526,Gudmundsson,DEF,Leeds,68,3.8,2.5,2637,6,Balanced defender,1,8.671906,12.4026575,0,0,1.1,2.89,3.98,5,45,41.06,0,8,286,4,1,442.6,363.7,158.0,96.4,2.3208191126279862,0.0,0.0,0.0375426621160409,0.0986348122866894,0.1358361774744027
2025-26,431248,Krejčí,DEF,Wolves,68,4.5,0.1,2356,6,Balanced defender,1,8.571021,12.41561,2,2,2.23,1.49,3.72,3,46,40.29,0,1,235,3,1,536.6,147.5,278.0,96.6,2.597623089983022,0.0764006791171477,0.0764006791171477,0.0851867572156196,0.056918505942275,0.1421052631578947
2025-26,434399,Reinildo,DEF,Sunderland,74,3.8,3.0,1966,6,Balanced defender,1,8.216652,12.19198,0,2,0.13,0.62,0.75,6,27,26.72,0,6,281,7,1,376.4,130.2,39.0,54.7,3.3875890132248223,0.0,0.091556459816887,0.0059511698880976,0.0283825025432349,0.0343336724313326
2025-26,437499,Lacroix,DEF,Crystal Palace,154,5.2,7.1,3085,6,Balanced defender,1,9.147855,12.793872,1,2,2.45,0.83,3.28,11,47,44.04,0,11,529,4,1,822.0,106.4,316.0,124.3,4.492706645056726,0.0291734197730956,0.0583468395461912,0.0714748784440842,0.0242139384116693,0.0956888168557536
2025-26,444463,Fofana,DEF,Chelsea,65,4.4,0.4,1718,6,Balanced defender,1,8.277341,12.257636,0,2,0.72,0.6,1.32,4,25,25.81,0,3,288,5,2,463.6,65.6,74.0,60.4,3.4051222351571595,0.0,0.1047729918509895,0.0377182770663562,0.0314318975552968,0.069150174621653
2025-26,462116,Todibo,DEF,West Ham,46,4.3,0.1,1817,6,Balanced defender,1,7.957462,12.006754,0,1,0.25,0.32,0.57,1,37,33.73,0,1,160,5,1,383.4,66.6,26.0,47.7,2.278481012658228,0.0,0.0495321959273527,0.0123830489818381,0.0158503026967528,0.028233351678591
2025-26,482609,Gusto,DEF,Chelsea,96,4.8,1.7,2255,6,Balanced defender,1,9.1031275,12.211058,2,3,1.56,2.97,4.53,7,36,37.13,0,7,406,3,1,443.6,448.5,205.0,109.8,3.8314855875831486,0.0798226164079822,0.1197339246119734,0.0622616407982261,0.1185365853658536,0.1807982261640798
2025-26,486672,Caicedo,MID,Chelsea,110,5.7,7.1,2796,6,Balanced defender,1,9.386391,12.553544,3,1,1.45,2.38,3.83,6,47,42.54,0,10,580,11,1,562.4,403.1,128.0,109.2,3.540772532188841,0.0965665236051502,0.0321888412017167,0.0466738197424892,0.0766094420600858,0.1232832618025751
2025-26,491279,Van de Ven,DEF,Spurs,116,4.4,17.6,3041,6,Balanced defender,1,9.171532,12.70606,4,1,2.82,0.38,3.2,9,50,42.99,0,10,431,9,1,683.4,95.2,218.0,99.6,3.433081223281815,0.1183821111476488,0.0295955277869122,0.0834593883590923,0.0112463005590266,0.094705688918119
2025-26,503714,Ugochukwu,MID,Burnley,97,5.0,0.1,2330,6,Balanced defender,1,8.69838,12.654093,3,3,2.5,0.41,2.91,3,51,52.82,0,5,374,1,1,412.2,181.5,210.0,80.2,3.746781115879828,0.1158798283261802,0.1158798283261802,0.0965665236051502,0.0158369098712446,0.1124034334763948
2025-26,510362,Toti,DEF,Wolves,41,4.2,0.1,1423,6,Balanced defender,1,7.831739,11.831313,0,0,0.53,0.29,0.82,1,33,25.43,0,0,140,1,1,349.0,92.7,73.0,51.7,2.5931131412508783,0.0,0.0,0.0335207308503162,0.0183415319747013,0.0518622628250175
2025-26,512462,O'Brien,DEF,Everton,116,4.9,0.7,3118,6,Balanced defender,1,9.106174,12.697207,1,3,1.67,1.0,2.67,10,46,53.49,0,2,368,6,1,582.8,282.9,206.0,107.5,3.3483001924310454,0.0288646568313021,0.0865939704939063,0.0482039769082745,0.0288646568313021,0.0770686337395766
2025-26,516939,Agbadou,DEF,Wolves,23,4.2,0.1,1100,6,Balanced defender,1,7.758746,11.771909,0,0,0.57,0.4,0.97,0,29,18.26,0,0,86,1,1,312.2,76.0,75.0,46.4,1.8818181818181816,0.0,0.0,0.0466363636363636,0.0327272727272727,0.0793636363636363
2025-26,549329,Lucas Pires,DEF,Burnley,25,3.8,0.3,1405,6,Balanced defender,1,7.7887506,11.767341,0,0,0.6,1.46,2.06,1,30,28.19,0,0,127,1,1,247.0,294.6,117.0,65.6,1.6014234875444842,0.0,0.0,0.0384341637010676,0.0935231316725978,0.1319572953736655
2025-26,54469,Smith,DEF,Bournemouth,58,4.4,0.2,1073,8,Defensive / rotation defender,10,7.9121785,9.164593,0,2,0.0,0.23,0.23,6,16,18.18,0,4,185,3,0,176.2,76.6,18.0,27.1,4.864864864864865,0.0,0.1677539608574091,0.0,0.019291705498602,0.019291705498602
2025-26,101982,Johnstone,GK,Wolves,21,4.4,0.1,1080,8,Defensive / rotation defender,9,6.522678,9.033267,0,0,0.0,0.02,0.02,0,24,18.59,39,0,117,0,0,308.0,0.1,0.0,30.8,1.75,0.0,0.0,0.0,0.0016666666666666,0.0016666666666666
2025-26,111478,Veltman,DEF,Brighton,46,4.3,0.1,1047,8,Defensive / rotation defender,10,7.4652624,8.973809,1,0,1.15,0.2,1.35,2,13,17.27,0,1,176,5,0,247.0,80.5,68.0,39.6,3.954154727793696,0.0859598853868194,0.0,0.0988538681948424,0.0171919770773638,0.1160458452722063
2025-26,119471,Schär,DEF,Newcastle,51,5.2,1.1,1089,8,Defensive / rotation defender,10,7.606488,9.185711,0,0,0.97,0.6,1.57,4,13,13.85,0,0,186,1,0,291.2,63.6,108.0,46.4,4.214876033057851,0.0,0.0,0.0801652892561983,0.0495867768595041,0.1297520661157024
2025-26,135720,Danso,DEF,Spurs,63,4.2,0.2,1489,8,Defensive / rotation defender,10,7.807913,9.52788,0,0,0.62,0.28,0.9,4,25,20.15,0,1,219,8,0,407.0,49.5,96.0,55.5,3.8079247817327055,0.0,0.0,0.0374748153122901,0.0169241101410342,0.0543989254533243
2025-26,149484,Mings,DEF,Aston Villa,50,4.3,0.6,1322,8,Defensive / rotation defender,9,7.397289,8.627979,0,1,1.3,0.42,1.72,3,23,23.37,0,4,169,1,0,282.6,80.5,105.0,46.8,3.40393343419062,0.0,0.0680786686838124,0.0885022692889561,0.0285930408472012,0.1170953101361573
2025-26,158534,Walker-Peters,DEF,West Ham,53,4.2,0.3,1378,8,Defensive / rotation defender,9,7.249014,8.737068,1,0,1.13,0.37,1.5,4,25,27.62,0,0,219,2,0,267.0,124.5,106.0,49.8,3.4615384615384617,0.0653120464441219,0.0,0.0738026124818577,0.0241654571843251,0.0979680696661828
2025-26,180804,Tuanzebe,DEF,Burnley,34,3.9,0.9,1201,8,Defensive / rotation defender,9,6.6895323,8.801459,1,0,0.61,0.12,0.73,1,26,29.7,0,0,102,1,0,276.4,11.1,52.0,34.1,2.547876769358868,0.0749375520399667,0.0,0.0457119067443796,0.008992506244796,0.0547044129891756
2025-26,184667,Lindelöf,DEF,Aston Villa,29,4.5,0.1,942,8,Defensive / rotation defender,9,7.104443,8.813688,0,1,0.28,0.1,0.38,1,15,15.93,0,0,124,0,0,167.8,36.6,22.0,22.7,2.770700636942675,0.0,0.0955414012738853,0.0267515923566879,0.0095541401273885,0.0363057324840764
2025-26,194010,Henry,DEF,Brentford,52,4.3,0.1,1322,8,Defensive / rotation defender,9,7.7628083,8.780074,0,2,0.18,0.54,0.72,4,22,23.91,0,0,144,2,0,151.6,82.0,35.0,26.9,3.540090771558245,0.0,0.1361573373676248,0.0122541603630862,0.0367624810892587,0.0490166414523449
2025-26,201595,Perri,GK,Leeds,43,4.4,0.3,1440,8,Defensive / rotation defender,9,6.422554,9.031943,0,0,0.0,0.0,0.0,3,29,26.68,38,3,153,2,0,322.4,0.0,0.0,32.2,2.6875,0.0,0.0,0.0,0.0,0.0
2025-26,214048,Kilman,DEF,West Ham,36,4.0,0.1,1559,8,Defensive / rotation defender,9,6.6837955,8.976777,0,0,0.56,0.25,0.81,1,37,33.28,0,0,80,4,0,392.4,55.8,60.0,50.9,2.078255291853752,0.0,0.0,0.0323284156510583,0.014432328415651,0.0467607440667094
2025-26,220362,Disasi,DEF,West Ham,49,4.5,0.2,1254,8,Defensive / rotation defender,9,7.345645,9.057945,0,0,1.1,0.03,1.13,6,17,18.54,0,1,186,1,0,220.8,19.9,84.0,32.4,3.5167464114832536,0.0,0.0,0.0789473684210526,0.0021531100478468,0.0811004784688995
2025-26,225321,Ramsdale,GK,Newcastle,25,4.8,0.7,1003,8,Defensive / rotation defender,9,6.5817065,9.13753,0,0,0.0,0.0,0.0,1,17,18.83,25,1,107,2,0,212.8,10.0,0.0,22.3,2.243270189431705,0.0,0.0,0.0,0.0,0.0
2025-26,230001,Mazraoui,DEF,Man Utd,53,4.9,0.3,977,8,Defensive / rotation defender,10,7.724989,9.472394,0,0,0.19,0.35,0.53,5,10,12.99,0,6,233,3,0,209.0,122.4,37.0,36.8,4.882292732855681,0.0,0.0,0.0175025588536335,0.0322415557830092,0.0488229273285568
2025-26,242882,Diakité,DEF,Bournemouth,46,4.1,0.3,1275,8,Defensive / rotation defender,9,6.81894,8.782864,0,0,0.02,0.19,0.21,4,27,22.47,0,2,164,1,0,267.0,54.3,22.0,34.4,3.247058823529412,0.0,0.0,0.0014117647058823,0.0134117647058823,0.0148235294117647
